AppTimestamp(s),SensorTimestamp(s),Gyr_X,Gyr_Y,Gyr_Z,Label,Latitude,Longitude
2.844,616685.736,0.00093,0.0012,-0.00067,7,4.8,0.6
2.862,616685.756,-0.00013,-0.00093,-0.00067,7,4.8,0.6
2.882,616685.776,-0.0012,0.00226,0.00146,7,4.8,0.6
2.905,616685.796,-0.0012,-0.002,0.0004,7,4.8,0.6
2.922,616685.817,-0.00226,0.00226,0.0004,7,4.8,0.6
2.943,616685.837,-0.00013,-0.002,-0.00067,7,4.8,0.6
2.962,616685.857,0.002,0.0012,-0.00067,7,4.8,0.6
2.983,616685.877,0.00306,-0.00093,0.0004,7,4.8,0.6
3.001,616685.897,0.00093,0.00013,0.00146,7,4.8,0.6
3.024,616685.917,-0.0012,-0.00093,0.0004,7,4.8,0.6
3.044,616685.937,-0.00226,0.0012,0.0004,7,4.8,0.6
3.064,616685.957,-0.00226,-0.00093,-0.00067,7,4.8,0.6
3.084,616685.978,-0.00013,0.00013,-0.00067,7,4.8,0.6
3.105,616685.998,0.002,0.0012,0.0004,7,4.8,0.6
3.125,616686.018,0.00306,-0.002,-0.00067,7,4.8,0.6
3.145,616686.038,0.002,0.0012,0.0004,7,4.8,0.6
3.165,616686.058,0.00093,0.0012,0.0004,7,4.8,0.6
3.184,616686.078,-0.0012,-0.00093,0.0004,7,4.8,0.6
3.207,616686.098,-0.0012,0.0012,-0.00067,7,4.8,0.6
3.225,616686.118,-0.0012,-0.00093,-0.00067,7,4.8,0.6
3.245,616686.139,-0.00013,0.00013,0.0004,7,4.8,0.6
3.264,616686.159,0.00093,0.00013,0.0004,7,4.8,0.6
3.283,616686.179,0.002,0.00013,0.0004,7,4.8,0.6
3.304,616686.199,0.00093,0.00013,-0.00067,7,4.8,0.6
3.324,616686.219,0.00093,0.00013,-0.00067,7,4.8,0.6
3.345,616686.239,-0.0012,0.00013,0.0004,7,4.8,0.6
3.364,616686.259,-0.0012,-0.00093,0.0004,7,4.8,0.6
3.383,616686.279,-0.00013,0.00013,0.0004,7,4.8,0.6
3.404,616686.3,-0.00013,0.00013,-0.00067,7,4.8,0.6
3.424,616686.32,0.00093,0.00013,0.0004,7,4.8,0.6
3.445,616686.34,0.00093,0.00013,0.0004,7,4.8,0.6
3.467,616686.36,0.00093,-0.00093,-0.00067,7,4.8,0.6
3.485,616686.38,-0.00013,0.0012,-0.00067,7,4.8,0.6
3.505,616686.4,-0.0012,-0.002,-0.00067,7,4.8,0.6
3.525,616686.42,-0.00013,0.00333,0.0004,7,4.8,0.6
3.545,616686.44,-0.0012,-0.00306,-0.00067,7,4.8,0.6
3.565,616686.46,-0.00013,0.0012,0.0004,7,4.8,0.6
3.586,616686.481,0.002,-0.00093,0.0004,7,4.8,0.6
3.605,616686.501,0.00093,0.0012,-0.00173,7,4.8,0.6
3.625,616686.521,0.00093,-0.002,-0.00067,7,4.8,0.6
3.646,616686.541,-0.00013,0.0012,0.0004,7,4.8,0.6
3.666,616686.561,-0.0012,0.00013,0.0004,7,4.8,0.6
3.687,616686.581,-0.0012,-0.00093,0.0004,7,4.8,0.6
3.706,616686.601,-0.00013,0.0012,0.0004,7,4.8,0.6
3.725,616686.621,0.00093,-0.00093,0.0004,7,4.8,0.6
3.745,616686.642,0.002,0.00226,0.0004,7,4.8,0.6
3.769,616686.662,0.00093,-0.00093,-0.00067,7,4.8,0.6
3.788,616686.682,0.00093,0.0012,-0.00067,7,4.8,0.6
3.808,616686.702,-0.00013,0.0012,-0.00067,7,4.8,0.6
3.826,616686.722,-0.0012,-0.002,0.0004,7,4.8,0.6
3.847,616686.742,-0.0012,0.0012,-0.00067,7,4.8,0.6
3.866,616686.762,0.00093,-0.00093,0.0004,7,4.8,0.6
3.887,616686.782,0.00093,0.00013,-0.00067,7,4.8,0.6
3.909,616686.803,0.00093,0.00013,-0.00067,7,4.8,0.6
3.929,616686.823,0.00093,0.00013,0.0004,7,4.8,0.6
3.95,616686.843,0.00093,0.00013,0.0004,7,4.8,0.6
3.97,616686.863,-0.00013,-0.00093,-0.00067,7,4.8,0.6
3.99,616686.883,-0.0012,0.0012,0.0004,7,4.8,0.6
4.009,616686.903,-0.00013,-0.00093,0.0004,7,4.8,0.6
4.028,616686.923,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.048,616686.943,0.00093,-0.00093,0.0004,7,4.8,0.6
4.071,616686.964,0.00093,0.0012,0.0004,7,4.8,0.6
4.089,616686.984,0.00093,-0.00093,-0.00067,7,4.8,0.6
4.108,616687.004,-0.00013,0.00013,0.0004,7,4.8,0.6
4.131,616687.024,-0.0012,0.0012,-0.00067,7,4.8,0.6
4.151,616687.044,-0.0012,-0.00093,0.0004,7,4.8,0.6
4.171,616687.064,-0.00013,0.0012,0.0004,7,4.8,0.6
4.193,616687.084,-0.00013,0.00013,0.0004,7,4.8,0.6
4.212,616687.104,0.00093,0.00013,0.0004,7,4.8,0.6
4.232,616687.125,0.00093,0.00013,-0.00067,7,4.8,0.6
4.252,616687.145,0.00093,0.00013,0.0004,7,4.8,0.6
4.272,616687.165,-0.00013,0.00013,0.0004,7,4.8,0.6
4.292,616687.185,-0.00013,0.00013,0.0004,7,4.8,0.6
4.311,616687.205,-0.00013,0.0012,-0.00067,7,4.8,0.6
4.333,616687.225,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.349,616687.245,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.372,616687.265,-0.00013,0.00013,0.0004,7,4.8,0.6
4.39,616687.285,-0.00013,-0.00093,-0.00067,7,4.8,0.6
4.412,616687.306,-0.00013,0.00013,0.0004,7,4.8,0.6
4.433,616687.326,-0.00013,-0.00093,0.0004,7,4.8,0.6
4.453,616687.346,-0.00013,0.00013,0.0004,7,4.8,0.6
4.473,616687.366,-0.00013,-0.00093,-0.00067,7,4.8,0.6
4.492,616687.386,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.512,616687.406,0.00093,0.00013,-0.00067,7,4.8,0.6
4.531,616687.426,-0.00013,-0.00093,-0.00067,7,4.8,0.6
4.553,616687.446,-0.00013,0.0012,0.0004,7,4.8,0.6
4.575,616687.467,0.00093,-0.00093,0.0004,7,4.8,0.6
4.593,616687.487,-0.00013,0.00013,0.0004,7,4.8,0.6
4.614,616687.507,-0.00013,0.00013,0.0004,7,4.8,0.6
4.634,616687.527,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.654,616687.547,-0.00013,0.00013,0.0004,7,4.8,0.6
4.676,616687.567,-0.00013,0.00013,0.0004,7,4.8,0.6
4.694,616687.587,-0.00013,0.0012,-0.00067,7,4.8,0.6
4.717,616687.607,0.00093,0.0012,0.0004,7,4.8,0.6
4.733,616687.628,0.00093,-0.00093,0.0004,7,4.8,0.6
4.752,616687.648,0.00093,0.0012,0.0004,7,4.8,0.6
4.775,616687.668,-0.00013,-0.00093,0.0004,7,4.8,0.6
4.794,616687.688,-0.00013,0.00013,0.0004,7,4.8,0.6
4.817,616687.708,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.833,616687.728,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.855,616687.748,-0.0012,0.00013,0.0004,7,4.8,0.6
4.875,616687.768,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.896,616687.789,0.00093,0.00013,0.0004,7,4.8,0.6
4.914,616687.809,-0.00013,0.00013,0.0004,7,4.8,0.6
4.934,616687.829,-0.00013,0.00013,0.0004,7,4.8,0.6
4.953,616687.849,-0.0012,0.00013,0.0004,7,4.8,0.6
4.974,616687.869,-0.00013,0.00013,-0.00067,7,4.8,0.6
4.994,616687.889,-0.00013,-0.00093,0.0004,7,4.8,0.6
5.015,616687.909,0.00093,0.00013,0.0004,7,4.8,0.6
5.034,616687.929,-0.00013,0.00013,0.0004,7,4.8,0.6
5.058,616687.95,-0.00013,0.00013,-0.00067,7,4.8,0.6
5.082,616687.97,-0.00013,0.00013,0.0004,7,4.8,0.6
5.095,616687.99,-0.00013,0.00013,-0.00067,7,4.8,0.6
5.114,616688.01,-0.00013,0.00013,-0.00067,7,4.8,0.6
5.135,616688.03,0.00093,0.0012,0.0004,7,4.8,0.6
5.155,616688.05,0.00093,-0.002,-0.00067,7,4.8,0.6
5.176,616688.07,0.00093,0.00226,0.0004,7,4.8,0.6
5.199,616688.09,0.00093,-0.00413,-0.00067,7,4.8,0.6
5.216,616688.111,-0.0012,0.00333,0.0004,7,4.8,0.6
5.239,616688.131,-0.00226,-0.00093,0.0004,7,4.8,0.6
5.259,616688.151,-0.0012,-0.00093,-0.00067,7,4.8,0.6
5.278,616688.171,0.00093,0.00013,-0.00067,7,4.8,0.6
5.297,616688.191,0.00306,-0.00093,-0.00067,7,4.8,0.6
5.32,616688.211,0.002,0.0012,0.0004,7,4.8,0.6
5.336,616688.231,0.00093,-0.002,0.0004,7,4.8,0.6
5.356,616688.251,-0.0012,0.00333,0.0004,7,4.8,0.6
5.377,616688.271,-0.00226,-0.00306,-0.00067,7,4.8,0.6
5.398,616688.292,-0.00226,0.0012,-0.00067,7,4.8,0.6
5.418,616688.312,-0.00013,-0.00093,0.0004,7,4.8,0.6
5.438,616688.332,0.002,-0.00093,-0.00067,7,4.8,0.6
5.477,616688.352,0.00306,0.0012,0.0004,7,4.8,0.6
5.479,616688.372,0.002,-0.00093,0.0004,7,4.8,0.6
5.497,616688.392,-0.00013,0.00013,0.0004,7,4.8,0.6
5.517,616688.412,-0.0012,0.00013,-0.00067,7,4.8,0.6
5.539,616688.432,-0.00226,0.00013,-0.00067,7,4.8,0.6
5.558,616688.453,-0.0012,-0.00093,-0.00067,7,4.8,0.6
5.581,616688.473,-0.00013,0.00013,0.0004,7,4.8,0.6
5.599,616688.493,0.00093,0.0012,0.0004,7,4.8,0.6
5.621,616688.513,0.002,0.00013,0.0004,7,4.8,0.6
5.641,616688.533,0.00093,0.00013,-0.00067,7,4.8,0.6
5.661,616688.553,-0.00013,0.00013,-0.00067,7,4.8,0.6
5.679,616688.573,-0.0012,-0.00093,-0.00067,7,4.8,0.6
5.7,616688.593,-0.0012,0.00013,-0.00067,7,4.8,0.6
5.718,616688.614,-0.0012,0.00013,0.0004,7,4.8,0.6
5.739,616688.634,-0.00013,0.0012,0.0004,7,4.8,0.6
5.762,616688.654,0.00093,0.00013,-0.00067,7,4.8,0.6
5.781,616688.674,0.00093,0.0012,0.0004,7,4.8,0.6
5.801,616688.694,0.00093,0.00013,-0.00067,7,4.8,0.6
5.821,616688.714,-0.00013,-0.00093,0.0004,7,4.8,0.6
5.842,616688.734,-0.0012,0.0012,0.0004,7,4.8,0.6
5.861,616688.754,-0.00013,-0.00093,0.0004,7,4.8,0.6
5.882,616688.775,-0.00013,0.0012,0.0004,7,4.8,0.6
5.907,616688.795,0.00093,0.00013,0.0004,7,4.8,0.6
5.926,616688.815,0.00093,0.0012,-0.00067,7,4.8,0.6
5.941,616688.835,0.00093,0.00013,-0.00067,7,4.8,0.6
5.963,616688.855,0.00093,-0.00093,0.0004,7,4.8,0.6
5.982,616688.875,-0.00013,0.0012,0.0004,7,4.8,0.6
6.007,616688.895,-0.0012,-0.00093,0.0004,7,4.8,0.6
6.025,616688.915,-0.0012,0.00013,0.0004,7,4.8,0.6
6.042,616688.936,-0.00013,0.0012,0.0004,7,4.8,0.6
6.066,616688.956,0.00093,-0.00093,-0.00067,7,4.8,0.6
6.085,616688.976,0.00093,0.00013,0.0004,7,4.8,0.6
6.103,616688.996,0.00093,0.00013,-0.00067,7,4.8,0.6
6.121,616689.016,-0.00013,0.00013,0.0004,7,4.8,0.6
6.146,616689.036,-0.0012,0.00013,0.0004,7,4.8,0.6
6.165,616689.056,-0.0012,0.00013,-0.00067,7,4.8,0.6
6.184,616689.076,-0.00013,0.00013,0.0004,7,4.8,0.6
6.203,616689.096,-0.00013,0.00013,0.0004,7,4.8,0.6
6.224,616689.117,-0.00013,0.00013,-0.00067,7,4.8,0.6
6.246,616689.137,0.00093,0.00013,0.0004,7,4.8,0.6
6.265,616689.157,0.00093,0.00013,0.0004,7,4.8,0.6
6.287,616689.177,0.00093,0.00013,0.0004,7,4.8,0.6
6.307,616689.197,-0.00013,0.00013,-0.00067,7,4.8,0.6
6.327,616689.217,-0.00013,0.00013,-0.00067,7,4.8,0.6
6.353,616689.237,-0.00013,0.00013,0.0004,7,4.8,0.6
6.364,616689.257,-0.00013,0.00013,-0.00067,7,4.8,0.6
6.383,616689.278,-0.00013,0.00013,0.0004,7,4.8,0.6
6.406,616689.298,0.00093,0.00013,0.0004,7,4.8,0.6
6.426,616689.318,-0.00013,0.0012,0.0004,7,4.8,0.6
6.445,616689.338,-0.00013,0.00013,0.0004,7,4.8,0.6
6.464,616689.358,-0.00013,-0.00093,0.0004,7,4.8,0.6
6.485,616689.378,-0.0012,0.0012,0.0004,7,4.8,0.6
6.504,616689.398,-0.00013,0.00013,0.0004,7,4.8,0.6
6.525,616689.418,-0.00013,-0.00093,-0.00067,7,4.8,0.6
6.545,616689.439,-0.00013,0.00013,0.0004,7,4.8,0.6
6.565,616689.459,0.00093,-0.00093,-0.00067,7,4.8,0.6
6.585,616689.479,0.00093,0.00013,0.0004,7,4.8,0.6
6.606,616689.499,0.00093,0.00013,0.0004,7,4.8,0.6
6.626,616689.519,-0.00013,0.00013,0.0004,7,4.8,0.6
6.645,616689.539,-0.00013,0.00013,0.0004,7,4.8,0.6
6.665,616689.559,-0.00013,0.00013,0.0004,7,4.8,0.6
6.684,616689.579,-0.00013,0.00013,0.0004,7,4.8,0.6
6.707,616689.6,-0.00013,0.00013,0.0004,7,4.8,0.6
6.726,616689.62,-0.00013,0.00013,0.0004,7,4.8,0.6
6.745,616689.64,-0.00013,0.00013,0.0004,7,4.8,0.6
6.766,616689.66,-0.00013,0.00013,0.0004,7,4.8,0.6
6.788,616689.68,-0.00013,0.00013,0.0004,7,4.8,0.6
6.806,616689.7,-0.00013,0.00013,0.0004,7,4.8,0.6
6.827,616689.72,-0.00013,0.00013,0.0004,7,4.8,0.6
6.847,616689.74,-0.00013,-0.00093,0.0004,7,4.8,0.6
6.868,616689.761,0.00093,0.00013,0.0004,7,4.8,0.6
6.887,616689.781,-0.00013,-0.00093,-0.00067,7,4.8,0.6
6.909,616689.801,0.00093,-0.00093,0.0004,7,4.8,0.6
6.927,616689.821,-0.00013,0.0012,-0.00067,7,4.8,0.6
6.946,616689.841,-0.00013,0.00013,-0.00067,7,4.8,0.6
6.969,616689.861,-0.00013,0.00013,0.0004,7,4.8,0.6
6.988,616689.881,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.007,616689.901,0.00093,0.00013,0.0004,7,4.8,0.6
7.029,616689.922,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.048,616689.942,-0.00013,0.0012,-0.00067,7,4.8,0.6
7.073,616689.962,-0.00013,-0.00093,-0.00067,7,4.8,0.6
7.088,616689.982,0.00093,-0.00093,-0.00067,7,4.8,0.6
7.107,616690.002,0.00093,0.00013,-0.00067,7,4.8,0.6
7.129,616690.022,-0.00013,0.00013,0.0004,7,4.8,0.6
7.149,616690.042,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.169,616690.062,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.189,616690.082,-0.00013,0.00013,0.0004,7,4.8,0.6
7.21,616690.103,-0.00013,0.00013,0.0004,7,4.8,0.6
7.23,616690.123,-0.00013,0.00013,0.0004,7,4.8,0.6
7.249,616690.143,-0.00013,0.00013,0.0004,7,4.8,0.6
7.27,616690.163,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.288,616690.183,-0.00013,0.00013,0.0004,7,4.8,0.6
7.308,616690.203,-0.00013,0.00013,0.0004,7,4.8,0.6
7.331,616690.223,-0.00013,0.00013,0.0004,7,4.8,0.6
7.349,616690.243,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.371,616690.264,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.389,616690.284,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.411,616690.304,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.429,616690.324,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.457,616690.344,-0.00013,0.00013,0.0004,7,4.8,0.6
7.478,616690.364,-0.00013,0.00013,0.0004,7,4.8,0.6
7.49,616690.384,-0.00013,-0.00093,-0.00067,7,4.8,0.6
7.509,616690.404,-0.00013,0.0012,0.0004,7,4.8,0.6
7.53,616690.425,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.552,616690.445,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.57,616690.465,-0.00013,0.00013,0.0004,7,4.8,0.6
7.594,616690.485,-0.00013,0.00013,0.0004,7,4.8,0.6
7.612,616690.505,-0.00013,-0.00093,-0.00067,7,4.8,0.6
7.635,616690.525,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.652,616690.545,-0.00013,0.00013,0.0004,7,4.8,0.6
7.674,616690.565,-0.00013,0.00013,0.0004,7,4.8,0.6
7.692,616690.586,-0.00013,0.00013,0.0004,7,4.8,0.6
7.713,616690.606,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.734,616690.626,-0.00013,0.00013,0.0004,7,4.8,0.6
7.753,616690.646,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.772,616690.666,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.794,616690.686,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.812,616690.706,-0.00013,0.00013,0.0004,7,4.8,0.6
7.834,616690.726,-0.00013,0.00013,0.0004,7,4.8,0.6
7.852,616690.747,-0.00013,-0.00093,0.0004,7,4.8,0.6
7.872,616690.767,-0.00013,0.00013,-0.00067,7,4.8,0.6
7.895,616690.787,0.00093,0.00013,-0.00067,7,4.8,0.6
7.914,616690.807,-0.00013,0.00013,0.0004,7,4.8,0.6
