AppTimestamp(s),SensorTimestamp(s),Gyr_X,Gyr_Y,Gyr_Z,Label,Latitude,Longitude
1.235,2730089.927,-0.00428,-0.00107,8e-05,4,3,6
1.254,2730089.946,-0.00428,0.00076,-0.00053,4,3,6
1.274,2730089.965,-0.00305,0.00015,8e-05,4,3,6
1.292,2730089.984,-0.0,-0.00046,8e-05,4,3,6
1.31,2730090.003,0.00305,-0.00046,-0.00053,4,3,6
1.329,2730090.022,0.00367,0.00015,-0.00053,4,3,6
1.348,2730090.041,0.00244,0.00015,8e-05,4,3,6
1.368,2730090.06,-0.00122,0.00015,0.00069,4,3,6
1.385,2730090.079,-0.00305,-0.00046,0.00069,4,3,6
1.408,2730090.098,-0.00428,-0.00107,0.00069,4,3,6
1.425,2730090.117,-0.00061,-0.00046,8e-05,4,3,6
1.445,2730090.136,0.00122,-0.00046,8e-05,4,3,6
1.463,2730090.155,0.00428,0.00015,0.00069,4,3,6
1.484,2730090.174,0.00122,0.00015,8e-05,4,3,6
1.501,2730090.193,-0.0,0.00015,8e-05,4,3,6
1.521,2730090.212,-0.00244,0.00015,8e-05,4,3,6
1.539,2730090.231,-0.00244,0.00015,0.00069,4,3,6
1.558,2730090.25,-0.00122,-0.00046,8e-05,4,3,6
1.577,2730090.269,0.00122,0.00076,8e-05,4,3,6
1.598,2730090.288,0.00183,0.00015,8e-05,4,3,6
1.615,2730090.307,0.00061,0.00015,8e-05,4,3,6
1.634,2730090.326,-0.0,-0.00046,8e-05,4,3,6
1.653,2730090.345,-0.00183,-0.00046,8e-05,4,3,6
1.672,2730090.364,-0.00061,-0.00046,0.00069,4,3,6
1.691,2730090.383,-0.00061,-0.00046,8e-05,4,3,6
1.71,2730090.402,0.00061,-0.00046,8e-05,4,3,6
1.729,2730090.421,-0.0,-0.00107,8e-05,4,3,6
1.749,2730090.44,-0.0,0.00015,-0.00053,4,3,6
1.768,2730090.459,-0.00122,-0.00046,-0.00115,4,3,6
1.787,2730090.478,0.00061,-0.00046,-0.00053,4,3,6
1.805,2730090.497,0.00122,-0.00107,8e-05,4,3,6
1.827,2730090.516,0.00122,-0.00107,8e-05,4,3,6
1.844,2730090.535,-0.00122,-0.00046,-0.00053,4,3,6
1.866,2730090.554,-0.00244,0.00076,8e-05,4,3,6
1.883,2730090.573,-0.00183,0.00076,8e-05,4,3,6
1.901,2730090.592,0.00061,0.00076,-0.00053,4,3,6
1.919,2730090.611,0.00367,-0.00046,-0.00053,4,3,6
1.939,2730090.63,0.00183,-0.00046,8e-05,4,3,6
1.957,2730090.649,-0.0,0.00076,8e-05,4,3,6
1.976,2730090.668,-0.00305,0.00076,8e-05,4,3,6
1.995,2730090.687,-0.00183,0.00015,-0.00053,4,3,6
2.017,2730090.706,-0.00122,-0.00046,8e-05,4,3,6
2.033,2730090.725,0.00244,-0.00046,8e-05,4,3,6
2.053,2730090.744,0.00183,0.00015,-0.00053,4,3,6
2.09,2730090.763,0.00122,0.00076,-0.00053,4,3,6
2.092,2730090.782,-0.00122,0.00015,-0.00053,4,3,6
2.109,2730090.802,-0.00244,0.00015,8e-05,4,3,6
2.128,2730090.821,-0.00122,-0.00107,8e-05,4,3,6
2.146,2730090.84,0.00061,-0.00046,0.00069,4,3,6
2.166,2730090.859,0.00183,0.00076,8e-05,4,3,6
2.186,2730090.878,0.00061,0.00137,-0.00053,4,3,6
2.206,2730090.897,0.00061,0.00137,8e-05,4,3,6
2.223,2730090.916,-0.00122,-0.00046,8e-05,4,3,6
2.243,2730090.935,-0.00061,0.00015,8e-05,4,3,6
2.261,2730090.954,-0.00122,0.00015,8e-05,4,3,6
2.281,2730090.973,-0.0,0.00076,8e-05,4,3,6
2.3,2730090.992,0.00061,0.00015,8e-05,4,3,6
2.318,2730091.011,0.00061,0.00015,8e-05,4,3,6
2.338,2730091.03,-0.00061,-0.00046,8e-05,4,3,6
2.357,2730091.049,0.00069,-0.00038,0.00015,4,3,6
2.376,2730091.068,-0.00053,0.00023,0.00015,4,3,6
2.395,2730091.087,-0.00115,0.00084,0.00076,4,3,6
2.415,2730091.106,-0.00053,0.00023,0.00023,4,3,6
2.432,2730091.125,-0.00053,-0.00107,-0.00038,4,3,6
2.451,2730091.144,0.0013,-0.00046,0.00023,4,3,6
2.471,2730091.163,0.00069,0.00015,0.00023,4,3,6
2.49,2730091.182,0.00069,0.00076,-0.00046,4,3,6
2.509,2730091.201,-0.00115,8e-05,0.00015,4,3,6
2.527,2730091.22,-0.00053,8e-05,0.00015,4,3,6
2.547,2730091.239,-0.00115,-0.00053,0.00015,4,3,6
2.567,2730091.258,0.00069,0.00069,0.00076,4,3,6
2.585,2730091.277,0.00069,0.00069,0.00076,4,3,6
2.63,2730091.296,0.0013,8e-05,0.00076,4,3,6
2.63,2730091.315,0.00069,8e-05,0.00076,4,3,6
2.642,2730091.334,-0.00053,-0.00061,0.00015,4,3,6
2.664,2730091.353,8e-05,0.0,0.00015,4,3,6
2.681,2730091.372,8e-05,0.0,0.00015,4,3,6
2.7,2730091.391,8e-05,0.0,8e-05,4,3,6
2.719,2730091.41,8e-05,-0.00061,0.00069,4,3,6
2.739,2730091.429,8e-05,-0.00061,8e-05,4,3,6
2.76,2730091.448,-0.00053,-0.00061,0.00069,4,3,6
2.777,2730091.467,8e-05,0.00061,8e-05,4,3,6
2.798,2730091.486,-0.00053,0.0,8e-05,4,3,6
2.817,2730091.505,0.00069,0.00061,0.0,4,3,6
2.833,2730091.524,-0.00053,-0.00061,0.0,4,3,6
2.853,2730091.543,0.00069,-0.00061,0.0,4,3,6
2.871,2730091.562,8e-05,-0.00061,-0.0,4,3,6
2.894,2730091.581,-0.00053,0.0,-0.0,4,3,6
2.908,2730091.6,-0.00053,-0.00061,-0.00061,4,3,6
2.927,2730091.619,-0.00115,-0.00122,-8e-05,4,3,6
2.947,2730091.638,0.00069,-0.00122,-8e-05,4,3,6
2.966,2730091.657,-0.00053,-0.00053,-8e-05,4,3,6
2.983,2730091.676,8e-05,8e-05,-8e-05,4,3,6
3.003,2730091.695,8e-05,8e-05,-8e-05,4,3,6
3.022,2730091.715,0.00069,8e-05,-8e-05,4,3,6
3.042,2730091.734,-0.00053,-0.00053,-8e-05,4,3,6
3.061,2730091.753,8e-05,-0.00053,-0.00069,4,3,6
3.085,2730091.772,8e-05,8e-05,-0.00069,4,3,6
3.098,2730091.791,8e-05,8e-05,-0.00069,4,3,6
3.118,2730091.81,8e-05,-0.00046,-0.00069,4,3,6
3.138,2730091.829,-0.00053,-0.00046,-0.00069,4,3,6
3.18,2730091.848,-0.00053,-0.00046,-8e-05,4,3,6
3.182,2730091.867,-0.00053,0.00015,-8e-05,4,3,6
3.195,2730091.886,8e-05,0.00015,-8e-05,4,3,6
3.213,2730091.905,-0.00053,0.00015,-8e-05,4,3,6
3.232,2730091.924,0.00069,0.00023,-8e-05,4,3,6
3.251,2730091.943,-0.00053,0.00023,-8e-05,4,3,6
3.271,2730091.962,0.00069,0.00023,-8e-05,4,3,6
3.29,2730091.981,-0.00115,-0.00038,-0.00069,4,3,6
3.309,2730092.0,0.00069,0.00023,-0.0,4,3,6
3.328,2730092.019,-0.00115,0.00023,-0.0,4,3,6
3.348,2730092.038,0.00015,0.00031,-0.0,4,3,6
3.366,2730092.057,0.00076,-0.00031,0.0,4,3,6
3.386,2730092.076,0.00015,0.00092,0.0,4,3,6
3.405,2730092.095,0.00015,0.00031,0.0,4,3,6
3.423,2730092.114,-0.00107,0.00031,-0.00053,4,3,6
3.444,2730092.133,-0.00046,0.00031,-0.00053,4,3,6
3.462,2730092.152,0.00015,-0.00031,-0.00053,4,3,6
3.482,2730092.171,0.00076,0.00031,8e-05,4,3,6
3.499,2730092.19,0.00015,0.00031,8e-05,4,3,6
3.524,2730092.209,0.00015,-0.00031,8e-05,4,3,6
3.537,2730092.228,-0.00046,0.00031,0.00015,4,3,6
3.556,2730092.247,0.00076,0.00031,0.00015,4,3,6
3.575,2730092.266,-0.00046,-0.00031,0.00015,4,3,6
3.598,2730092.285,0.00076,0.00031,-0.00046,4,3,6
3.612,2730092.304,-0.00046,0.00031,0.00015,4,3,6
3.632,2730092.323,0.00076,-0.00038,0.00076,4,3,6
3.651,2730092.342,-0.00046,-0.00038,0.00076,4,3,6
3.672,2730092.361,-0.00046,0.00023,0.00015,4,3,6
3.688,2730092.38,0.00015,0.00023,0.00015,4,3,6
3.708,2730092.399,-0.00107,0.00084,0.00015,4,3,6
3.73,2730092.418,0.00015,0.00023,0.00015,4,3,6
3.747,2730092.437,-0.00046,0.00023,0.00015,4,3,6
3.765,2730092.456,0.00076,-0.00038,0.00015,4,3,6
3.783,2730092.475,0.00015,0.00023,0.00015,4,3,6
3.803,2730092.494,0.00076,0.00015,0.00015,4,3,6
3.823,2730092.513,-0.00046,0.00015,0.00015,4,3,6
3.842,2730092.532,0.00076,0.00015,0.00015,4,3,6
3.861,2730092.551,0.00015,0.00015,0.00015,4,3,6
3.885,2730092.57,0.00015,0.00015,0.00015,4,3,6
3.904,2730092.589,0.00015,0.00015,0.00015,4,3,6
3.916,2730092.608,0.00015,-0.00046,0.00015,4,3,6
3.937,2730092.628,-0.00046,0.00015,-0.00046,4,3,6
3.956,2730092.647,0.00015,0.00015,8e-05,4,3,6
3.976,2730092.666,0.00015,-0.00046,8e-05,4,3,6
3.994,2730092.685,0.00015,0.00015,8e-05,4,3,6
4.014,2730092.704,0.00076,0.00015,8e-05,4,3,6
4.031,2730092.723,-0.00046,0.00015,8e-05,4,3,6
4.052,2730092.742,0.00015,0.00015,8e-05,4,3,6
4.07,2730092.761,-0.00046,0.00015,8e-05,4,3,6
4.088,2730092.78,0.00076,-0.00046,8e-05,4,3,6
4.107,2730092.799,0.00015,0.00015,0.00069,4,3,6
4.127,2730092.818,0.00015,0.00015,-0.00053,4,3,6
4.147,2730092.837,-0.00053,0.00015,-0.00053,4,3,6
4.165,2730092.856,0.00069,0.00015,0.0,4,3,6
4.183,2730092.875,8e-05,8e-05,0.0,4,3,6
4.202,2730092.894,-0.00053,-0.00053,0.0,4,3,6
4.222,2730092.913,8e-05,8e-05,0.00061,4,3,6
4.242,2730092.932,8e-05,8e-05,0.00061,4,3,6
4.265,2730092.951,0.00069,8e-05,-0.00061,4,3,6
4.282,2730092.97,-0.00053,-0.00053,0.0,4,3,6
4.298,2730092.989,8e-05,8e-05,0.0,4,3,6
4.316,2730093.008,-0.00053,-0.00053,0.0,4,3,6
4.335,2730093.027,8e-05,8e-05,0.0,4,3,6
4.355,2730093.046,-0.00053,-0.00053,0.00061,4,3,6
4.375,2730093.065,0.00069,8e-05,0.0,4,3,6
4.395,2730093.084,-0.00053,8e-05,0.00061,4,3,6
4.411,2730093.103,8e-05,8e-05,0.0,4,3,6
4.431,2730093.122,-0.00053,8e-05,0.0,4,3,6
4.451,2730093.141,0.00069,0.00069,0.0,4,3,6
4.471,2730093.16,0.00069,8e-05,0.00061,4,3,6
4.488,2730093.179,8e-05,0.00015,0.0,4,3,6
4.508,2730093.198,8e-05,0.00015,0.0,4,3,6
4.527,2730093.217,-0.00053,0.00015,0.0,4,3,6
4.549,2730093.236,0.00069,0.00015,-0.0,4,3,6
4.565,2730093.255,-0.00053,0.00015,-0.0,4,3,6
4.587,2730093.274,-0.00053,0.00015,-0.0,4,3,6
4.602,2730093.293,-0.00053,-0.00046,-0.0,4,3,6
4.625,2730093.312,8e-05,0.00015,-0.0,4,3,6
4.64,2730093.331,-0.00053,0.00015,-0.00061,4,3,6
4.66,2730093.35,0.00069,-0.00046,-0.0,4,3,6
4.679,2730093.369,8e-05,-0.00046,-0.0,4,3,6
4.697,2730093.388,0.00069,8e-05,-0.0,4,3,6
4.717,2730093.407,8e-05,8e-05,-0.00069,4,3,6
4.736,2730093.426,8e-05,8e-05,-8e-05,4,3,6
4.755,2730093.445,0.00069,-0.00053,-8e-05,4,3,6
4.773,2730093.464,8e-05,8e-05,-8e-05,4,3,6
4.793,2730093.483,0.00069,8e-05,-8e-05,4,3,6
4.811,2730093.502,-0.00053,8e-05,-0.00069,4,3,6
4.83,2730093.522,0.00069,8e-05,-8e-05,4,3,6
4.85,2730093.541,-0.00053,-0.00053,-8e-05,4,3,6
4.872,2730093.56,0.00069,-0.00053,-8e-05,4,3,6
4.887,2730093.579,-0.00053,-0.00053,-8e-05,4,3,6
4.908,2730093.598,8e-05,8e-05,-8e-05,4,3,6
4.925,2730093.617,-0.00053,0.00069,-8e-05,4,3,6
4.951,2730093.636,0.00069,8e-05,-8e-05,4,3,6
4.964,2730093.655,8e-05,8e-05,-0.0,4,3,6
4.985,2730093.674,8e-05,8e-05,0.00061,4,3,6
5.0,2730093.693,8e-05,8e-05,-0.0,4,3,6
5.021,2730093.712,-0.00053,8e-05,-0.0,4,3,6
5.04,2730093.731,8e-05,0.00015,-0.00061,4,3,6
5.059,2730093.75,-0.00115,0.00015,-0.0,4,3,6
5.085,2730093.769,8e-05,0.00015,-0.00061,4,3,6
5.098,2730093.788,-0.00061,-0.00046,0.0,4,3,6
5.116,2730093.807,0.00061,0.00076,0.0,4,3,6
5.136,2730093.826,0.0,0.00015,-0.00061,4,3,6
5.175,2730093.845,0.00061,0.00015,0.0,4,3,6
5.176,2730093.864,-0.00061,-0.00046,0.0,4,3,6
5.192,2730093.883,0.0,-0.00046,0.0,4,3,6
5.21,2730093.902,-0.00061,0.00015,8e-05,4,3,6
5.229,2730093.921,-0.00061,0.00015,8e-05,4,3,6
5.248,2730093.94,-0.00061,-0.00046,-0.00053,4,3,6
5.267,2730093.959,-0.00061,-0.00046,-0.00053,4,3,6
5.288,2730093.978,0.00061,0.00015,8e-05,4,3,6
5.306,2730093.997,0.0,-0.00046,-0.00053,4,3,6
5.325,2730094.016,0.00061,0.00076,-0.00053,4,3,6
5.344,2730094.035,8e-05,0.00015,8e-05,4,3,6
5.363,2730094.054,0.00069,0.00015,8e-05,4,3,6
5.386,2730094.073,8e-05,-0.00046,8e-05,4,3,6
5.402,2730094.092,8e-05,0.00015,8e-05,4,3,6
5.421,2730094.111,8e-05,-0.00046,8e-05,4,3,6
5.439,2730094.13,8e-05,-0.00046,-0.00053,4,3,6
5.462,2730094.149,-0.00053,0.00015,8e-05,4,3,6
5.48,2730094.168,0.00069,0.00015,8e-05,4,3,6
5.496,2730094.187,-0.00053,-0.00046,-0.00053,4,3,6
5.515,2730094.206,8e-05,0.00076,8e-05,4,3,6
5.534,2730094.225,0.00069,0.00015,0.00015,4,3,6
5.554,2730094.244,8e-05,-0.00046,0.00076,4,3,6
5.572,2730094.263,0.00069,-0.00046,0.00015,4,3,6
5.592,2730094.282,8e-05,0.00015,-0.00046,4,3,6
5.609,2730094.301,0.0013,0.00015,-0.00046,4,3,6
5.631,2730094.32,-0.00053,-0.00046,0.00015,4,3,6
5.647,2730094.339,8e-05,0.00015,-0.00046,4,3,6
5.671,2730094.358,-0.00053,-0.00046,-0.00046,4,3,6
5.687,2730094.377,8e-05,-0.00046,-0.00046,4,3,6
5.71,2730094.396,8e-05,0.00015,0.00015,4,3,6
5.725,2730094.415,-0.00053,0.00015,0.00015,4,3,6
5.744,2730094.435,-0.00053,-0.00046,0.00015,4,3,6
5.767,2730094.454,8e-05,0.00015,0.00015,4,3,6
5.782,2730094.473,-0.00053,-0.00046,0.00015,4,3,6
5.8,2730094.492,-0.00053,0.00015,-0.00046,4,3,6
5.819,2730094.511,0.00069,0.00015,0.00015,4,3,6
5.842,2730094.53,-0.00061,0.00023,0.00015,4,3,6
5.857,2730094.549,0.0,0.00023,0.00015,4,3,6
5.881,2730094.568,-0.00061,-0.00038,0.00023,4,3,6
5.895,2730094.587,0.00061,0.00023,-0.00038,4,3,6
5.914,2730094.606,0.0,-0.00038,0.00023,4,3,6
5.934,2730094.625,0.0,0.00023,0.00023,4,3,6
5.953,2730094.644,-0.00061,-0.00038,0.00023,4,3,6
5.972,2730094.663,0.0,-0.00038,0.00023,4,3,6
5.991,2730094.682,0.0,0.00023,0.00023,4,3,6
6.009,2730094.701,0.0,-0.00038,0.00084,4,3,6
6.027,2730094.72,0.0,0.00023,0.00015,4,3,6
6.048,2730094.739,0.0,0.00023,0.00015,4,3,6
6.069,2730094.758,0.0,0.00023,0.00015,4,3,6
6.086,2730094.777,-0.00061,0.00023,0.00015,4,3,6
6.106,2730094.796,8e-05,0.00023,0.00015,4,3,6
6.125,2730094.815,8e-05,-0.00038,0.00015,4,3,6
6.143,2730094.834,0.0013,-0.00038,-0.00046,4,3,6
6.162,2730094.853,-0.00053,0.00023,0.00015,4,3,6
6.181,2730094.872,0.00069,0.00023,0.00015,4,3,6
6.2,2730094.891,8e-05,0.00023,0.00015,4,3,6
6.22,2730094.91,0.00069,0.00023,0.00015,4,3,6
6.241,2730094.929,-0.00053,-0.00038,0.00015,4,3,6
6.261,2730094.948,-0.00053,0.00023,0.00015,4,3,6
6.279,2730094.967,8e-05,-0.00038,-0.00046,4,3,6
6.295,2730094.986,0.00069,-0.00038,-0.00046,4,3,6
6.318,2730095.005,0.00069,0.00084,0.00015,4,3,6
6.333,2730095.024,-0.00053,0.00023,0.00015,4,3,6
6.352,2730095.043,8e-05,0.00084,8e-05,4,3,6
6.372,2730095.062,-0.00053,0.00023,8e-05,4,3,6
6.394,2730095.081,0.00069,0.00023,8e-05,4,3,6
6.408,2730095.1,8e-05,-0.00038,-0.00053,4,3,6
6.432,2730095.119,0.00069,0.00023,-0.00053,4,3,6
6.448,2730095.138,-0.00115,-0.00038,-0.00053,4,3,6
6.466,2730095.157,8e-05,0.00023,8e-05,4,3,6
6.486,2730095.176,8e-05,-0.00038,0.00069,4,3,6
6.506,2730095.195,8e-05,-0.00038,8e-05,4,3,6
6.524,2730095.214,8e-05,0.00023,0.00069,4,3,6
6.547,2730095.233,-0.00053,0.00023,0.00069,4,3,6
6.562,2730095.252,0.0013,-0.00038,8e-05,4,3,6
6.585,2730095.271,0.00061,-0.00038,8e-05,4,3,6
6.604,2730095.29,0.00061,0.00084,8e-05,4,3,6
6.618,2730095.309,-0.00061,0.00023,-0.00053,4,3,6
6.64,2730095.328,0.0,0.00015,8e-05,4,3,6
6.66,2730095.348,0.0,-0.00046,0.00069,4,3,6
6.675,2730095.367,0.0,0.00015,-0.00053,4,3,6
6.694,2730095.386,0.0,-0.00046,8e-05,4,3,6
6.716,2730095.405,0.00122,0.00015,-0.00053,4,3,6
6.733,2730095.424,-0.0,0.00076,8e-05,4,3,6
6.752,2730095.443,-0.00061,0.00015,-0.00053,4,3,6
6.77,2730095.462,-0.00061,0.00076,-0.00053,4,3,6
6.789,2730095.481,-0.0,0.00015,8e-05,4,3,6
6.809,2730095.5,-0.0,0.00015,-0.00053,4,3,6
6.827,2730095.519,-0.00061,0.00076,-0.00053,4,3,6
6.851,2730095.538,-0.0,-0.00046,-0.00053,4,3,6
6.87,2730095.557,-0.00061,0.00015,-0.00053,4,3,6
6.887,2730095.576,0.00061,0.00015,-0.00053,4,3,6
6.904,2730095.595,-0.00061,0.00015,-0.00053,4,3,6
6.924,2730095.614,-0.0,0.00015,8e-05,4,3,6
6.942,2730095.633,-0.00061,-0.00046,8e-05,4,3,6
6.96,2730095.652,-0.0,-0.00046,-0.00053,4,3,6
6.982,2730095.671,-0.00061,-0.00046,8e-05,4,3,6
6.999,2730095.69,0.00061,0.00015,8e-05,4,3,6
7.017,2730095.709,-0.00061,-0.00046,0.00015,4,3,6
7.038,2730095.728,-0.0,0.00015,0.00015,4,3,6
7.057,2730095.747,-0.00061,0.00015,0.00076,4,3,6
7.075,2730095.766,-0.00061,0.00015,0.00015,4,3,6
7.098,2730095.785,-0.0,0.00015,-0.00046,4,3,6
7.112,2730095.804,-0.00061,8e-05,0.00015,4,3,6
7.132,2730095.823,-0.0,8e-05,0.00015,4,3,6
7.151,2730095.842,-0.00061,8e-05,0.00015,4,3,6
7.175,2730095.861,0.00061,8e-05,0.00015,4,3,6
7.188,2730095.88,0.0,-0.00053,0.00015,4,3,6
7.208,2730095.899,0.0,8e-05,-0.00038,4,3,6
7.227,2730095.918,-0.00053,-0.00053,0.00023,4,3,6
7.247,2730095.937,0.00069,8e-05,-0.00038,4,3,6
7.265,2730095.956,-0.00053,8e-05,0.00023,4,3,6
7.283,2730095.975,-0.00053,8e-05,-0.00038,4,3,6
7.303,2730095.994,-0.00053,8e-05,-0.00038,4,3,6
7.322,2730096.013,8e-05,8e-05,-0.00038,4,3,6
7.341,2730096.032,0.00069,-0.00053,0.00023,4,3,6
7.36,2730096.051,0.00076,-0.00053,0.00023,4,3,6
7.385,2730096.07,0.00015,8e-05,0.00023,4,3,6
7.397,2730096.089,-0.00107,8e-05,0.00023,4,3,6
7.418,2730096.108,0.00015,8e-05,0.00084,4,3,6
7.437,2730096.127,0.00015,-0.00053,0.00023,4,3,6
7.457,2730096.146,0.00137,8e-05,0.00023,4,3,6
7.476,2730096.165,0.00015,-0.00046,0.00023,4,3,6
7.494,2730096.184,0.00015,-0.00046,0.00023,4,3,6
7.513,2730096.203,0.00015,-0.00046,-0.00038,4,3,6
7.531,2730096.222,0.00076,0.00015,-0.00038,4,3,6
7.55,2730096.242,0.00015,0.00015,0.00084,4,3,6
7.57,2730096.261,-0.00046,0.00015,0.00084,4,3,6
7.589,2730096.28,0.00076,-0.00046,0.00023,4,3,6
7.611,2730096.299,0.00015,-0.00046,0.00015,4,3,6
7.63,2730096.318,0.00076,0.00015,0.00015,4,3,6
7.647,2730096.337,-0.00046,0.00076,0.00015,4,3,6
7.668,2730096.356,0.00015,0.00015,-0.00046,4,3,6
7.684,2730096.375,-0.00046,-0.00046,0.00015,4,3,6
7.704,2730096.394,0.00076,0.00015,0.00076,4,3,6
7.722,2730096.413,-0.00046,-0.00046,0.00076,4,3,6
7.744,2730096.432,0.00069,0.00015,0.00015,4,3,6
7.764,2730096.451,-0.00053,-0.00046,0.00015,4,3,6
7.779,2730096.47,8e-05,0.00015,0.00015,4,3,6
7.802,2730096.489,-0.00053,0.00023,0.00015,4,3,6
7.819,2730096.508,8e-05,0.00084,-0.00046,4,3,6
7.835,2730096.527,8e-05,0.00023,8e-05,4,3,6
7.859,2730096.546,8e-05,0.00023,8e-05,4,3,6
7.875,2730096.565,0.00069,0.00023,8e-05,4,3,6
7.893,2730096.584,8e-05,-0.00038,8e-05,4,3,6
7.911,2730096.603,0.0,0.00023,8e-05,4,3,6
7.93,2730096.622,0.0,0.00023,8e-05,4,3,6
7.952,2730096.641,0.00061,0.00023,-0.00053,4,3,6
7.971,2730096.66,-0.00122,-0.00038,8e-05,4,3,6
7.988,2730096.679,0.00061,-0.00038,0.00069,4,3,6
8.007,2730096.698,0.0,-0.00038,0.0,4,3,6
8.03,2730096.717,0.00061,0.00023,0.0,4,3,6
8.045,2730096.736,-0.0,0.00023,0.0,4,3,6
8.064,2730096.755,0.00061,0.00023,-0.00061,4,3,6
8.082,2730096.774,-0.0,0.00084,0.0,4,3,6
8.101,2730096.793,-0.0,0.00023,-0.00061,4,3,6
8.12,2730096.812,-0.00061,0.00023,0.0,4,3,6
8.14,2730096.831,-0.00061,0.00015,0.0,4,3,6
8.159,2730096.85,0.00061,0.00015,0.0,4,3,6
8.178,2730096.869,-0.0,0.00015,-0.0,4,3,6
8.199,2730096.888,0.00061,0.00015,-0.00061,4,3,6
8.216,2730096.907,-0.00061,0.00015,-0.0,4,3,6
8.235,2730096.926,0.00061,0.00015,0.00061,4,3,6
8.257,2730096.945,-0.00061,0.00015,0.0,4,3,6
