AppTimestamp(s),SensorTimeStamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.893,351198.435,cirtesu_5G,fc:34:97:0c:07:ac,-90.0,19.0,12.0,8.4
1.893,351197.25,UJI,de:9f:db:1b:63:ed,-85.0,19.0,12.0,8.4
1.893,351196.774,ESG,ca:eb:cb:12:ed:90,-72.0,19.0,12.0,8.4
1.893,351197.333,UJI,de:9f:db:1b:91:6a,-78.0,19.0,12.0,8.4
1.893,351198.129,,34:3a:20:a6:f5:31,-90.0,19.0,12.0,8.4
1.893,351198.13,cuatroochenta,34:3a:20:a6:f5:33,-88.0,19.0,12.0,8.4
1.893,351198.129,480Invitados,34:3a:20:a6:f5:32,-90.0,19.0,12.0,8.4
1.893,351198.816,,34:3a:20:a6:d6:91,-91.0,19.0,12.0,8.4
1.893,351198.817,cuatroochenta,34:3a:20:a6:d6:93,-90.0,19.0,12.0,8.4
1.893,351200.489,eduroam,04:18:d6:81:26:e8,-67.0,19.0,12.0,8.4
1.893,351197.336,eduroam,dc:9f:db:1b:91:6a,-79.0,19.0,12.0,8.4
3.897,351198.435,cirtesu_5G,fc:34:97:0c:07:ac,-90.0,19.0,12.0,8.4
3.897,351197.25,UJI,de:9f:db:1b:63:ed,-85.0,19.0,12.0,8.4
3.897,351196.774,ESG,ca:eb:cb:12:ed:90,-72.0,19.0,12.0,8.4
3.897,351197.333,UJI,de:9f:db:1b:91:6a,-78.0,19.0,12.0,8.4
3.897,351198.129,,34:3a:20:a6:f5:31,-90.0,19.0,12.0,8.4
3.897,351198.13,cuatroochenta,34:3a:20:a6:f5:33,-88.0,19.0,12.0,8.4
3.897,351198.129,480Invitados,34:3a:20:a6:f5:32,-90.0,19.0,12.0,8.4
3.897,351198.816,,34:3a:20:a6:d6:91,-91.0,19.0,12.0,8.4
3.897,351198.817,cuatroochenta,34:3a:20:a6:d6:93,-90.0,19.0,12.0,8.4
3.897,351200.489,eduroam,04:18:d6:81:26:e8,-67.0,19.0,12.0,8.4
3.897,351197.336,eduroam,dc:9f:db:1b:91:6a,-79.0,19.0,12.0,8.4
5.056,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
5.056,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
5.056,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
5.056,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
5.056,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
5.056,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
5.903,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
5.903,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
5.903,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
5.903,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
5.903,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
5.903,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
7.904,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
7.904,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
7.904,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
7.904,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
7.904,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
7.904,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
9.904,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
9.904,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
9.904,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
9.904,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
9.904,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
9.904,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
11.902,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
11.902,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
11.902,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
11.902,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
11.902,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
11.902,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
13.901,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
13.901,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
13.901,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
13.901,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
13.901,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
13.901,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
15.9,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
15.9,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
15.9,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
15.9,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
15.9,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
15.9,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
17.902,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
17.902,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
17.902,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
17.902,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
17.902,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
17.902,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
19.895,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
19.895,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
19.895,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
19.895,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
19.895,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
19.895,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
21.902,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
21.902,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
21.902,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
21.902,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
21.902,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
21.902,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
23.902,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
23.902,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
23.902,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
23.902,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
23.902,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
23.902,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
25.906,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
25.906,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
25.906,351226.511,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,19.0,12.0,8.4
25.906,351226.875,eduroam,04:18:d6:82:26:e8,-71.0,19.0,12.0,8.4
25.906,351226.876,UJI,06:18:d6:82:26:e8,-70.0,19.0,12.0,8.4
25.906,351230.595,eduroam,04:18:d6:81:26:e8,-61.0,19.0,12.0,8.4
27.902,351226.757,TP-Link_5C90,50:91:e3:c7:5c:90,-84.0,19.0,12.0,8.4
27.902,351227.233,UJI,de:9f:db:1b:63:ed,-86.0,19.0,12.0,8.4
