AppTimestamp(s),SensorTimeStamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
0.829,263289.073,eduroam,dc:9f:db:1c:63:ed,-73.0,13.0,7.8,3.0
0.829,263287.84,eduroam,dc:9f:db:1c:91:6a,-76.0,13.0,7.8,3.0
0.829,263289.464,UJI,de:9f:db:1b:63:ed,-83.0,13.0,7.8,3.0
0.829,263288.695,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,13.0,7.8,3.0
0.829,263289.074,eduroam,04:18:d6:82:26:e8,-59.0,13.0,7.8,3.0
0.829,263289.552,UJI,de:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
0.829,263289.078,UJI,06:18:d6:82:26:e8,-58.0,13.0,7.8,3.0
0.829,263289.076,UJI,de:9f:db:1c:63:ed,-72.0,13.0,7.8,3.0
0.829,263288.452,eduroam,24:a4:3c:a3:21:73,-87.0,13.0,7.8,3.0
0.829,263287.843,UJI,de:9f:db:1c:91:6a,-75.0,13.0,7.8,3.0
0.829,263292.612,eduroam,04:18:d6:81:26:e8,-54.0,13.0,7.8,3.0
0.829,263289.552,eduroam,dc:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
2.841,263289.073,eduroam,dc:9f:db:1c:63:ed,-73.0,13.0,7.8,3.0
2.841,263287.84,eduroam,dc:9f:db:1c:91:6a,-76.0,13.0,7.8,3.0
2.841,263289.464,UJI,de:9f:db:1b:63:ed,-83.0,13.0,7.8,3.0
2.841,263288.695,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,13.0,7.8,3.0
2.841,263289.074,eduroam,04:18:d6:82:26:e8,-59.0,13.0,7.8,3.0
2.841,263289.552,UJI,de:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
2.841,263289.078,UJI,06:18:d6:82:26:e8,-58.0,13.0,7.8,3.0
2.841,263289.076,UJI,de:9f:db:1c:63:ed,-72.0,13.0,7.8,3.0
2.841,263288.452,eduroam,24:a4:3c:a3:21:73,-87.0,13.0,7.8,3.0
2.841,263287.843,UJI,de:9f:db:1c:91:6a,-75.0,13.0,7.8,3.0
2.841,263292.612,eduroam,04:18:d6:81:26:e8,-54.0,13.0,7.8,3.0
2.841,263289.552,eduroam,dc:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
4.837,263289.073,eduroam,dc:9f:db:1c:63:ed,-73.0,13.0,7.8,3.0
4.837,263287.84,eduroam,dc:9f:db:1c:91:6a,-76.0,13.0,7.8,3.0
4.837,263289.464,UJI,de:9f:db:1b:63:ed,-83.0,13.0,7.8,3.0
4.837,263288.695,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,13.0,7.8,3.0
4.837,263289.074,eduroam,04:18:d6:82:26:e8,-59.0,13.0,7.8,3.0
4.837,263289.552,UJI,de:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
4.837,263289.078,UJI,06:18:d6:82:26:e8,-58.0,13.0,7.8,3.0
4.837,263289.076,UJI,de:9f:db:1c:63:ed,-72.0,13.0,7.8,3.0
4.837,263288.452,eduroam,24:a4:3c:a3:21:73,-87.0,13.0,7.8,3.0
4.837,263287.843,UJI,de:9f:db:1c:91:6a,-75.0,13.0,7.8,3.0
4.837,263292.612,eduroam,04:18:d6:81:26:e8,-54.0,13.0,7.8,3.0
4.837,263289.552,eduroam,dc:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
8.834,263289.073,eduroam,dc:9f:db:1c:63:ed,-73.0,13.0,7.8,3.0
8.834,263287.84,eduroam,dc:9f:db:1c:91:6a,-76.0,13.0,7.8,3.0
8.834,263289.464,UJI,de:9f:db:1b:63:ed,-83.0,13.0,7.8,3.0
8.834,263288.695,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,13.0,7.8,3.0
8.834,263289.074,eduroam,04:18:d6:82:26:e8,-59.0,13.0,7.8,3.0
8.834,263289.552,UJI,de:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
8.834,263289.078,UJI,06:18:d6:82:26:e8,-58.0,13.0,7.8,3.0
8.834,263289.076,UJI,de:9f:db:1c:63:ed,-72.0,13.0,7.8,3.0
8.834,263288.452,eduroam,24:a4:3c:a3:21:73,-87.0,13.0,7.8,3.0
8.834,263287.843,UJI,de:9f:db:1c:91:6a,-75.0,13.0,7.8,3.0
8.834,263292.612,eduroam,04:18:d6:81:26:e8,-54.0,13.0,7.8,3.0
8.834,263289.552,eduroam,dc:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
10.83,263289.073,eduroam,dc:9f:db:1c:63:ed,-73.0,13.0,7.8,3.0
10.83,263287.84,eduroam,dc:9f:db:1c:91:6a,-76.0,13.0,7.8,3.0
10.83,263289.464,UJI,de:9f:db:1b:63:ed,-83.0,13.0,7.8,3.0
10.83,263288.695,GEOTECWIFI03,f8:1a:67:37:05:b8,-70.0,13.0,7.8,3.0
10.83,263289.074,eduroam,04:18:d6:82:26:e8,-59.0,13.0,7.8,3.0
10.83,263289.552,UJI,de:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
10.83,263289.078,UJI,06:18:d6:82:26:e8,-58.0,13.0,7.8,3.0
10.83,263289.076,UJI,de:9f:db:1c:63:ed,-72.0,13.0,7.8,3.0
10.83,263288.452,eduroam,24:a4:3c:a3:21:73,-87.0,13.0,7.8,3.0
10.83,263287.843,UJI,de:9f:db:1c:91:6a,-75.0,13.0,7.8,3.0
10.83,263292.612,eduroam,04:18:d6:81:26:e8,-54.0,13.0,7.8,3.0
10.83,263289.552,eduroam,dc:9f:db:1b:91:6a,-77.0,13.0,7.8,3.0
11.834,263304.835,480Invitados,34:3a:20:a6:f5:22,-85.0,13.0,7.8,3.0
11.834,263306.12,eduroam,dc:9f:db:1c:63:ed,-74.0,13.0,7.8,3.0
11.834,263304.835,cuatroochenta,34:3a:20:a6:f5:23,-86.0,13.0,7.8,3.0
11.834,263306.468,UJI,de:9f:db:1b:63:ed,-82.0,13.0,7.8,3.0
11.834,263305.703,GEOTECWIFI03,f8:1a:67:37:05:b8,-68.0,13.0,7.8,3.0
11.834,263306.088,eduroam,04:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
11.834,263306.088,UJI,06:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
11.834,263306.088,UJI,de:9f:db:1c:63:ed,-71.0,13.0,7.8,3.0
11.834,263309.604,eduroam,04:18:d6:81:26:e8,-51.0,13.0,7.8,3.0
12.836,263304.835,480Invitados,34:3a:20:a6:f5:22,-85.0,13.0,7.8,3.0
12.836,263306.12,eduroam,dc:9f:db:1c:63:ed,-74.0,13.0,7.8,3.0
12.836,263304.835,cuatroochenta,34:3a:20:a6:f5:23,-86.0,13.0,7.8,3.0
12.836,263306.468,UJI,de:9f:db:1b:63:ed,-82.0,13.0,7.8,3.0
12.836,263305.703,GEOTECWIFI03,f8:1a:67:37:05:b8,-68.0,13.0,7.8,3.0
12.836,263306.088,eduroam,04:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
12.836,263306.088,UJI,06:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
12.836,263306.088,UJI,de:9f:db:1c:63:ed,-71.0,13.0,7.8,3.0
12.836,263309.604,eduroam,04:18:d6:81:26:e8,-51.0,13.0,7.8,3.0
14.845,263304.835,480Invitados,34:3a:20:a6:f5:22,-85.0,13.0,7.8,3.0
14.845,263306.12,eduroam,dc:9f:db:1c:63:ed,-74.0,13.0,7.8,3.0
14.845,263304.835,cuatroochenta,34:3a:20:a6:f5:23,-86.0,13.0,7.8,3.0
14.845,263306.468,UJI,de:9f:db:1b:63:ed,-82.0,13.0,7.8,3.0
14.845,263305.703,GEOTECWIFI03,f8:1a:67:37:05:b8,-68.0,13.0,7.8,3.0
14.845,263306.088,eduroam,04:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
14.845,263306.088,UJI,06:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
14.845,263306.088,UJI,de:9f:db:1c:63:ed,-71.0,13.0,7.8,3.0
14.845,263309.604,eduroam,04:18:d6:81:26:e8,-51.0,13.0,7.8,3.0
18.833,263304.835,480Invitados,34:3a:20:a6:f5:22,-85.0,13.0,7.8,3.0
18.833,263306.12,eduroam,dc:9f:db:1c:63:ed,-74.0,13.0,7.8,3.0
18.833,263304.835,cuatroochenta,34:3a:20:a6:f5:23,-86.0,13.0,7.8,3.0
18.833,263306.468,UJI,de:9f:db:1b:63:ed,-82.0,13.0,7.8,3.0
18.833,263305.703,GEOTECWIFI03,f8:1a:67:37:05:b8,-68.0,13.0,7.8,3.0
18.833,263306.088,eduroam,04:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
18.833,263306.088,UJI,06:18:d6:82:26:e8,-53.0,13.0,7.8,3.0
18.833,263306.088,UJI,de:9f:db:1c:63:ed,-71.0,13.0,7.8,3.0
18.833,263309.604,eduroam,04:18:d6:81:26:e8,-51.0,13.0,7.8,3.0
20.83,263304.835,480Invitados,34:3a:20:a6:f5:22,-85.0,13.0,7.8,3.0
20.83,263306.12,eduroam,dc:9f:db:1c:63:ed,-74.0,13.0,7.8,3.0
20.83,263304.835,cuatroochenta,34:3a:20:a6:f5:23,-86.0,13.0,7.8,3.0
