AppTimestamp(s),SensorTimeStamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.501,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
1.501,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
1.501,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
1.501,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
1.501,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
1.501,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
1.501,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
1.501,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
1.501,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
1.501,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
1.501,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
1.501,2732336.108,wpen-uji,4c:5e:0c:d6:e1:a4,-81.0,6.0,3.0,0.6
1.501,2732334.749,eduroam,dc:9f:db:1c:91:6a,-81.0,6.0,3.0,0.6
1.501,2732338.577,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-87.0,6.0,3.0,0.6
1.501,2732336.476,,26:61:b4:34:33:71,-88.0,6.0,3.0,0.6
1.501,2732336.476,espaitec_freezone,1c:61:b4:34:33:71,-88.0,6.0,3.0,0.6
1.501,2732338.149,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-88.0,6.0,3.0,0.6
1.501,2732337.409,,34:3a:20:a6:d6:91,-92.0,6.0,3.0,0.6
3.502,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
3.502,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
3.502,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
3.502,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
3.502,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
3.502,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
3.502,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
3.502,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
3.502,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
3.502,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
3.502,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
3.502,2732336.108,wpen-uji,4c:5e:0c:d6:e1:a4,-81.0,6.0,3.0,0.6
3.502,2732334.749,eduroam,dc:9f:db:1c:91:6a,-81.0,6.0,3.0,0.6
3.502,2732338.577,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-87.0,6.0,3.0,0.6
3.502,2732336.476,,26:61:b4:34:33:71,-88.0,6.0,3.0,0.6
3.502,2732336.476,espaitec_freezone,1c:61:b4:34:33:71,-88.0,6.0,3.0,0.6
3.502,2732338.149,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-88.0,6.0,3.0,0.6
3.502,2732337.409,,34:3a:20:a6:d6:91,-92.0,6.0,3.0,0.6
5.502,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
5.502,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
5.502,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
5.502,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
5.502,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
5.502,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
5.502,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
5.502,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
5.502,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
5.502,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
5.502,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
5.502,2732336.108,wpen-uji,4c:5e:0c:d6:e1:a4,-81.0,6.0,3.0,0.6
5.502,2732334.749,eduroam,dc:9f:db:1c:91:6a,-81.0,6.0,3.0,0.6
5.502,2732338.577,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-87.0,6.0,3.0,0.6
5.502,2732336.476,,26:61:b4:34:33:71,-88.0,6.0,3.0,0.6
5.502,2732336.476,espaitec_freezone,1c:61:b4:34:33:71,-88.0,6.0,3.0,0.6
5.502,2732338.149,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-88.0,6.0,3.0,0.6
5.502,2732337.409,,34:3a:20:a6:d6:91,-92.0,6.0,3.0,0.6
7.504,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
7.504,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
7.504,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
7.504,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
7.504,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
7.504,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
7.504,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
7.504,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
7.504,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
7.504,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
7.504,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
7.504,2732336.108,wpen-uji,4c:5e:0c:d6:e1:a4,-81.0,6.0,3.0,0.6
7.504,2732334.749,eduroam,dc:9f:db:1c:91:6a,-81.0,6.0,3.0,0.6
7.504,2732338.577,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-87.0,6.0,3.0,0.6
7.504,2732336.476,,26:61:b4:34:33:71,-88.0,6.0,3.0,0.6
7.504,2732336.476,espaitec_freezone,1c:61:b4:34:33:71,-88.0,6.0,3.0,0.6
7.504,2732338.149,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-88.0,6.0,3.0,0.6
7.504,2732337.409,,34:3a:20:a6:d6:91,-92.0,6.0,3.0,0.6
9.504,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
9.504,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
9.504,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
9.504,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
9.504,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
9.504,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
9.504,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
9.504,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
9.504,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
9.504,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
9.504,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
9.504,2732336.108,wpen-uji,4c:5e:0c:d6:e1:a4,-81.0,6.0,3.0,0.6
9.504,2732334.749,eduroam,dc:9f:db:1c:91:6a,-81.0,6.0,3.0,0.6
9.504,2732338.577,guifi.net/CS-UJInuvolguifi4,02:ca:ff:ee:ba:be,-87.0,6.0,3.0,0.6
9.504,2732336.476,,26:61:b4:34:33:71,-88.0,6.0,3.0,0.6
9.504,2732336.476,espaitec_freezone,1c:61:b4:34:33:71,-88.0,6.0,3.0,0.6
9.504,2732338.149,guifi.net-CS-UJI-Bibl.AP3-317,00:0c:42:3a:55:0e,-88.0,6.0,3.0,0.6
9.504,2732337.409,,34:3a:20:a6:d6:91,-92.0,6.0,3.0,0.6
11.505,2732339.725,eduroam,04:18:d6:81:26:e8,-51.0,6.0,3.0,0.6
11.505,2732336.573,eduroam,04:18:d6:82:26:e8,-52.0,6.0,3.0,0.6
11.505,2732336.515,UJI,06:18:d6:82:26:e8,-53.0,6.0,3.0,0.6
11.505,2732335.835,GEOTECWIFI03,f8:1a:67:37:05:b8,-62.0,6.0,3.0,0.6
11.505,2732336.529,UJI,de:9f:db:1c:63:ed,-67.0,6.0,3.0,0.6
11.505,2732336.514,eduroam,dc:9f:db:1c:63:ed,-68.0,6.0,3.0,0.6
11.505,2732335.854,eduroam,dc:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
11.505,2732335.832,UJI,de:9f:db:1b:63:ed,-69.0,6.0,3.0,0.6
11.505,2732334.75,UJI,de:9f:db:1c:91:6a,-76.0,6.0,3.0,0.6
11.505,2732336.318,UJI,de:9f:db:1b:91:6a,-78.0,6.0,3.0,0.6
11.505,2732336.285,eduroam,dc:9f:db:1b:91:6a,-79.0,6.0,3.0,0.6
