AppTimestamp(s),SensorTimeStamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.242,601448.909,eduroam,dc:9f:db:1c:63:ed,-72.0,20.0,14.4,8.4
1.242,601449.891,UJI,de:9f:db:1b:63:ed,-81.0,20.0,14.4,8.4
1.242,601448.28,eduroam,dc:9f:db:1c:91:6a,-82.0,20.0,14.4,8.4
1.242,601449.15,GEOTECWIFI03,f8:1a:67:37:05:b8,-64.0,20.0,14.4,8.4
1.242,601448.279,eduroam,04:18:d6:82:26:e8,-64.0,20.0,14.4,8.4
1.242,601448.28,UJI,06:18:d6:82:26:e8,-64.0,20.0,14.4,8.4
1.242,601448.911,UJI,de:9f:db:1c:63:ed,-70.0,20.0,14.4,8.4
1.242,601448.284,UJI,de:9f:db:1c:91:6a,-82.0,20.0,14.4,8.4
1.242,601453.018,eduroam,04:18:d6:81:26:e8,-58.0,20.0,14.4,8.4
3.24,601448.909,eduroam,dc:9f:db:1c:63:ed,-72.0,20.0,14.4,8.4
3.24,601449.891,UJI,de:9f:db:1b:63:ed,-81.0,20.0,14.4,8.4
3.24,601448.28,eduroam,dc:9f:db:1c:91:6a,-82.0,20.0,14.4,8.4
3.24,601449.15,GEOTECWIFI03,f8:1a:67:37:05:b8,-64.0,20.0,14.4,8.4
3.24,601448.279,eduroam,04:18:d6:82:26:e8,-64.0,20.0,14.4,8.4
3.24,601448.28,UJI,06:18:d6:82:26:e8,-64.0,20.0,14.4,8.4
3.24,601448.911,UJI,de:9f:db:1c:63:ed,-70.0,20.0,14.4,8.4
3.24,601448.284,UJI,de:9f:db:1c:91:6a,-82.0,20.0,14.4,8.4
3.24,601453.018,eduroam,04:18:d6:81:26:e8,-58.0,20.0,14.4,8.4
5.244,601448.909,eduroam,dc:9f:db:1c:63:ed,-72.0,20.0,14.4,8.4
5.244,601449.891,UJI,de:9f:db:1b:63:ed,-81.0,20.0,14.4,8.4
5.244,601448.28,eduroam,dc:9f:db:1c:91:6a,-82.0,20.0,14.4,8.4
5.244,601449.15,GEOTECWIFI03,f8:1a:67:37:05:b8,-64.0,20.0,14.4,8.4
5.244,601448.279,eduroam,04:18:d6:82:26:e8,-64.0,20.0,14.4,8.4
