AppTimestamp(s),SensorTimeStamp(s),Name_SSID,MAC_BSSID,RSS,Label,Latitude,Longitude
1.455,616676.652,Tenda_07BC30_5G,58:d9:d5:07:bc:52,-91.0,7.0,4.8,0.6
1.455,616674.841,eduroam,dc:9f:db:1c:91:6a,-73.0,7.0,4.8,0.6
1.455,616676.443,UJI,de:9f:db:1b:63:ed,-74.0,7.0,4.8,0.6
1.455,616674.838,eduroam,04:18:d6:82:26:e8,-55.0,7.0,4.8,0.6
1.455,616676.517,UJI,de:9f:db:1b:91:6a,-72.0,7.0,4.8,0.6
1.455,616677.869,,58:d9:d5:82:52:e4,-87.0,7.0,4.8,0.6
1.455,616674.839,UJI,06:18:d6:82:26:e8,-54.0,7.0,4.8,0.6
1.455,616674.843,UJI,de:9f:db:1c:91:6a,-73.0,7.0,4.8,0.6
1.455,616679.461,eduroam,04:18:d6:81:26:e8,-51.0,7.0,4.8,0.6
1.455,616676.517,eduroam,dc:9f:db:1b:91:6a,-73.0,7.0,4.8,0.6
2.455,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
2.455,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
2.455,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
2.455,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
2.455,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
2.455,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
2.455,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
2.455,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
2.455,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
3.454,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
3.454,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
3.454,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
3.454,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
3.454,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
3.454,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
3.454,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
3.454,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
3.454,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
5.456,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
5.456,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
5.456,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
5.456,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
5.456,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
5.456,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
5.456,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
5.456,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
5.456,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
7.457,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
7.457,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
7.457,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
7.457,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
7.457,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
7.457,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
7.457,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
7.457,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
7.457,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
9.457,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
9.457,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
9.457,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
9.457,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
9.457,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
9.457,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
9.457,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
9.457,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
9.457,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
11.463,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
11.463,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
11.463,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
11.463,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
11.463,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
11.463,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
11.463,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
11.463,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
11.463,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
13.458,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
13.458,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
13.458,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
13.458,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
13.458,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
13.458,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
13.458,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
13.458,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
13.458,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
15.471,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
15.471,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
15.471,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
15.471,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
15.471,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
15.471,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
15.471,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
15.471,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
15.471,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
17.457,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
17.457,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
17.457,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
17.457,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
17.457,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
17.457,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
17.457,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
17.457,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
17.457,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
19.469,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
19.469,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
19.469,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
19.469,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
19.469,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
19.469,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
19.469,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
19.469,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
19.469,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
21.464,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
21.464,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
21.464,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
21.464,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
21.464,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
21.464,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
21.464,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
21.464,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
21.464,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
23.463,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
23.463,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
23.463,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
23.463,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
23.463,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
23.463,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
23.463,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
23.463,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
23.463,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
25.466,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
25.466,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
25.466,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
25.466,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
25.466,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
25.466,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
25.466,616682.163,wpen-uji,4c:5e:0c:d6:e1:a4,-89.0,7.0,4.8,0.6
25.466,616685.196,eduroam,04:18:d6:81:26:e8,-49.0,7.0,4.8,0.6
25.466,616682.154,eduroam,dc:9f:db:1b:91:6a,-75.0,7.0,4.8,0.6
27.464,616681.059,eduroam,dc:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
27.464,616682.075,UJI,de:9f:db:1b:63:ed,-77.0,7.0,4.8,0.6
27.464,616681.335,GEOTECWIFI03,f8:1a:67:37:05:b8,-65.0,7.0,4.8,0.6
27.464,616682.161,UJI,de:9f:db:1b:91:6a,-76.0,7.0,4.8,0.6
27.464,616683.603,,58:d9:d5:82:52:e4,-86.0,7.0,4.8,0.6
27.464,616681.058,UJI,de:9f:db:1c:63:ed,-56.0,7.0,4.8,0.6
