AppTimestamp(s),SensorTimestamp(s),Acc_X,Acc_Y,Acc_Z,Label,Latitude,Longitude
2.66,611882.619,0.58957,-0.39744,9.79288,0,0,0.6
2.679,611882.639,0.59436,-0.39744,9.79288,0,0,0.6
2.7,611882.659,0.59436,-0.39744,9.7881,0,0,0.6
2.723,611882.679,0.60394,-0.38786,9.79767,0,0,0.6
2.743,611882.7,0.58957,-0.39265,9.79767,0,0,0.6
2.764,611882.72,0.58957,-0.39744,9.80725,0,0,0.6
2.784,611882.74,0.58478,-0.40223,9.79288,0,0,0.6
2.805,611882.76,0.58957,-0.39265,9.79288,0,0,0.6
2.82,611882.78,0.58957,-0.39265,9.78331,0,0,0.6
2.846,611882.8,0.59436,-0.39265,9.79288,0,0,0.6
2.865,611882.82,0.58957,-0.39744,9.79288,0,0,0.6
2.882,611882.84,0.58478,-0.39744,9.79767,0,0,0.6
2.905,611882.861,0.58957,-0.39744,9.79767,0,0,0.6
2.924,611882.881,0.59436,-0.39744,9.80246,0,0,0.6
2.944,611882.901,0.59436,-0.39744,9.79767,0,0,0.6
2.96,611882.921,0.59436,-0.39744,9.79288,0,0,0.6
2.98,611882.941,0.59436,-0.39265,9.7881,0,0,0.6
3.0,611882.961,0.58478,-0.39265,9.79767,0,0,0.6
3.028,611882.981,0.58957,-0.39265,9.79767,0,0,0.6
3.044,611883.001,0.59436,-0.39265,9.79767,0,0,0.6
3.063,611883.021,0.59436,-0.39744,9.79767,0,0,0.6
3.084,611883.042,0.59436,-0.39265,9.7881,0,0,0.6
3.101,611883.062,0.58957,-0.39744,9.79767,0,0,0.6
3.121,611883.082,0.58478,-0.39265,9.7881,0,0,0.6
3.141,611883.102,0.58957,-0.39744,9.79288,0,0,0.6
3.16,611883.122,0.59436,-0.39744,9.7881,0,0,0.6
3.181,611883.142,0.58957,-0.39265,9.7881,0,0,0.6
3.203,611883.162,0.59436,-0.39265,9.79767,0,0,0.6
3.223,611883.182,0.58957,-0.39744,9.79288,0,0,0.6
3.241,611883.203,0.58957,-0.40223,9.80246,0,0,0.6
3.263,611883.223,0.58478,-0.39265,9.79288,0,0,0.6
3.288,611883.243,0.59436,-0.39265,9.79767,0,0,0.6
3.304,611883.263,0.59436,-0.39265,9.78331,0,0,0.6
3.322,611883.283,0.59915,-0.39265,9.7881,0,0,0.6
3.346,611883.303,0.59915,-0.39265,9.7881,0,0,0.6
3.363,611883.323,0.58478,-0.39744,9.79767,0,0,0.6
3.386,611883.343,0.58957,-0.39744,9.79288,0,0,0.6
3.403,611883.364,0.58957,-0.39265,9.79767,0,0,0.6
3.428,611883.384,0.58957,-0.39265,9.7881,0,0,0.6
3.446,611883.404,0.59436,-0.38786,9.79767,0,0,0.6
3.462,611883.424,0.59436,-0.39744,9.78331,0,0,0.6
3.483,611883.444,0.58957,-0.39744,9.79767,0,0,0.6
3.503,611883.464,0.58478,-0.39744,9.79767,0,0,0.6
3.523,611883.484,0.59436,-0.39265,9.79767,0,0,0.6
3.544,611883.504,0.58957,-0.38786,9.79288,0,0,0.6
3.565,611883.524,0.59436,-0.39265,9.7881,0,0,0.6
3.583,611883.545,0.58957,-0.39744,9.7881,0,0,0.6
3.607,611883.565,0.58957,-0.39744,9.79288,0,0,0.6
3.635,611883.585,0.59436,-0.40223,9.7881,0,0,0.6
3.643,611883.605,0.59436,-0.39265,9.79288,0,0,0.6
3.663,611883.625,0.58957,-0.38786,9.79288,0,0,0.6
3.685,611883.645,0.58957,-0.39744,9.79288,0,0,0.6
3.704,611883.665,0.58957,-0.39744,9.79767,0,0,0.6
3.725,611883.685,0.58957,-0.39744,9.79767,0,0,0.6
3.746,611883.706,0.59436,-0.39265,9.79767,0,0,0.6
3.767,611883.726,0.59436,-0.39265,9.79767,0,0,0.6
3.784,611883.746,0.58957,-0.39265,9.7881,0,0,0.6
3.804,611883.766,0.58957,-0.39744,9.79767,0,0,0.6
3.826,611883.786,0.58478,-0.39744,9.7881,0,0,0.6
3.844,611883.806,0.58957,-0.39744,9.79767,0,0,0.6
3.866,611883.826,0.58957,-0.39744,9.79288,0,0,0.6
3.886,611883.846,0.58957,-0.39265,9.7881,0,0,0.6
3.907,611883.867,0.59436,-0.39744,9.79288,0,0,0.6
3.926,611883.887,0.59436,-0.40223,9.79288,0,0,0.6
3.946,611883.907,0.58478,-0.39265,9.79288,0,0,0.6
3.968,611883.927,0.59436,-0.39744,9.79767,0,0,0.6
3.987,611883.947,0.58957,-0.39744,9.79767,0,0,0.6
4.005,611883.967,0.58957,-0.39265,9.79288,0,0,0.6
4.026,611883.987,0.58957,-0.40223,9.80246,0,0,0.6
4.047,611884.007,0.58957,-0.40223,9.79288,0,0,0.6
4.066,611884.027,0.59436,-0.39265,9.79288,0,0,0.6
4.086,611884.048,0.59915,-0.39744,9.80246,0,0,0.6
4.106,611884.068,0.59436,-0.39744,9.7881,0,0,0.6
4.127,611884.088,0.59436,-0.39744,9.79288,0,0,0.6
4.148,611884.108,0.58957,-0.39744,9.79288,0,0,0.6
4.168,611884.128,0.58957,-0.39744,9.79767,0,0,0.6
4.188,611884.148,0.58957,-0.39744,9.7881,0,0,0.6
4.207,611884.168,0.58957,-0.39744,9.79288,0,0,0.6
4.228,611884.188,0.59436,-0.39744,9.79288,0,0,0.6
4.249,611884.209,0.59436,-0.39265,9.79288,0,0,0.6
4.267,611884.229,0.59436,-0.39744,9.79288,0,0,0.6
4.289,611884.249,0.58957,-0.39744,9.79288,0,0,0.6
4.307,611884.269,0.58478,-0.39744,9.79288,0,0,0.6
4.329,611884.289,0.58957,-0.39265,9.79288,0,0,0.6
4.349,611884.309,0.59915,-0.39744,9.79767,0,0,0.6
4.367,611884.329,0.59436,-0.39744,9.79288,0,0,0.6
4.388,611884.349,0.59436,-0.39744,9.79767,0,0,0.6
4.408,611884.37,0.59436,-0.39744,9.79767,0,0,0.6
4.428,611884.39,0.58957,-0.39744,9.80246,0,0,0.6
4.448,611884.41,0.58957,-0.39744,9.79767,0,0,0.6
4.47,611884.43,0.58957,-0.39744,9.79288,0,0,0.6
4.489,611884.45,0.58957,-0.40223,9.80246,0,0,0.6
4.508,611884.47,0.59436,-0.39744,9.79288,0,0,0.6
4.53,611884.49,0.59436,-0.39744,9.79288,0,0,0.6
4.549,611884.51,0.58957,-0.39265,9.79288,0,0,0.6
4.571,611884.53,0.59436,-0.39265,9.79767,0,0,0.6
4.591,611884.551,0.59436,-0.39744,9.79288,0,0,0.6
4.609,611884.571,0.59436,-0.39265,9.79288,0,0,0.6
4.63,611884.591,0.58957,-0.39744,9.79767,0,0,0.6
4.649,611884.611,0.59436,-0.39744,9.7881,0,0,0.6
4.669,611884.631,0.59436,-0.39744,9.79767,0,0,0.6
4.69,611884.651,0.58957,-0.39744,9.79767,0,0,0.6
4.711,611884.671,0.58957,-0.38786,9.7881,0,0,0.6
4.73,611884.691,0.59436,-0.39744,9.79288,0,0,0.6
4.75,611884.712,0.59436,-0.39744,9.79767,0,0,0.6
4.776,611884.732,0.58957,-0.39744,9.79288,0,0,0.6
4.791,611884.752,0.58957,-0.39744,9.78331,0,0,0.6
4.81,611884.772,0.59915,-0.39744,9.79767,0,0,0.6
4.831,611884.792,0.58957,-0.39265,9.79288,0,0,0.6
4.85,611884.812,0.58957,-0.39265,9.79288,0,0,0.6
4.87,611884.832,0.59436,-0.39744,9.79288,0,0,0.6
4.891,611884.852,0.58957,-0.39744,9.79288,0,0,0.6
4.912,611884.873,0.59436,-0.39744,9.79288,0,0,0.6
4.935,611884.893,0.58478,-0.39265,9.7881,0,0,0.6
4.955,611884.913,0.59436,-0.40223,9.79288,0,0,0.6
4.975,611884.933,0.59436,-0.39744,9.79288,0,0,0.6
4.998,611884.953,0.58957,-0.39265,9.79288,0,0,0.6
5.016,611884.973,0.58957,-0.39265,9.79288,0,0,0.6
5.037,611884.993,0.59436,-0.39744,9.79767,0,0,0.6
5.056,611885.013,0.58957,-0.39744,9.7881,0,0,0.6
5.075,611885.033,0.59436,-0.39744,9.79288,0,0,0.6
5.099,611885.054,0.59436,-0.40223,9.79288,0,0,0.6
5.118,611885.074,0.58478,-0.39265,9.79288,0,0,0.6
5.136,611885.094,0.58957,-0.39265,9.79288,0,0,0.6
5.154,611885.114,0.59436,-0.39744,9.79288,0,0,0.6
5.176,611885.134,0.59436,-0.39744,9.79288,0,0,0.6
5.193,611885.154,0.58957,-0.39744,9.79288,0,0,0.6
5.213,611885.174,0.58478,-0.39265,9.80246,0,0,0.6
5.233,611885.194,0.58957,-0.39744,9.79767,0,0,0.6
5.261,611885.215,0.59915,-0.39265,9.79767,0,0,0.6
5.277,611885.235,0.59436,-0.39265,9.79288,0,0,0.6
5.301,611885.255,0.59436,-0.39744,9.79288,0,0,0.6
5.313,611885.275,0.58957,-0.39744,9.79288,0,0,0.6
5.336,611885.295,0.59436,-0.39744,9.79288,0,0,0.6
5.356,611885.315,0.59436,-0.39744,9.7881,0,0,0.6
5.379,611885.335,0.59436,-0.39744,9.79288,0,0,0.6
5.395,611885.355,0.59436,-0.39744,9.79288,0,0,0.6
5.417,611885.376,0.58957,-0.39265,9.79288,0,0,0.6
5.44,611885.396,0.58957,-0.39744,9.7881,0,0,0.6
5.459,611885.416,0.58957,-0.39744,9.79288,0,0,0.6
5.476,611885.436,0.58957,-0.40223,9.79288,0,0,0.6
5.494,611885.456,0.59436,-0.39265,9.79767,0,0,0.6
5.52,611885.476,0.58957,-0.39744,9.7881,0,0,0.6
5.535,611885.496,0.59436,-0.39744,9.7881,0,0,0.6
5.556,611885.516,0.59436,-0.40223,9.79767,0,0,0.6
5.576,611885.536,0.59436,-0.39744,9.7881,0,0,0.6
5.607,611885.557,0.59436,-0.39744,9.79288,0,0,0.6
5.614,611885.577,0.58957,-0.39265,9.79288,0,0,0.6
5.635,611885.597,0.59436,-0.39265,9.79288,0,0,0.6
5.656,611885.617,0.59436,-0.39265,9.79288,0,0,0.6
5.676,611885.637,0.59436,-0.39744,9.79288,0,0,0.6
5.695,611885.657,0.59436,-0.39744,9.7881,0,0,0.6
5.721,611885.677,0.59436,-0.39744,9.7881,0,0,0.6
5.737,611885.697,0.58957,-0.39265,9.79767,0,0,0.6
5.755,611885.718,0.59436,-0.39265,9.79288,0,0,0.6
5.776,611885.738,0.58957,-0.39265,9.79288,0,0,0.6
5.797,611885.758,0.59436,-0.39265,9.79288,0,0,0.6
5.817,611885.778,0.58957,-0.40223,9.79288,0,0,0.6
5.836,611885.798,0.58957,-0.39744,9.7881,0,0,0.6
5.858,611885.818,0.58957,-0.39265,9.79288,0,0,0.6
5.876,611885.838,0.58957,-0.39744,9.79288,0,0,0.6
5.897,611885.858,0.59436,-0.39744,9.7881,0,0,0.6
5.916,611885.879,0.59436,-0.39744,9.79288,0,0,0.6
5.937,611885.899,0.59436,-0.39744,9.7881,0,0,0.6
5.957,611885.919,0.58957,-0.39265,9.7881,0,0,0.6
5.977,611885.939,0.59436,-0.40223,9.7881,0,0,0.6
6.01,611885.959,0.59436,-0.39265,9.7881,0,0,0.6
6.017,611885.979,0.59436,-0.39265,9.7881,0,0,0.6
6.037,611885.999,0.59436,-0.39744,9.7881,0,0,0.6
6.058,611886.019,0.58957,-0.39744,9.78331,0,0,0.6
6.078,611886.04,0.58957,-0.38786,9.78331,0,0,0.6
6.098,611886.06,0.58957,-0.39744,9.7881,0,0,0.6
6.12,611886.08,0.58957,-0.39744,9.79288,0,0,0.6
6.14,611886.1,0.59436,-0.39265,9.7881,0,0,0.6
6.159,611886.12,0.59436,-0.38786,9.7881,0,0,0.6
6.181,611886.14,0.58957,-0.39744,9.7881,0,0,0.6
6.199,611886.16,0.59436,-0.39744,9.7881,0,0,0.6
6.219,611886.18,0.59436,-0.39265,9.79288,0,0,0.6
6.24,611886.2,0.58957,-0.39744,9.79288,0,0,0.6
6.26,611886.221,0.59436,-0.39744,9.7881,0,0,0.6
6.279,611886.241,0.59436,-0.39744,9.7881,0,0,0.6
6.307,611886.261,0.58957,-0.39265,9.78331,0,0,0.6
6.321,611886.281,0.59436,-0.39744,9.79288,0,0,0.6
6.341,611886.301,0.59436,-0.39744,9.7881,0,0,0.6
6.364,611886.321,0.58957,-0.39744,9.7881,0,0,0.6
6.385,611886.341,0.58957,-0.39265,9.78331,0,0,0.6
6.404,611886.361,0.59436,-0.39744,9.78331,0,0,0.6
6.426,611886.382,0.58957,-0.39744,9.7881,0,0,0.6
6.442,611886.402,0.59436,-0.39265,9.7881,0,0,0.6
6.461,611886.422,0.58957,-0.39265,9.79288,0,0,0.6
6.484,611886.442,0.58957,-0.39744,9.7881,0,0,0.6
6.504,611886.462,0.59436,-0.39744,9.79288,0,0,0.6
6.524,611886.482,0.58957,-0.39744,9.7881,0,0,0.6
6.544,611886.502,0.59436,-0.39744,9.7881,0,0,0.6
6.565,611886.522,0.59436,-0.40223,9.7881,0,0,0.6
6.584,611886.543,0.59436,-0.39265,9.7881,0,0,0.6
6.604,611886.563,0.58957,-0.39265,9.78331,0,0,0.6
6.622,611886.583,0.59436,-0.39744,9.7881,0,0,0.6
6.642,611886.603,0.59436,-0.39744,9.78331,0,0,0.6
6.661,611886.623,0.58957,-0.39744,9.78331,0,0,0.6
6.684,611886.643,0.59436,-0.39744,9.7881,0,0,0.6
6.702,611886.663,0.59436,-0.40223,9.79288,0,0,0.6
6.826,611886.683,0.58957,-0.39744,9.7881,0,0,0.6
6.827,611886.703,0.58957,-0.39265,9.78331,0,0,0.6
6.83,611886.724,0.59436,-0.39265,9.78331,0,0,0.6
6.831,611886.744,0.59436,-0.40223,9.78331,0,0,0.6
6.832,611886.764,0.58957,-0.39744,9.7881,0,0,0.6
6.834,611886.784,0.58957,-0.39744,9.78331,0,0,0.6
6.843,611886.804,0.59436,-0.40223,9.78331,0,0,0.6
6.863,611886.824,0.58957,-0.39744,9.78331,0,0,0.6
6.884,611886.844,0.59436,-0.39265,9.7881,0,0,0.6
6.904,611886.864,0.59436,-0.39265,9.78331,0,0,0.6
6.924,611886.885,0.59436,-0.40223,9.78331,0,0,0.6
6.945,611886.905,0.59436,-0.39265,9.78331,0,0,0.6
6.968,611886.925,0.59436,-0.39744,9.7881,0,0,0.6
6.99,611886.945,0.59915,-0.39744,9.78331,0,0,0.6
7.009,611886.965,0.58957,-0.39744,9.7881,0,0,0.6
7.024,611886.985,0.59436,-0.39744,9.78331,0,0,0.6
7.046,611887.005,0.58478,-0.39265,9.7881,0,0,0.6
7.066,611887.025,0.58957,-0.40223,9.77852,0,0,0.6
7.087,611887.046,0.58957,-0.40223,9.7881,0,0,0.6
7.106,611887.066,0.59436,-0.39265,9.7881,0,0,0.6
7.127,611887.086,0.59436,-0.39744,9.7881,0,0,0.6
7.149,611887.106,0.59915,-0.39744,9.78331,0,0,0.6
7.168,611887.126,0.59436,-0.39744,9.78331,0,0,0.6
7.188,611887.146,0.58957,-0.39744,9.7881,0,0,0.6
7.209,611887.166,0.58957,-0.39744,9.7881,0,0,0.6
7.229,611887.186,0.59436,-0.39744,9.7881,0,0,0.6
7.25,611887.206,0.58957,-0.39744,9.7881,0,0,0.6
7.271,611887.227,0.58957,-0.39744,9.79288,0,0,0.6
7.298,611887.247,0.58957,-0.39744,9.7881,0,0,0.6
7.318,611887.267,0.58957,-0.39744,9.78331,0,0,0.6
7.326,611887.287,0.58957,-0.39744,9.7881,0,0,0.6
7.35,611887.307,0.58957,-0.39744,9.78331,0,0,0.6
7.369,611887.327,0.59436,-0.39744,9.7881,0,0,0.6
7.39,611887.347,0.58957,-0.39744,9.78331,0,0,0.6
7.407,611887.367,0.59436,-0.39744,9.78331,0,0,0.6
7.428,611887.388,0.59436,-0.40223,9.78331,0,0,0.6
7.448,611887.408,0.59436,-0.39744,9.78331,0,0,0.6
7.468,611887.428,0.58957,-0.39265,9.78331,0,0,0.6
7.487,611887.448,0.59436,-0.39744,9.78331,0,0,0.6
7.508,611887.468,0.58957,-0.39744,9.7881,0,0,0.6
7.527,611887.488,0.59436,-0.39744,9.7881,0,0,0.6
7.549,611887.508,0.58957,-0.39265,9.7881,0,0,0.6
7.568,611887.528,0.59436,-0.39744,9.7881,0,0,0.6
7.593,611887.549,0.59436,-0.39265,9.7881,0,0,0.6
7.623,611887.569,0.59436,-0.39265,9.79767,0,0,0.6
7.628,611887.589,0.59436,-0.39744,9.78331,0,0,0.6
7.648,611887.609,0.59436,-0.40223,9.79288,0,0,0.6
7.668,611887.629,0.58957,-0.39744,9.79288,0,0,0.6
7.689,611887.649,0.58478,-0.39744,9.79288,0,0,0.6
7.708,611887.669,0.58957,-0.39265,9.79288,0,0,0.6
7.728,611887.689,0.58957,-0.39744,9.79288,0,0,0.6
7.748,611887.709,0.58957,-0.39265,9.79288,0,0,0.6
7.768,611887.73,0.59915,-0.39265,9.79767,0,0,0.6
7.791,611887.75,0.58957,-0.39744,9.79288,0,0,0.6
7.809,611887.77,0.59436,-0.39744,9.79767,0,0,0.6
7.831,611887.79,0.59436,-0.39265,9.79288,0,0,0.6
7.854,611887.81,0.59436,-0.39744,9.79288,0,0,0.6
7.87,611887.83,0.58957,-0.39744,9.7881,0,0,0.6
7.89,611887.85,0.59915,-0.40223,9.7881,0,0,0.6
7.911,611887.87,0.59436,-0.39744,9.79288,0,0,0.6
7.931,611887.891,0.59436,-0.39265,9.79288,0,0,0.6
7.95,611887.911,0.58957,-0.39744,9.79767,0,0,0.6
7.97,611887.931,0.58957,-0.40223,9.78331,0,0,0.6
7.991,611887.951,0.59436,-0.39265,9.79767,0,0,0.6
8.01,611887.971,0.58957,-0.39744,9.79767,0,0,0.6
8.03,611887.991,0.58957,-0.39744,9.79767,0,0,0.6
8.051,611888.011,0.59436,-0.39265,9.79288,0,0,0.6
8.071,611888.031,0.58957,-0.38786,9.79767,0,0,0.6
8.093,611888.052,0.59436,-0.39744,9.79288,0,0,0.6
8.114,611888.072,0.58957,-0.39744,9.80725,0,0,0.6
8.13,611888.092,0.58478,-0.40223,9.79767,0,0,0.6
8.151,611888.112,0.58957,-0.40701,9.80725,0,0,0.6
8.173,611888.132,0.59436,-0.39265,9.79767,0,0,0.6
8.192,611888.152,0.60394,-0.38786,9.79288,0,0,0.6
8.211,611888.172,0.59915,-0.39744,9.79767,0,0,0.6
8.231,611888.192,0.58957,-0.39744,9.79288,0,0,0.6
8.251,611888.213,0.58,-0.40223,9.80725,0,0,0.6
8.271,611888.233,0.58478,-0.40223,9.79767,0,0,0.6
8.292,611888.253,0.59436,-0.40223,9.81204,0,0,0.6
8.311,611888.273,0.59915,-0.39265,9.7881,0,0,0.6
8.332,611888.293,0.59436,-0.39265,9.79288,0,0,0.6
8.352,611888.313,0.58957,-0.39744,9.79767,0,0,0.6
8.372,611888.333,0.58478,-0.39744,9.80725,0,0,0.6
8.393,611888.353,0.58957,-0.39265,9.80246,0,0,0.6
8.414,611888.373,0.59436,-0.39744,9.80246,0,0,0.6
8.433,611888.394,0.59436,-0.39265,9.79767,0,0,0.6
8.454,611888.414,0.59436,-0.39265,9.80246,0,0,0.6
