AppTimestamp(s),SensorTimestamp(s),Acc_X,Acc_Y,Acc_Z,Label,Latitude,Longitude
1.877,2724733.342,0.10798,0.05085,9.87967,1,0,5.4
1.899,2724733.361,-0.07149,0.04845,9.91077,1,0,5.4
1.917,2724733.38,-0.19831,0.09422,9.83659,1,0,5.4
1.934,2724733.399,-0.0667,0.15404,9.92991,1,0,5.4
1.955,2724733.418,0.04337,0.13729,9.89163,1,0,5.4
1.972,2724733.437,0.12712,0.09182,9.91795,1,0,5.4
1.994,2724733.456,-0.06431,0.09182,9.87967,1,0,5.4
2.013,2724733.475,-0.16481,0.07507,9.83181,1,0,5.4
2.03,2724733.494,0.15823,0.17079,9.83181,1,0,5.4
2.047,2724733.513,-0.14088,0.21386,9.97059,1,0,5.4
2.085,2724733.532,-0.32303,0.15643,9.80309,1,0,5.4
2.089,2724733.551,-0.31585,0.11336,9.84138,1,0,5.4
2.104,2724733.57,0.12233,0.19472,9.92274,1,0,5.4
2.123,2724733.589,0.25184,0.22104,9.81985,1,0,5.4
2.142,2724733.608,-0.1002,0.31196,9.98734,1,0,5.4
2.161,2724733.627,-0.43549,0.51057,9.75763,1,0,5.4
2.181,2724733.647,-0.44985,0.49143,9.9682,1,0,5.4
2.199,2724733.666,-0.25334,0.36221,9.90838,1,0,5.4
2.219,2724733.685,0.29731,0.27607,9.97299,1,0,5.4
2.237,2724733.704,0.4672,0.38136,9.80788,1,0,5.4
2.257,2724733.723,0.39302,0.33589,9.78395,1,0,5.4
2.277,2724733.742,-0.01406,0.39093,9.97538,1,0,5.4
2.295,2724733.761,-0.25813,0.33829,9.75763,1,0,5.4
2.314,2724733.78,-0.07627,0.30479,9.92274,1,0,5.4
2.333,2724733.799,0.38106,0.20189,9.85334,1,0,5.4
2.351,2724733.818,0.48873,0.13968,9.84617,1,0,5.4
2.37,2724733.837,0.30927,0.1349,9.86531,1,0,5.4
2.396,2724733.856,0.07687,0.14925,9.95384,1,0,5.4
2.409,2724733.875,-0.07866,0.1349,9.87727,1,0,5.4
2.428,2724733.894,-0.19113,-0.05922,9.97059,1,0,5.4
2.447,2724733.913,-0.25095,0.01496,9.84617,1,0,5.4
2.466,2724733.932,-0.20788,-0.00658,9.78635,1,0,5.4
2.484,2724733.951,-0.24138,-0.07358,9.97299,1,0,5.4
2.505,2724733.97,0.14626,-0.26979,9.74327,1,0,5.4
2.523,2724733.989,0.21326,-0.22433,10.1692,1,0,5.4
2.542,2724734.008,0.11515,-0.32243,9.73849,1,0,5.4
2.559,2724734.027,-0.19591,-0.15733,9.76242,1,0,5.4
2.579,2724734.046,-0.24138,-0.07597,9.80788,1,0,5.4
2.598,2724734.065,-0.25334,-0.03769,10.10938,1,0,5.4
2.616,2724734.084,-0.22702,-0.03769,9.83899,1,0,5.4
2.637,2724734.103,-0.19352,-0.08076,10.00888,1,0,5.4
2.661,2724734.122,-0.03081,-0.10469,9.61616,1,0,5.4
2.675,2724734.141,0.30927,-0.04726,9.93231,1,0,5.4
2.695,2724734.16,0.45284,0.0679,10.15245,1,0,5.4
2.712,2724734.179,0.49113,0.10618,9.74567,1,0,5.4
2.733,2724734.198,0.48873,0.20429,9.93231,1,0,5.4
2.751,2724734.217,0.62991,0.32871,9.79113,1,0,5.4
2.771,2724734.236,0.55334,0.33111,9.67867,1,0,5.4
2.789,2724734.255,0.36191,0.2665,10.14766,1,0,5.4
2.809,2724734.274,0.51984,0.23061,9.70499,1,0,5.4
2.827,2724734.293,0.38824,0.22582,9.72413,1,0,5.4
2.846,2724734.312,0.29013,0.15643,9.91795,1,0,5.4
2.864,2724734.331,-0.14327,0.18754,10.35374,1,0,5.4
2.885,2724734.35,-0.53599,0.23539,9.58026,1,0,5.4
2.903,2724734.369,-0.65563,0.3335,9.84617,1,0,5.4
2.923,2724734.388,-0.7657,0.14686,10.03281,1,0,5.4
2.941,2724734.407,-1.05553,0.3,9.81985,1,0,5.4
2.959,2724734.426,-1.11057,0.01017,9.97538,1,0,5.4
2.981,2724734.445,-1.15125,0.11097,9.37448,1,0,5.4
3.0,2724734.464,-0.67956,-0.28654,10.25085,1,0,5.4
3.017,2724734.483,-0.80399,-0.41575,9.48455,1,0,5.4
3.038,2724734.502,-1.01007,-0.44207,10.27957,1,0,5.4
3.064,2724734.521,-1.02682,-0.58355,9.94666,1,0,5.4
3.075,2724734.54,-0.68674,-0.36311,9.83659,1,0,5.4
3.094,2724734.559,-0.27727,-0.3655,10.02563,1,0,5.4
3.114,2724734.579,0.0673,-0.3009,9.76242,1,0,5.4
3.131,2724734.598,0.47438,-0.31047,10.0998,1,0,5.4
3.152,2724734.617,0.4337,-0.16451,9.49412,1,0,5.4
3.17,2724734.636,0.38824,-0.06879,10.0352,1,0,5.4
3.191,2724734.655,0.38106,0.04128,9.79831,1,0,5.4
3.21,2724734.674,0.1989,0.11815,9.86292,1,0,5.4
3.229,2724734.693,0.1343,0.24257,9.86531,1,0,5.4
3.246,2724734.712,0.34516,0.35025,10.02084,1,0,5.4
3.266,2724734.731,0.25424,0.37418,9.84138,1,0,5.4
3.285,2724734.75,0.06012,0.36939,9.80549,1,0,5.4
3.304,2724734.769,-0.17198,0.29761,9.92991,1,0,5.4
3.325,2724734.788,-0.2988,0.01256,9.68585,1,0,5.4
3.341,2724734.807,-0.2318,0.00299,9.98016,1,0,5.4
3.359,2724734.826,-0.14566,-0.09272,9.81267,1,0,5.4
3.378,2724734.845,-0.1337,0.07747,10.01606,1,0,5.4
3.399,2724734.864,-0.02124,0.05085,9.87727,1,0,5.4
3.419,2724734.883,0.00269,0.15165,10.05673,1,0,5.4
3.437,2724734.902,-0.05952,0.07747,9.75045,1,0,5.4
3.456,2724734.921,-0.07149,0.11097,9.96102,1,0,5.4
3.475,2724734.94,0.00508,0.04845,9.7672,1,0,5.4
3.498,2724734.959,0.04337,0.10379,9.94188,1,0,5.4
3.512,2724734.978,0.36191,0.15165,9.87249,1,0,5.4
3.535,2724734.997,0.49591,0.20907,9.9682,1,0,5.4
3.55,2724735.016,0.78066,-0.00179,9.6018,1,0,5.4
3.57,2724735.035,0.87906,0.05354,9.98256,1,0,5.4
3.591,2724735.054,0.5007,0.02213,10.1357,1,0,5.4
3.612,2724735.073,0.19412,0.02213,9.64966,1,0,5.4
3.626,2724735.092,0.35474,0.21386,9.98256,1,0,5.4
3.646,2724735.111,0.34277,0.19711,9.94906,1,0,5.4
3.665,2724735.13,0.21565,0.14925,9.60898,1,0,5.4
3.687,2724735.149,-0.03799,0.12054,9.95863,1,0,5.4
3.703,2724735.168,-0.33978,0.15165,9.87727,1,0,5.4
3.726,2724735.187,-0.30598,0.01256,9.86052,1,0,5.4
3.74,2724735.206,-0.43549,-0.00179,10.14527,1,0,5.4
3.758,2724735.225,-0.59103,-0.07358,9.62094,1,0,5.4
3.78,2724735.244,-0.44028,-0.04965,10.12134,1,0,5.4
3.8,2724735.263,-0.4666,-0.00179,9.75045,1,0,5.4
3.819,2724735.282,-0.6987,0.07507,10.03041,1,0,5.4
3.836,2724735.301,-0.62931,-0.02572,9.70499,1,0,5.4
3.858,2724735.32,-0.55035,0.05593,9.99213,1,0,5.4
3.876,2724735.339,-0.43071,0.05354,9.80309,1,0,5.4
3.895,2724735.358,-0.47378,0.04845,9.79592,1,0,5.4
3.915,2724735.377,-0.43549,0.01256,9.83899,1,0,5.4
3.93,2724735.396,-0.41396,0.05593,9.87488,1,0,5.4
3.95,2724735.415,-0.39482,-0.03051,9.99452,1,0,5.4
3.968,2724735.434,-0.29163,0.08465,9.85334,1,0,5.4
3.991,2724735.453,-0.29641,0.18036,9.88445,1,0,5.4
4.011,2724735.472,-0.16002,0.27368,9.80309,1,0,5.4
4.03,2724735.491,-0.04277,0.14207,9.77677,1,0,5.4
4.045,2724735.511,0.01705,0.01256,9.99931,1,0,5.4
4.064,2724735.53,0.1319,-0.0329,9.77677,1,0,5.4
4.083,2724735.549,0.0984,-0.02572,10.06391,1,0,5.4
4.102,2724735.568,0.20847,0.08704,9.84138,1,0,5.4
4.121,2724735.587,0.24197,0.23061,9.98256,1,0,5.4
4.14,2724735.606,0.15583,0.28804,9.8007,1,0,5.4
4.158,2724735.625,0.04337,0.15165,9.88924,1,0,5.4
4.177,2724735.644,-0.08824,0.01496,9.8342,1,0,5.4
4.196,2724735.663,-0.21266,-0.01376,9.83659,1,0,5.4
4.216,2724735.682,-0.14566,0.02692,9.86292,1,0,5.4
4.236,2724735.701,-0.14088,0.07029,9.86531,1,0,5.4
4.255,2724735.72,-0.21984,0.1014,9.90599,1,0,5.4
4.276,2724735.739,-0.18873,0.04606,9.91077,1,0,5.4
4.296,2724735.758,-0.1337,0.01974,9.94188,1,0,5.4
4.315,2724735.777,-0.07388,0.01017,9.93231,1,0,5.4
4.335,2724735.796,-0.07866,0.04367,9.8677,1,0,5.4
4.349,2724735.815,-0.08106,0.12772,9.8342,1,0,5.4
4.37,2724735.834,-0.09063,0.12532,9.81267,1,0,5.4
4.388,2724735.853,-0.07149,0.07986,9.85813,1,0,5.4
4.407,2724735.872,-0.06431,0.0317,9.87727,1,0,5.4
4.425,2724735.891,-0.04277,0.03649,9.91077,1,0,5.4
4.445,2724735.91,-0.03799,0.099,9.90359,1,0,5.4
4.468,2724735.929,-0.06191,0.10618,9.89642,1,0,5.4
4.483,2724735.948,-0.07627,0.09422,9.88924,1,0,5.4
4.502,2724735.967,-0.07149,0.04845,9.87249,1,0,5.4
4.525,2724735.986,-0.0667,0.04128,9.87967,1,0,5.4
4.54,2724736.005,-0.0667,0.07747,9.86052,1,0,5.4
4.559,2724736.024,-0.05952,0.10379,9.87488,1,0,5.4
4.583,2724736.043,-0.05234,0.11336,9.8677,1,0,5.4
4.603,2724736.062,-0.05713,0.07268,9.89163,1,0,5.4
4.614,2724736.081,-0.07149,0.05085,9.89402,1,0,5.4
4.636,2724736.1,-0.08824,0.05833,9.9012,1,0,5.4
4.654,2724736.119,-0.06191,0.09661,9.87727,1,0,5.4
4.676,2724736.138,-0.04277,0.09661,9.87727,1,0,5.4
4.695,2724736.157,-0.04516,0.07268,9.86292,1,0,5.4
4.715,2724736.176,-0.06191,0.06072,9.87249,1,0,5.4
4.735,2724736.195,-0.08106,0.0655,9.88924,1,0,5.4
4.748,2724736.214,-0.07388,0.07507,9.88206,1,0,5.4
4.768,2724736.233,-0.0667,0.09661,9.88684,1,0,5.4
4.791,2724736.252,-0.05713,0.08704,9.88445,1,0,5.4
4.806,2724736.271,-0.07388,0.06311,9.90838,1,0,5.4
4.826,2724736.29,-0.06909,0.07986,9.87967,1,0,5.4
4.844,2724736.309,-0.06431,0.07747,9.87967,1,0,5.4
4.87,2724736.328,-0.05474,0.08465,9.86292,1,0,5.4
4.882,2724736.347,-0.07149,0.07268,9.87967,1,0,5.4
4.901,2724736.366,-0.06909,0.07986,9.87967,1,0,5.4
4.919,2724736.385,-0.08106,0.08225,9.87967,1,0,5.4
4.937,2724736.404,-0.06431,0.08225,9.88684,1,0,5.4
4.958,2724736.423,-0.04756,0.07268,9.87727,1,0,5.4
4.982,2724736.442,-0.05474,0.08465,9.88445,1,0,5.4
5.0,2724736.462,-0.05952,0.08225,9.8677,1,0,5.4
5.015,2724736.481,-0.07866,0.07747,9.88684,1,0,5.4
5.034,2724736.5,-0.0667,0.07268,9.87009,1,0,5.4
5.053,2724736.519,-0.05713,0.07029,9.87009,1,0,5.4
5.085,2724736.538,-0.06431,0.07268,9.87727,1,0,5.4
5.095,2724736.557,-0.0667,0.07986,9.89402,1,0,5.4
5.109,2724736.576,-0.06191,0.09422,9.89163,1,0,5.4
5.128,2724736.595,-0.05713,0.07747,9.87967,1,0,5.4
5.148,2724736.614,-0.05474,0.07986,9.88924,1,0,5.4
5.167,2724736.633,-0.07866,0.07268,9.87488,1,0,5.4
5.186,2724736.652,-0.07149,0.07747,9.87249,1,0,5.4
5.209,2724736.671,-0.0667,0.07029,9.86292,1,0,5.4
5.225,2724736.69,-0.05234,0.07747,9.88445,1,0,5.4
5.244,2724736.709,-0.05713,0.08225,9.88445,1,0,5.4
5.261,2724736.728,-0.05952,0.07029,9.87727,1,0,5.4
5.282,2724736.747,-0.07388,0.08704,9.88684,1,0,5.4
5.301,2724736.766,-0.07627,0.07747,9.88206,1,0,5.4
5.319,2724736.785,-0.06431,0.07986,9.87727,1,0,5.4
5.337,2724736.804,-0.0667,0.07986,9.87009,1,0,5.4
5.357,2724736.823,-0.06431,0.07986,9.88206,1,0,5.4
5.381,2724736.842,-0.06431,0.08465,9.87727,1,0,5.4
5.398,2724736.861,-0.06431,0.09422,9.87488,1,0,5.4
5.42,2724736.88,-0.07149,0.07507,9.87967,1,0,5.4
5.433,2724736.899,-0.05474,0.07268,9.88206,1,0,5.4
5.452,2724736.918,-0.05474,0.07507,9.87727,1,0,5.4
5.471,2724736.937,-0.0667,0.0655,9.87967,1,0,5.4
5.491,2724736.956,-0.05234,0.08225,9.87249,1,0,5.4
5.51,2724736.975,-0.06431,0.07507,9.87967,1,0,5.4
5.528,2724736.994,-0.06431,0.07986,9.88445,1,0,5.4
5.547,2724737.013,-0.06191,0.07986,9.88206,1,0,5.4
5.566,2724737.032,-0.07149,0.07268,9.88924,1,0,5.4
5.589,2724737.051,-0.06909,0.08225,9.88206,1,0,5.4
5.605,2724737.07,-0.05952,0.08225,9.87967,1,0,5.4
5.627,2724737.089,-0.06191,0.07268,9.88445,1,0,5.4
5.643,2724737.108,-0.05952,0.08225,9.87727,1,0,5.4
5.66,2724737.127,-0.05474,0.07507,9.88206,1,0,5.4
5.681,2724737.146,-0.05713,0.08465,9.88206,1,0,5.4
5.699,2724737.165,-0.06431,0.08465,9.88684,1,0,5.4
5.718,2724737.184,-0.0667,0.08225,9.87727,1,0,5.4
5.737,2724737.203,-0.06431,0.0679,9.88684,1,0,5.4
5.76,2724737.222,-0.06909,0.07747,9.87249,1,0,5.4
5.779,2724737.241,-0.0667,0.09182,9.88684,1,0,5.4
5.797,2724737.26,-0.07149,0.07507,9.87488,1,0,5.4
5.813,2724737.279,-0.05713,0.08465,9.88445,1,0,5.4
5.831,2724737.298,-0.05713,0.08225,9.87967,1,0,5.4
5.852,2724737.317,-0.06431,0.07268,9.88206,1,0,5.4
5.874,2724737.336,-0.05474,0.08465,9.87488,1,0,5.4
5.893,2724737.355,-0.0667,0.07268,9.87727,1,0,5.4
5.912,2724737.374,-0.06909,0.08225,9.88445,1,0,5.4
5.931,2724737.394,-0.06431,0.06311,9.87488,1,0,5.4
5.947,2724737.413,-0.04995,0.07986,9.87249,1,0,5.4
5.966,2724737.432,-0.07149,0.06311,9.8677,1,0,5.4
5.988,2724737.451,-0.06431,0.07747,9.88206,1,0,5.4
6.008,2724737.47,-0.05952,0.07268,9.88445,1,0,5.4
6.024,2724737.489,-0.06191,0.07747,9.88445,1,0,5.4
6.042,2724737.508,-0.06431,0.08704,9.87727,1,0,5.4
6.061,2724737.527,-0.06191,0.07747,9.87727,1,0,5.4
6.08,2724737.546,-0.06191,0.07986,9.87727,1,0,5.4
6.099,2724737.565,-0.06431,0.07747,9.88684,1,0,5.4
6.117,2724737.584,-0.05474,0.07507,9.88924,1,0,5.4
6.137,2724737.603,-0.06431,0.07507,9.87967,1,0,5.4
6.156,2724737.622,-0.07866,0.07268,9.88206,1,0,5.4
6.175,2724737.641,-0.0667,0.07268,9.87967,1,0,5.4
6.195,2724737.66,-0.07627,0.07268,9.87967,1,0,5.4
6.214,2724737.679,-0.07149,0.07747,9.86531,1,0,5.4
6.235,2724737.698,-0.04995,0.07986,9.88445,1,0,5.4
6.251,2724737.717,-0.06191,0.08704,9.87727,1,0,5.4
6.274,2724737.736,-0.0667,0.07747,9.89402,1,0,5.4
6.292,2724737.755,-0.06431,0.07986,9.8677,1,0,5.4
6.308,2724737.774,-0.07627,0.07507,9.89163,1,0,5.4
6.331,2724737.793,-0.06431,0.07747,9.87249,1,0,5.4
6.346,2724737.812,-0.07388,0.07986,9.88445,1,0,5.4
6.364,2724737.831,-0.05713,0.07747,9.87967,1,0,5.4
6.387,2724737.85,-0.05474,0.07268,9.88445,1,0,5.4
6.404,2724737.869,-0.06191,0.08943,9.87009,1,0,5.4
6.427,2724737.888,-0.06909,0.07029,9.87967,1,0,5.4
6.442,2724737.907,-0.06909,0.07029,9.87967,1,0,5.4
6.46,2724737.926,-0.05713,0.0679,9.87488,1,0,5.4
6.478,2724737.945,-0.06191,0.07747,9.88445,1,0,5.4
6.5,2724737.964,-0.05713,0.08704,9.87727,1,0,5.4
6.517,2724737.983,-0.07149,0.06311,9.88445,1,0,5.4
6.537,2724738.002,-0.05713,0.07268,9.88206,1,0,5.4
6.559,2724738.021,-0.06431,0.07507,9.87727,1,0,5.4
6.574,2724738.04,-0.06191,0.07986,9.87967,1,0,5.4
6.596,2724738.059,-0.05713,0.07507,9.88684,1,0,5.4
6.617,2724738.078,-0.07388,0.07029,9.87727,1,0,5.4
6.631,2724738.097,-0.06431,0.07029,9.87727,1,0,5.4
6.651,2724738.116,-0.05952,0.0655,9.87727,1,0,5.4
6.669,2724738.135,-0.05952,0.08225,9.87727,1,0,5.4
6.688,2724738.154,-0.06431,0.0679,9.87249,1,0,5.4
6.711,2724738.173,-0.06909,0.07747,9.89642,1,0,5.4
6.729,2724738.192,-0.05713,0.07986,9.87727,1,0,5.4
6.746,2724738.211,-0.06431,0.0655,9.88924,1,0,5.4
6.765,2724738.23,-0.05713,0.07747,9.85334,1,0,5.4
6.785,2724738.249,-0.06191,0.08465,9.88445,1,0,5.4
6.804,2724738.268,-0.05713,0.07507,9.8677,1,0,5.4
6.825,2724738.287,-0.0667,0.08943,9.88684,1,0,5.4
6.841,2724738.306,-0.06431,0.07268,9.8677,1,0,5.4
6.859,2724738.326,-0.05713,0.0679,9.89642,1,0,5.4
6.878,2724738.345,-0.05952,0.07986,9.87488,1,0,5.4
6.901,2724738.364,-0.07388,0.07986,9.87967,1,0,5.4
6.916,2724738.383,-0.06431,0.07029,9.87727,1,0,5.4
6.939,2724738.402,-0.07388,0.07268,9.87249,1,0,5.4
6.956,2724738.421,-0.05713,0.07029,9.87967,1,0,5.4
6.978,2724738.44,-0.05474,0.09182,9.87249,1,0,5.4
6.997,2724738.459,-0.06909,0.07747,9.88445,1,0,5.4
7.015,2724738.478,-0.06191,0.0655,9.88206,1,0,5.4
7.032,2724738.497,-0.06431,0.08704,9.87727,1,0,5.4
7.05,2724738.516,-0.05952,0.06311,9.88206,1,0,5.4
7.08,2724738.535,-0.0667,0.07268,9.87488,1,0,5.4
7.092,2724738.554,-0.0667,0.07268,9.88684,1,0,5.4
7.107,2724738.573,-0.0667,0.08225,9.87488,1,0,5.4
7.125,2724738.592,-0.05713,0.07986,9.88445,1,0,5.4
7.146,2724738.611,-0.05713,0.08943,9.87488,1,0,5.4
7.164,2724738.63,-0.04995,0.08943,9.88445,1,0,5.4
7.183,2724738.649,-0.0667,0.08225,9.87967,1,0,5.4
7.202,2724738.668,-0.06431,0.0655,9.88445,1,0,5.4
7.223,2724738.687,-0.05952,0.0655,9.87009,1,0,5.4
7.24,2724738.706,-0.06191,0.07986,9.87967,1,0,5.4
7.261,2724738.725,-0.0667,0.09182,9.87967,1,0,5.4
7.281,2724738.744,-0.05713,0.07986,9.87488,1,0,5.4
7.301,2724738.763,-0.0667,0.0679,9.88206,1,0,5.4
7.316,2724738.782,-0.06431,0.07747,9.87727,1,0,5.4
7.338,2724738.801,-0.06909,0.08225,9.89163,1,0,5.4
7.355,2724738.82,-0.05713,0.08225,9.87009,1,0,5.4
7.378,2724738.839,-0.06431,0.07268,9.87967,1,0,5.4
7.395,2724738.858,-0.06191,0.0679,9.87727,1,0,5.4
7.417,2724738.877,-0.05474,0.07507,9.88206,1,0,5.4
7.43,2724738.896,-0.05474,0.0679,9.87488,1,0,5.4
7.45,2724738.915,-0.05952,0.07747,9.87488,1,0,5.4
7.469,2724738.934,-0.0667,0.0655,9.88206,1,0,5.4
7.489,2724738.953,-0.06909,0.07986,9.87249,1,0,5.4
7.51,2724738.972,-0.06431,0.07747,9.88206,1,0,5.4
7.529,2724738.991,-0.06909,0.08225,9.88206,1,0,5.4
7.545,2724739.01,-0.05713,0.07507,9.88684,1,0,5.4
7.566,2724739.029,-0.05474,0.07507,9.87967,1,0,5.4
7.582,2724739.048,-0.07149,0.07507,9.88206,1,0,5.4
7.602,2724739.067,-0.07388,0.07268,9.88445,1,0,5.4
7.62,2724739.086,-0.05713,0.07029,9.87727,1,0,5.4
7.639,2724739.105,-0.05952,0.07747,9.88445,1,0,5.4
7.659,2724739.124,-0.05713,0.07747,9.87967,1,0,5.4
7.681,2724739.143,-0.06431,0.08704,9.88206,1,0,5.4
7.701,2724739.162,-0.0667,0.07507,9.87727,1,0,5.4
7.717,2724739.181,-0.05713,0.07747,9.88206,1,0,5.4
7.735,2724739.2,-0.06431,0.08704,9.87488,1,0,5.4
7.758,2724739.219,-0.05474,0.07986,9.87967,1,0,5.4
