AppTimestamp(s),SensorTimestamp(s),Acc_X,Acc_Y,Acc_Z,Label,Latitude,Longitude
307.057,2730395.753,-0.03799,-0.09751,9.88684,4,3,6
307.076,2730395.772,-0.03799,-0.08794,9.88206,4,3,6
307.098,2730395.791,-0.04038,-0.08315,9.88684,4,3,6
307.115,2730395.81,-0.04038,-0.08554,9.87727,4,3,6
307.132,2730395.829,-0.04756,-0.08554,9.87967,4,3,6
307.172,2730395.848,-0.03559,-0.0999,9.88206,4,3,6
307.174,2730395.867,-0.04756,-0.10469,9.88924,4,3,6
307.191,2730395.886,-0.03559,-0.10947,9.87488,4,3,6
307.209,2730395.905,-0.04995,-0.09033,9.88206,4,3,6
307.226,2730395.924,-0.04038,-0.0999,9.88445,4,3,6
307.247,2730395.943,-0.05234,-0.09511,9.88445,4,3,6
307.27,2730395.962,-0.03799,-0.10469,9.88684,4,3,6
307.289,2730395.981,-0.05234,-0.0999,9.88684,4,3,6
307.304,2730396.0,-0.04277,-0.09751,9.88206,4,3,6
307.323,2730396.019,-0.04756,-0.09033,9.87727,4,3,6
307.342,2730396.038,-0.04516,-0.10708,9.87009,4,3,6
307.365,2730396.058,-0.03799,-0.0999,9.87727,4,3,6
307.385,2730396.077,-0.03081,-0.0999,9.88206,4,3,6
307.404,2730396.096,-0.0332,-0.09511,9.88206,4,3,6
307.422,2730396.115,-0.04277,-0.08554,9.87727,4,3,6
307.437,2730396.134,-0.03559,-0.09751,9.88924,4,3,6
307.456,2730396.153,-0.04277,-0.10229,9.87488,4,3,6
307.476,2730396.172,-0.04277,-0.09272,9.88684,4,3,6
307.499,2730396.191,-0.05234,-0.09511,9.88684,4,3,6
307.516,2730396.21,-0.04995,-0.08794,9.87727,4,3,6
307.536,2730396.229,-0.04995,-0.08315,9.87727,4,3,6
307.551,2730396.248,-0.04995,-0.09511,9.88684,4,3,6
307.57,2730396.267,-0.04516,-0.09751,9.88684,4,3,6
307.591,2730396.286,-0.04277,-0.0999,9.88206,4,3,6
307.608,2730396.305,-0.04038,-0.10229,9.88684,4,3,6
307.628,2730396.324,-0.04277,-0.09751,9.87967,4,3,6
307.652,2730396.343,-0.04277,-0.09751,9.88684,4,3,6
307.67,2730396.362,-0.04277,-0.10229,9.87488,4,3,6
307.688,2730396.381,-0.04516,-0.09511,9.88206,4,3,6
307.708,2730396.4,-0.04516,-0.08554,9.87727,4,3,6
307.722,2730396.419,-0.04516,-0.0999,9.88206,4,3,6
307.742,2730396.438,-0.03799,-0.10469,9.88206,4,3,6
307.762,2730396.457,-0.03799,-0.09511,9.87967,4,3,6
307.785,2730396.476,-0.03799,-0.09511,9.89163,4,3,6
307.8,2730396.495,-0.03081,-0.09511,9.87727,4,3,6
307.819,2730396.514,-0.04756,-0.09751,9.88445,4,3,6
307.837,2730396.533,-0.04038,-0.10229,9.87727,4,3,6
307.856,2730396.552,-0.04038,-0.09511,9.87249,4,3,6
307.876,2730396.571,-0.0332,-0.09272,9.88924,4,3,6
307.894,2730396.59,-0.03799,-0.08315,9.87967,4,3,6
307.914,2730396.609,-0.0332,-0.08554,9.88206,4,3,6
307.931,2730396.628,-0.05234,-0.08554,9.88684,4,3,6
307.951,2730396.647,-0.04756,-0.08554,9.87249,4,3,6
307.972,2730396.666,-0.04516,-0.09751,9.88445,4,3,6
307.991,2730396.685,-0.05234,-0.09033,9.87727,4,3,6
308.006,2730396.704,-0.03799,-0.09033,9.88206,4,3,6
308.032,2730396.723,-0.04516,-0.09272,9.88206,4,3,6
308.05,2730396.742,-0.04516,-0.09033,9.88206,4,3,6
308.07,2730396.761,-0.0332,-0.09033,9.87488,4,3,6
308.088,2730396.78,-0.03799,-0.10229,9.87967,4,3,6
308.103,2730396.799,-0.02602,-0.10229,9.87967,4,3,6
308.124,2730396.818,-0.04277,-0.09511,9.88445,4,3,6
308.142,2730396.837,-0.03799,-0.09751,9.87249,4,3,6
308.16,2730396.856,-0.0332,-0.09033,9.87967,4,3,6
308.184,2730396.875,-0.05234,-0.09511,9.88206,4,3,6
308.198,2730396.894,-0.04038,-0.08554,9.87488,4,3,6
308.219,2730396.913,-0.04516,-0.08794,9.87967,4,3,6
308.238,2730396.932,-0.04038,-0.08794,9.88206,4,3,6
308.256,2730396.952,-0.04277,-0.09272,9.88445,4,3,6
308.275,2730396.971,-0.05234,-0.09511,9.87488,4,3,6
308.294,2730396.99,-0.04277,-0.08315,9.87727,4,3,6
308.313,2730397.009,-0.04756,-0.09511,9.87967,4,3,6
308.332,2730397.028,-0.04756,-0.08794,9.88206,4,3,6
308.35,2730397.047,-0.04516,-0.09751,9.88206,4,3,6
308.367,2730397.066,-0.03799,-0.09272,9.88206,4,3,6
308.387,2730397.085,-0.04756,-0.10708,9.87967,4,3,6
308.407,2730397.104,-0.03559,-0.09511,9.88445,4,3,6
308.428,2730397.123,-0.03799,-0.09511,9.88445,4,3,6
308.446,2730397.142,-0.04038,-0.0999,9.88206,4,3,6
308.464,2730397.161,-0.04038,-0.09033,9.87967,4,3,6
308.486,2730397.18,-0.0332,-0.09272,9.88206,4,3,6
308.504,2730397.199,-0.03559,-0.0999,9.87727,4,3,6
308.524,2730397.218,-0.04516,-0.09033,9.87249,4,3,6
308.543,2730397.237,-0.04995,-0.10229,9.88924,4,3,6
308.563,2730397.256,-0.03799,-0.08076,9.88684,4,3,6
308.579,2730397.275,-0.04277,-0.09272,9.88684,4,3,6
308.598,2730397.294,-0.04277,-0.09033,9.88445,4,3,6
308.617,2730397.313,-0.03799,-0.09033,9.88206,4,3,6
308.639,2730397.332,-0.04277,-0.10469,9.88445,4,3,6
308.655,2730397.351,-0.05234,-0.08794,9.87967,4,3,6
308.675,2730397.37,-0.0332,-0.08794,9.87488,4,3,6
308.693,2730397.389,-0.04995,-0.09511,9.89402,4,3,6
308.716,2730397.408,-0.04277,-0.09033,9.87488,4,3,6
308.731,2730397.427,-0.04995,-0.09033,9.88684,4,3,6
308.749,2730397.446,-0.03799,-0.09272,9.88684,4,3,6
308.767,2730397.465,-0.04277,-0.09033,9.87967,4,3,6
308.792,2730397.484,-0.04277,-0.08794,9.87967,4,3,6
308.807,2730397.503,-0.0332,-0.10469,9.88445,4,3,6
308.827,2730397.522,-0.04038,-0.10469,9.88445,4,3,6
308.849,2730397.541,-0.03081,-0.08794,9.88445,4,3,6
308.868,2730397.56,-0.04277,-0.09751,9.88684,4,3,6
308.886,2730397.579,-0.04516,-0.08794,9.88206,4,3,6
308.907,2730397.598,-0.04038,-0.10708,9.88445,4,3,6
308.922,2730397.617,-0.04756,-0.10947,9.88445,4,3,6
308.94,2730397.636,-0.05474,-0.09272,9.87967,4,3,6
308.959,2730397.655,-0.04516,-0.0999,9.88445,4,3,6
308.983,2730397.674,-0.04038,-0.09511,9.87488,4,3,6
308.998,2730397.693,-0.03559,-0.08315,9.87727,4,3,6
309.017,2730397.712,-0.04277,-0.09511,9.87967,4,3,6
309.035,2730397.731,-0.03799,-0.09033,9.87727,4,3,6
309.053,2730397.75,-0.04038,-0.09033,9.88924,4,3,6
309.074,2730397.769,-0.03799,-0.09751,9.88206,4,3,6
309.092,2730397.788,-0.04038,-0.0999,9.87727,4,3,6
309.114,2730397.807,-0.04756,-0.09033,9.88206,4,3,6
309.13,2730397.826,-0.05234,-0.09751,9.8677,4,3,6
309.148,2730397.845,-0.04756,-0.09511,9.87967,4,3,6
309.171,2730397.865,-0.04038,-0.10469,9.88684,4,3,6
309.187,2730397.884,-0.04756,-0.10229,9.88206,4,3,6
309.209,2730397.903,-0.04995,-0.09272,9.88206,4,3,6
309.226,2730397.922,-0.03559,-0.09272,9.87488,4,3,6
309.246,2730397.941,-0.03799,-0.0999,9.88445,4,3,6
309.265,2730397.96,-0.04516,-0.06879,9.87967,4,3,6
309.283,2730397.979,-0.04277,-0.09033,9.88445,4,3,6
309.302,2730397.998,-0.04756,-0.07836,9.87967,4,3,6
309.321,2730398.017,-0.03559,-0.10229,9.87727,4,3,6
309.339,2730398.036,-0.04995,-0.08076,9.88206,4,3,6
309.358,2730398.055,-0.04995,-0.09511,9.88445,4,3,6
309.378,2730398.074,-0.04516,-0.10708,9.87727,4,3,6
309.4,2730398.093,-0.04516,-0.09511,9.88445,4,3,6
309.419,2730398.112,-0.04277,-0.08554,9.87967,4,3,6
309.438,2730398.131,-0.04516,-0.09033,9.87727,4,3,6
309.453,2730398.15,-0.04756,-0.0999,9.87727,4,3,6
309.473,2730398.169,-0.04756,-0.09272,9.88206,4,3,6
309.493,2730398.188,-0.04516,-0.08554,9.87967,4,3,6
309.514,2730398.207,-0.04277,-0.08794,9.87967,4,3,6
309.529,2730398.226,-0.03559,-0.08315,9.88206,4,3,6
309.547,2730398.245,-0.03799,-0.07836,9.88924,4,3,6
309.568,2730398.264,-0.03559,-0.08076,9.87727,4,3,6
309.592,2730398.283,-0.04277,-0.0999,9.88684,4,3,6
309.606,2730398.302,-0.02841,-0.0999,9.87249,4,3,6
309.626,2730398.321,-0.0332,-0.09033,9.88206,4,3,6
309.644,2730398.34,-0.0332,-0.0999,9.88206,4,3,6
309.666,2730398.359,-0.04995,-0.09511,9.88206,4,3,6
309.682,2730398.378,-0.04756,-0.09033,9.88445,4,3,6
309.705,2730398.397,-0.04756,-0.09511,9.87967,4,3,6
309.722,2730398.416,-0.04995,-0.09511,9.88924,4,3,6
309.741,2730398.435,-0.03799,-0.08315,9.88684,4,3,6
309.758,2730398.454,-0.04277,-0.0999,9.87967,4,3,6
309.777,2730398.473,-0.04277,-0.10229,9.87727,4,3,6
309.797,2730398.492,-0.04516,-0.08794,9.87488,4,3,6
309.819,2730398.511,-0.0332,-0.08554,9.88206,4,3,6
309.838,2730398.53,-0.04038,-0.09033,9.87967,4,3,6
309.853,2730398.549,-0.04516,-0.10229,9.88445,4,3,6
309.872,2730398.568,-0.03799,-0.0999,9.88445,4,3,6
309.891,2730398.587,-0.0332,-0.09751,9.88206,4,3,6
309.911,2730398.606,-0.04995,-0.08554,9.87967,4,3,6
309.929,2730398.625,-0.04038,-0.09511,9.88206,4,3,6
309.949,2730398.644,-0.04516,-0.10229,9.88206,4,3,6
309.97,2730398.663,-0.05234,-0.09272,9.89163,4,3,6
309.991,2730398.682,-0.03799,-0.0999,9.88206,4,3,6
310.006,2730398.701,-0.03559,-0.09033,9.87967,4,3,6
310.025,2730398.72,-0.05474,-0.09033,9.87727,4,3,6
310.046,2730398.739,-0.04516,-0.10708,9.88445,4,3,6
310.067,2730398.759,-0.02602,-0.0999,9.88924,4,3,6
310.085,2730398.778,-0.04756,-0.0999,9.87967,4,3,6
310.104,2730398.797,-0.04516,-0.09033,9.88684,4,3,6
310.124,2730398.816,-0.05234,-0.09751,9.87488,4,3,6
310.139,2730398.835,-0.04516,-0.10229,9.87727,4,3,6
310.157,2730398.854,-0.04995,-0.08794,9.88206,4,3,6
310.176,2730398.873,-0.04756,-0.08554,9.88445,4,3,6
310.197,2730398.892,-0.04277,-0.08554,9.87009,4,3,6
310.22,2730398.911,-0.04995,-0.09033,9.87967,4,3,6
310.233,2730398.93,-0.03559,-0.08554,9.87727,4,3,6
310.252,2730398.949,-0.04995,-0.08794,9.87488,4,3,6
310.271,2730398.968,-0.03559,-0.09511,9.88445,4,3,6
310.29,2730398.987,-0.03799,-0.09033,9.87009,4,3,6
310.309,2730399.006,-0.03559,-0.09272,9.87967,4,3,6
310.329,2730399.025,-0.03799,-0.09751,9.88924,4,3,6
310.349,2730399.044,-0.04038,-0.09033,9.87009,4,3,6
310.367,2730399.063,-0.04756,-0.07836,9.89402,4,3,6
310.39,2730399.082,-0.03799,-0.09033,9.88206,4,3,6
310.407,2730399.101,-0.03799,-0.09272,9.87967,4,3,6
310.424,2730399.12,-0.04277,-0.0999,9.87727,4,3,6
310.443,2730399.139,-0.02841,-0.09272,9.88445,4,3,6
310.466,2730399.158,-0.04038,-0.10469,9.87488,4,3,6
310.485,2730399.177,-0.03799,-0.0999,9.87488,4,3,6
310.502,2730399.196,-0.02841,-0.09511,9.88445,4,3,6
310.52,2730399.215,-0.03559,-0.08315,9.87967,4,3,6
310.541,2730399.234,-0.04995,-0.09511,9.89163,4,3,6
310.558,2730399.253,-0.03799,-0.08794,9.87727,4,3,6
310.58,2730399.272,-0.03559,-0.09272,9.87727,4,3,6
310.596,2730399.291,-0.04756,-0.07836,9.88445,4,3,6
310.614,2730399.31,-0.04995,-0.08794,9.87249,4,3,6
310.632,2730399.329,-0.04995,-0.0999,9.88684,4,3,6
310.651,2730399.348,-0.04038,-0.09033,9.88206,4,3,6
310.672,2730399.367,-0.04995,-0.09751,9.87727,4,3,6
310.69,2730399.386,-0.04038,-0.10708,9.88206,4,3,6
310.71,2730399.405,-0.05234,-0.08554,9.88206,4,3,6
310.727,2730399.424,-0.03559,-0.10708,9.88206,4,3,6
310.748,2730399.443,-0.04756,-0.09751,9.87967,4,3,6
310.767,2730399.462,-0.03799,-0.0999,9.88445,4,3,6
310.787,2730399.481,-0.03559,-0.09272,9.87727,4,3,6
310.804,2730399.5,-0.02841,-0.08554,9.87967,4,3,6
310.823,2730399.519,-0.04277,-0.10229,9.88445,4,3,6
310.846,2730399.538,-0.04756,-0.08794,9.87249,4,3,6
310.864,2730399.557,-0.03799,-0.08554,9.88445,4,3,6
310.884,2730399.576,-0.0332,-0.09272,9.88445,4,3,6
310.901,2730399.595,-0.03799,-0.08076,9.87967,4,3,6
310.921,2730399.614,-0.03799,-0.09751,9.88206,4,3,6
310.939,2730399.633,-0.04756,-0.07358,9.87488,4,3,6
310.957,2730399.653,-0.04038,-0.10469,9.87727,4,3,6
310.979,2730399.672,-0.03799,-0.09511,9.88206,4,3,6
310.994,2730399.691,-0.04038,-0.0999,9.88684,4,3,6
311.013,2730399.71,-0.04756,-0.09511,9.88684,4,3,6
311.033,2730399.729,-0.04756,-0.08794,9.87727,4,3,6
311.05,2730399.748,-0.03799,-0.09751,9.88924,4,3,6
311.069,2730399.767,-0.04516,-0.0999,9.87727,4,3,6
311.089,2730399.786,-0.05234,-0.09033,9.88924,4,3,6
311.11,2730399.805,-0.04277,-0.09033,9.87727,4,3,6
311.128,2730399.824,-0.04038,-0.09033,9.87727,4,3,6
311.149,2730399.843,-0.04277,-0.08794,9.88684,4,3,6
311.171,2730399.862,-0.04277,-0.10229,9.87967,4,3,6
311.184,2730399.881,-0.04277,-0.10229,9.88924,4,3,6
311.204,2730399.9,-0.04277,-0.09033,9.87727,4,3,6
311.224,2730399.919,-0.03559,-0.0999,9.87727,4,3,6
311.242,2730399.938,-0.03559,-0.08554,9.87249,4,3,6
311.261,2730399.957,-0.04516,-0.09751,9.88445,4,3,6
311.28,2730399.976,-0.05234,-0.09033,9.87967,4,3,6
311.299,2730399.995,-0.04756,-0.09272,9.87727,4,3,6
311.321,2730400.014,-0.04277,-0.08794,9.88684,4,3,6
311.337,2730400.033,-0.04277,-0.08315,9.88445,4,3,6
311.355,2730400.052,-0.03559,-0.08076,9.87249,4,3,6
311.375,2730400.071,-0.0332,-0.09033,9.87488,4,3,6
311.394,2730400.09,-0.04756,-0.09033,9.87967,4,3,6
311.415,2730400.109,-0.04277,-0.10229,9.89163,4,3,6
311.431,2730400.128,-0.03559,-0.08794,9.89163,4,3,6
311.453,2730400.147,-0.04038,-0.08794,9.88924,4,3,6
311.47,2730400.166,-0.03799,-0.09272,9.87967,4,3,6
311.49,2730400.185,-0.0332,-0.10469,9.88684,4,3,6
311.508,2730400.204,-0.04516,-0.09272,9.88445,4,3,6
311.529,2730400.223,-0.04995,-0.09272,9.88684,4,3,6
311.551,2730400.242,-0.04995,-0.09272,9.87967,4,3,6
311.566,2730400.261,-0.03559,-0.09033,9.88206,4,3,6
311.589,2730400.28,-0.04038,-0.09511,9.87967,4,3,6
311.606,2730400.299,-0.04756,-0.09511,9.88445,4,3,6
311.622,2730400.318,-0.04038,-0.09272,9.87727,4,3,6
311.642,2730400.337,-0.03799,-0.10229,9.88445,4,3,6
311.661,2730400.356,-0.04038,-0.09033,9.87488,4,3,6
311.679,2730400.375,-0.04277,-0.09033,9.88206,4,3,6
311.701,2730400.394,-0.04277,-0.08076,9.88206,4,3,6
311.719,2730400.413,-0.04277,-0.09511,9.88206,4,3,6
311.739,2730400.432,-0.05234,-0.09511,9.88206,4,3,6
311.756,2730400.451,-0.03799,-0.09033,9.87967,4,3,6
311.774,2730400.47,-0.0332,-0.09033,9.87488,4,3,6
311.794,2730400.489,-0.04516,-0.0999,9.87967,4,3,6
311.815,2730400.508,-0.03799,-0.0999,9.87727,4,3,6
311.832,2730400.527,-0.04995,-0.0999,9.87967,4,3,6
311.851,2730400.547,-0.03799,-0.09033,9.87009,4,3,6
311.871,2730400.566,-0.03559,-0.09751,9.88684,4,3,6
311.892,2730400.585,-0.0332,-0.09751,9.87249,4,3,6
311.907,2730400.604,-0.04277,-0.09511,9.87967,4,3,6
311.927,2730400.623,-0.04277,-0.09511,9.88445,4,3,6
311.949,2730400.642,-0.04038,-0.09751,9.88684,4,3,6
311.965,2730400.661,-0.04038,-0.10469,9.88445,4,3,6
311.987,2730400.68,-0.04277,-0.10229,9.88924,4,3,6
312.008,2730400.699,-0.04516,-0.10469,9.87488,4,3,6
312.02,2730400.718,-0.03799,-0.0999,9.89163,4,3,6
312.04,2730400.737,-0.04038,-0.09033,9.88445,4,3,6
312.059,2730400.756,-0.04038,-0.0999,9.88206,4,3,6
312.078,2730400.775,-0.04756,-0.09033,9.87967,4,3,6
312.099,2730400.794,-0.04277,-0.09511,9.87488,4,3,6
312.117,2730400.813,-0.04277,-0.09511,9.88924,4,3,6
312.135,2730400.832,-0.0332,-0.09033,9.87967,4,3,6
312.157,2730400.851,-0.0332,-0.08794,9.87727,4,3,6
312.174,2730400.87,-0.05474,-0.10469,9.87488,4,3,6
312.194,2730400.889,-0.04277,-0.10229,9.88445,4,3,6
312.212,2730400.908,-0.0332,-0.08794,9.87967,4,3,6
312.23,2730400.927,-0.04277,-0.09272,9.87967,4,3,6
312.248,2730400.946,-0.04756,-0.09033,9.88206,4,3,6
312.267,2730400.965,-0.04995,-0.10708,9.87488,4,3,6
312.289,2730400.984,-0.05474,-0.09511,9.87727,4,3,6
312.307,2730401.003,-0.04516,-0.10469,9.88684,4,3,6
312.326,2730401.022,-0.03799,-0.08554,9.88206,4,3,6
312.346,2730401.041,-0.04756,-0.09511,9.88206,4,3,6
312.365,2730401.06,-0.02602,-0.09033,9.87967,4,3,6
312.384,2730401.079,-0.04277,-0.09511,9.88924,4,3,6
312.402,2730401.098,-0.03799,-0.09272,9.88445,4,3,6
312.424,2730401.117,-0.03799,-0.08794,9.87967,4,3,6
312.44,2730401.136,-0.04756,-0.09511,9.88206,4,3,6
312.459,2730401.155,-0.04038,-0.08554,9.88924,4,3,6
312.481,2730401.174,-0.04516,-0.08076,9.88445,4,3,6
312.501,2730401.193,-0.03799,-0.09033,9.87967,4,3,6
312.517,2730401.212,-0.04038,-0.0999,9.87488,4,3,6
312.54,2730401.231,-0.04516,-0.10229,9.88445,4,3,6
312.555,2730401.25,-0.04756,-0.08554,9.88206,4,3,6
312.573,2730401.269,-0.04516,-0.10469,9.88684,4,3,6
312.594,2730401.288,-0.04277,-0.09272,9.88206,4,3,6
312.616,2730401.307,-0.05234,-0.09511,9.88684,4,3,6
312.629,2730401.326,-0.04038,-0.08794,9.87967,4,3,6
312.648,2730401.345,-0.04038,-0.08554,9.88924,4,3,6
312.668,2730401.364,-0.03799,-0.10708,9.88206,4,3,6
312.689,2730401.383,-0.03799,-0.10469,9.89163,4,3,6
312.709,2730401.402,-0.04756,-0.10229,9.88684,4,3,6
312.726,2730401.421,-0.04277,-0.10469,9.88924,4,3,6
312.749,2730401.441,-0.04277,-0.09751,9.88206,4,3,6
312.764,2730401.46,-0.03799,-0.0999,9.87727,4,3,6
312.783,2730401.479,-0.03559,-0.0999,9.88445,4,3,6
312.806,2730401.498,-0.04756,-0.08794,9.87488,4,3,6
312.823,2730401.517,-0.04277,-0.10229,9.87967,4,3,6
312.839,2730401.536,-0.03559,-0.09511,9.88206,4,3,6
312.862,2730401.555,-0.03799,-0.09511,9.87967,4,3,6
312.882,2730401.574,-0.0332,-0.08794,9.88445,4,3,6
312.898,2730401.593,-0.03799,-0.09033,9.88206,4,3,6
312.915,2730401.612,-0.03799,-0.09033,9.88206,4,3,6
312.934,2730401.631,-0.04516,-0.08794,9.88924,4,3,6
312.953,2730401.65,-0.04756,-0.0999,9.87727,4,3,6
312.972,2730401.669,-0.04277,-0.09272,9.88445,4,3,6
312.992,2730401.688,-0.0332,-0.09033,9.87967,4,3,6
313.011,2730401.707,-0.03799,-0.08076,9.87967,4,3,6
313.029,2730401.726,-0.04516,-0.09751,9.88684,4,3,6
313.047,2730401.745,-0.04277,-0.09751,9.87967,4,3,6
313.073,2730401.764,-0.03559,-0.09272,9.88206,4,3,6
313.094,2730401.783,-0.03559,-0.09033,9.88924,4,3,6
313.108,2730401.802,-0.03799,-0.0999,9.87009,4,3,6
313.125,2730401.821,-0.04277,-0.09033,9.88445,4,3,6
313.148,2730401.84,-0.0332,-0.09272,9.88206,4,3,6
313.171,2730401.859,-0.04038,-0.09033,9.88206,4,3,6
313.181,2730401.878,-0.04277,-0.09033,9.88206,4,3,6
313.202,2730401.897,-0.02841,-0.09511,9.88445,4,3,6
313.22,2730401.916,-0.03559,-0.08076,9.88206,4,3,6
313.238,2730401.935,-0.03559,-0.09751,9.88445,4,3,6
313.257,2730401.954,-0.02841,-0.09751,9.88206,4,3,6
313.277,2730401.973,-0.04277,-0.08794,9.88445,4,3,6
313.296,2730401.992,-0.04995,-0.09751,9.87488,4,3,6
313.318,2730402.011,-0.04038,-0.11426,9.88684,4,3,6
313.337,2730402.03,-0.04277,-0.10469,9.88445,4,3,6
313.354,2730402.049,-0.03799,-0.09033,9.89642,4,3,6
313.372,2730402.068,-0.04038,-0.08076,9.88445,4,3,6
313.393,2730402.087,-0.04516,-0.09751,9.88206,4,3,6
313.411,2730402.106,-0.04516,-0.09751,9.87967,4,3,6
313.429,2730402.125,-0.03799,-0.09272,9.88684,4,3,6
313.449,2730402.144,-0.04995,-0.09511,9.87727,4,3,6
313.472,2730402.163,-0.04516,-0.09511,9.87488,4,3,6
313.489,2730402.182,-0.04516,-0.08315,9.88445,4,3,6
313.505,2730402.201,-0.03559,-0.09751,9.88206,4,3,6
313.523,2730402.22,-0.04277,-0.10708,9.88684,4,3,6
313.545,2730402.239,-0.04038,-0.08794,9.88924,4,3,6
313.563,2730402.258,-0.04038,-0.09511,9.88445,4,3,6
313.582,2730402.277,-0.04038,-0.08794,9.88924,4,3,6
313.601,2730402.296,-0.04038,-0.09511,9.87967,4,3,6
313.624,2730402.315,-0.04756,-0.08794,9.87967,4,3,6
313.64,2730402.335,-0.03081,-0.09033,9.87727,4,3,6
313.658,2730402.354,-0.04516,-0.0999,9.88206,4,3,6
313.677,2730402.373,-0.03559,-0.09751,9.87249,4,3,6
313.699,2730402.392,-0.04756,-0.09511,9.87967,4,3,6
313.717,2730402.411,-0.03081,-0.0999,9.88445,4,3,6
313.734,2730402.43,-0.04038,-0.09272,9.87488,4,3,6
313.752,2730402.449,-0.04038,-0.09751,9.87249,4,3,6
313.771,2730402.468,-0.03081,-0.09033,9.87967,4,3,6
313.79,2730402.487,-0.04277,-0.0999,9.88206,4,3,6
313.811,2730402.506,-0.03799,-0.09751,9.88206,4,3,6
313.829,2730402.525,-0.04277,-0.09272,9.88206,4,3,6
313.847,2730402.544,-0.03799,-0.09511,9.87727,4,3,6
313.872,2730402.563,-0.04756,-0.07358,9.87967,4,3,6
313.889,2730402.582,-0.04038,-0.10947,9.88924,4,3,6
313.904,2730402.601,-0.03559,-0.10229,9.88206,4,3,6
313.923,2730402.62,-0.03081,-0.08554,9.88206,4,3,6
313.943,2730402.639,-0.03799,-0.09033,9.87967,4,3,6
313.962,2730402.658,-0.0332,-0.08794,9.87727,4,3,6
313.981,2730402.677,-0.03799,-0.0999,9.88684,4,3,6
314.001,2730402.696,-0.03559,-0.10947,9.88206,4,3,6
314.019,2730402.715,-0.03799,-0.10708,9.88445,4,3,6
314.037,2730402.734,-0.04038,-0.09272,9.88206,4,3,6
314.056,2730402.753,-0.04277,-0.09511,9.87727,4,3,6
314.08,2730402.772,-0.0332,-0.09033,9.88206,4,3,6
314.095,2730402.791,-0.04995,-0.09033,9.87727,4,3,6
314.115,2730402.81,-0.04277,-0.10229,9.87967,4,3,6
314.132,2730402.829,-0.04277,-0.0999,9.88206,4,3,6
314.151,2730402.848,-0.04277,-0.09511,9.87249,4,3,6
314.172,2730402.867,-0.04756,-0.09511,9.88684,4,3,6
314.191,2730402.886,-0.04277,-0.11186,9.87249,4,3,6
314.211,2730402.905,-0.04277,-0.10469,9.88206,4,3,6
314.228,2730402.924,-0.03799,-0.0999,9.88206,4,3,6
314.248,2730402.943,-0.04516,-0.09272,9.88206,4,3,6
314.267,2730402.962,-0.03081,-0.09751,9.87249,4,3,6
314.288,2730402.981,-0.04038,-0.0999,9.88684,4,3,6
314.304,2730403.0,-0.04516,-0.09511,9.87967,4,3,6
314.323,2730403.019,-0.04756,-0.07597,9.87967,4,3,6
314.344,2730403.038,-0.04995,-0.09272,9.87967,4,3,6
314.366,2730403.057,-0.03559,-0.09751,9.88924,4,3,6
314.382,2730403.076,-0.04277,-0.09272,9.87727,4,3,6
314.399,2730403.095,-0.04516,-0.0999,9.87727,4,3,6
314.42,2730403.114,-0.0332,-0.0999,9.88445,4,3,6
314.44,2730403.133,-0.03799,-0.09272,9.87727,4,3,6
314.456,2730403.152,-0.03081,-0.09033,9.87967,4,3,6
314.478,2730403.171,-0.04277,-0.09033,9.88684,4,3,6
314.495,2730403.19,-0.05234,-0.09751,9.88206,4,3,6
314.514,2730403.209,-0.04516,-0.09511,9.88206,4,3,6
314.534,2730403.229,-0.04516,-0.09272,9.88924,4,3,6
314.551,2730403.248,-0.04038,-0.0999,9.88206,4,3,6
314.57,2730403.267,-0.04516,-0.08794,9.87967,4,3,6
314.591,2730403.286,-0.04756,-0.0999,9.88206,4,3,6
314.608,2730403.305,-0.03799,-0.09272,9.87727,4,3,6
314.628,2730403.324,-0.0332,-0.0999,9.88206,4,3,6
314.652,2730403.343,-0.03559,-0.10229,9.87967,4,3,6
314.666,2730403.362,-0.0332,-0.09033,9.87488,4,3,6
314.686,2730403.381,-0.04516,-0.10229,9.88206,4,3,6
314.706,2730403.4,-0.04516,-0.10229,9.88206,4,3,6
314.722,2730403.419,-0.04038,-0.08315,9.88206,4,3,6
314.742,2730403.438,-0.04038,-0.0999,9.87727,4,3,6
314.76,2730403.457,-0.04277,-0.0999,9.88445,4,3,6
314.78,2730403.476,-0.03799,-0.09751,9.87967,4,3,6
314.798,2730403.495,-0.04516,-0.0999,9.87249,4,3,6
314.82,2730403.514,-0.0332,-0.10229,9.87967,4,3,6
314.837,2730403.533,-0.04516,-0.10229,9.87967,4,3,6
314.855,2730403.552,-0.04995,-0.11186,9.87967,4,3,6
314.878,2730403.571,-0.04277,-0.09033,9.88924,4,3,6
314.898,2730403.59,-0.04038,-0.09272,9.88924,4,3,6
314.914,2730403.609,-0.0332,-0.10229,9.87967,4,3,6
314.933,2730403.628,-0.03799,-0.09272,9.87488,4,3,6
314.951,2730403.647,-0.0332,-0.09033,9.88684,4,3,6
314.971,2730403.666,-0.04516,-0.08554,9.87967,4,3,6
314.991,2730403.685,-0.04038,-0.09751,9.87967,4,3,6
315.008,2730403.704,-0.04038,-0.0999,9.89163,4,3,6
315.027,2730403.723,-0.03559,-0.09751,9.88206,4,3,6
315.047,2730403.742,-0.04516,-0.08315,9.88445,4,3,6
315.066,2730403.761,-0.03799,-0.09511,9.88445,4,3,6
