AppTimestamp(s),SensorTimestamp(s),Mag_X,Mag_Y,Mag_Z,Label,Latitude,Longitude
315.196,2725046.673,32.3625,-179.28751,-414.37503,1,0,5.4
315.217,2725046.693,32.7375,-179.26875,-414.45001,1,0,5.4
315.238,2725046.713,32.71875,-179.15625,-414.48752,1,0,5.4
315.256,2725046.733,32.90625,-179.13751,-414.60001,1,0,5.4
315.275,2725046.753,32.7375,-179.28751,-414.45001,1,0,5.4
315.295,2725046.773,32.86875,-179.28751,-414.31876,1,0,5.4
315.318,2725046.793,33.1125,-179.26875,-414.37503,1,0,5.4
315.336,2725046.813,33.225,-179.23126,-414.48752,1,0,5.4
315.356,2725046.833,33.61875,-179.10001,-414.61877,1,0,5.4
315.376,2725046.853,33.54375,-179.3625,-414.61877,1,0,5.4
315.396,2725046.873,33.75,-179.51251,-414.50626,1,0,5.4
315.416,2725046.893,33.80625,-179.55,-414.54376,1,0,5.4
315.435,2725046.913,33.88125,-179.40001,-414.56253,1,0,5.4
315.459,2725046.933,33.88125,-179.21251,-414.56253,1,0,5.4
315.476,2725046.953,33.80625,-178.9875,-414.48752,1,0,5.4
315.499,2725046.973,33.76875,-179.13751,-414.22501,1,0,5.4
315.517,2725046.993,33.45,-179.08125,-414.26251,1,0,5.4
315.535,2725047.013,33.46875,-179.02501,-414.15002,1,0,5.4
315.559,2725047.033,33.375,-178.93126,-414.31876,1,0,5.4
315.576,2725047.053,33.15,-178.76251,-414.28128,1,0,5.4
315.597,2725047.073,33.28125,-178.8,-414.41251,1,0,5.4
315.619,2725047.093,33.4875,-178.96875,-414.56253,1,0,5.4
315.637,2725047.113,33.6,-179.08125,-414.61877,1,0,5.4
315.658,2725047.133,33.4875,-178.96875,-414.73126,1,0,5.4
315.677,2725047.153,33.45,-179.02501,-414.56253,1,0,5.4
315.698,2725047.173,33.20625,-179.13751,-414.80627,1,0,5.4
315.718,2725047.193,33.15,-179.30626,-414.65628,1,0,5.4
315.735,2725047.213,32.94375,-179.45625,-414.75003,1,0,5.4
315.756,2725047.233,32.90625,-179.55,-414.48752,1,0,5.4
315.777,2725047.253,32.625,-179.49376,-414.41251,1,0,5.4
315.796,2725047.273,32.56875,-179.49376,-414.18753,1,0,5.4
315.816,2725047.293,32.79375,-179.625,-414.01877,1,0,5.4
315.835,2725047.313,32.64375,-179.77501,-414.30002,1,0,5.4
315.856,2725047.333,32.8125,-179.64375,-414.26251,1,0,5.4
315.876,2725047.353,33.0,-179.47501,-414.45001,1,0,5.4
315.896,2725047.373,33.2625,-179.38126,-414.37503,1,0,5.4
315.917,2725047.393,33.09375,-179.49376,-414.48752,1,0,5.4
315.936,2725047.413,33.2625,-179.4375,-414.41251,1,0,5.4
315.956,2725047.433,33.20625,-179.38126,-414.58127,1,0,5.4
315.976,2725047.453,33.16875,-179.25,-414.91876,1,0,5.4
315.995,2725047.473,33.31875,-179.04376,-414.73126,1,0,5.4
316.019,2725047.493,33.28125,-179.04376,-414.67502,1,0,5.4
316.037,2725047.513,33.05625,-179.10001,-414.50626,1,0,5.4
316.057,2725047.533,33.13125,-179.175,-414.52502,1,0,5.4
316.076,2725047.553,33.16875,-178.6125,-414.31876,1,0,5.4
316.095,2725047.573,33.15,-178.72501,-414.30002,1,0,5.4
316.116,2725047.593,33.05625,-178.63126,-414.46878,1,0,5.4
316.135,2725047.613,32.98125,-178.78125,-414.35626,1,0,5.4
316.157,2725047.633,33.01875,-178.875,-414.58127,1,0,5.4
316.176,2725047.653,33.0,-178.8,-414.65628,1,0,5.4
316.195,2725047.673,32.98125,-178.95001,-414.67502,1,0,5.4
316.217,2725047.693,32.86875,-179.19376,-414.60001,1,0,5.4
316.235,2725047.713,33.05625,-179.53125,-414.80627,1,0,5.4
316.255,2725047.733,32.9625,-179.56876,-414.90002,1,0,5.4
316.276,2725047.753,33.09375,-179.70001,-414.73126,1,0,5.4
316.296,2725047.773,33.24375,-179.85001,-414.84378,1,0,5.4
316.316,2725047.793,33.1875,-179.7375,-414.73126,1,0,5.4
316.336,2725047.813,33.05625,-179.70001,-414.50626,1,0,5.4
316.356,2725047.833,32.86875,-179.64375,-414.65628,1,0,5.4
316.375,2725047.853,32.94375,-179.47501,-414.63751,1,0,5.4
316.396,2725047.873,32.71875,-179.51251,-414.60001,1,0,5.4
316.418,2725047.893,32.8125,-179.34375,-414.60001,1,0,5.4
316.438,2725047.913,32.53125,-179.23126,-414.61877,1,0,5.4
316.456,2725047.933,32.41875,-178.89375,-414.30002,1,0,5.4
316.476,2725047.953,32.56875,-179.19376,-414.26251,1,0,5.4
316.495,2725047.973,32.625,-179.38126,-414.33752,1,0,5.4
316.516,2725047.993,32.8125,-179.34375,-414.28128,1,0,5.4
316.535,2725048.013,33.0,-179.25,-414.30002,1,0,5.4
316.556,2725048.033,33.1875,-179.21251,-414.33752,1,0,5.4
316.577,2725048.053,33.0375,-179.25,-414.28128,1,0,5.4
316.596,2725048.073,33.20625,-179.4375,-414.15002,1,0,5.4
316.616,2725048.093,33.28125,-179.64375,-414.26251,1,0,5.4
316.636,2725048.113,33.16875,-179.40001,-414.20627,1,0,5.4
316.656,2725048.133,33.225,-179.625,-414.11252,1,0,5.4
316.676,2725048.153,33.46875,-179.70001,-414.03751,1,0,5.4
316.699,2725048.173,33.09375,-179.625,-414.07501,1,0,5.4
316.717,2725048.193,33.05625,-179.66251,-414.11252,1,0,5.4
316.736,2725048.213,33.28125,-179.625,-414.11252,1,0,5.4
316.756,2725048.233,33.35625,-179.41876,-414.13126,1,0,5.4
316.777,2725048.253,33.46875,-179.49376,-414.09378,1,0,5.4
316.801,2725048.273,33.6,-179.4375,-414.09378,1,0,5.4
316.819,2725048.293,33.7875,-179.11876,-414.20627,1,0,5.4
316.835,2725048.313,33.675,-178.875,-414.37503,1,0,5.4
316.856,2725048.333,33.65625,-178.76251,-414.56253,1,0,5.4
316.875,2725048.353,33.6,-178.63126,-414.65628,1,0,5.4
316.895,2725048.373,33.6375,-178.6875,-414.95627,1,0,5.4
316.916,2725048.393,33.45,-179.04376,-415.12503,1,0,5.4
316.935,2725048.413,33.13125,-178.85626,-415.12503,1,0,5.4
316.956,2725048.433,33.09375,-178.91251,-415.08752,1,0,5.4
316.976,2725048.453,33.01875,-178.95001,-415.03128,1,0,5.4
316.998,2725048.473,32.94375,-179.25,-414.93753,1,0,5.4
317.017,2725048.493,33.15,-179.3625,-414.69376,1,0,5.4
317.035,2725048.513,33.31875,-179.70001,-414.48752,1,0,5.4
317.059,2725048.533,33.24375,-179.85001,-414.24377,1,0,5.4
317.075,2725048.553,33.375,-179.79376,-414.24377,1,0,5.4
317.096,2725048.573,33.50625,-179.625,-414.46878,1,0,5.4
317.116,2725048.593,33.4125,-179.75626,-414.46878,1,0,5.4
317.135,2725048.613,33.35625,-179.66251,-414.39377,1,0,5.4
317.158,2725048.633,33.2625,-179.66251,-414.22501,1,0,5.4
317.177,2725048.653,33.16875,-179.625,-414.31876,1,0,5.4
317.197,2725048.673,33.13125,-179.47501,-414.39377,1,0,5.4
317.217,2725048.694,33.01875,-179.23126,-414.28128,1,0,5.4
317.235,2725048.713,33.075,-179.02501,-414.28128,1,0,5.4
317.256,2725048.733,32.86875,-179.10001,-414.01877,1,0,5.4
317.275,2725048.753,32.9625,-179.175,-414.31876,1,0,5.4
317.295,2725048.773,32.85,-179.11876,-414.37503,1,0,5.4
317.317,2725048.793,33.075,-179.08125,-414.58127,1,0,5.4
317.335,2725048.813,32.9625,-179.10001,-414.69376,1,0,5.4
317.356,2725048.833,32.925,-179.13751,-414.69376,1,0,5.4
317.378,2725048.853,33.0375,-179.30626,-414.61877,1,0,5.4
317.396,2725048.873,32.9625,-179.55,-414.50626,1,0,5.4
317.417,2725048.893,33.20625,-179.58751,-414.65628,1,0,5.4
317.435,2725048.913,33.16875,-179.51251,-414.56253,1,0,5.4
317.459,2725048.933,33.28125,-179.66251,-414.58127,1,0,5.4
317.478,2725048.953,33.2625,-179.51251,-414.69376,1,0,5.4
317.496,2725048.973,33.35625,-179.60626,-414.43127,1,0,5.4
317.516,2725048.993,33.39375,-179.60626,-414.26251,1,0,5.4
317.537,2725049.013,33.6,-179.66251,-414.41251,1,0,5.4
317.556,2725049.033,33.73125,-179.70001,-414.46878,1,0,5.4
317.579,2725049.053,33.75,-179.8125,-414.41251,1,0,5.4
317.598,2725049.073,33.7125,-179.51251,-414.30002,1,0,5.4
317.616,2725049.093,33.76875,-179.38126,-414.48752,1,0,5.4
317.638,2725049.113,33.58125,-179.51251,-414.31876,1,0,5.4
317.656,2725049.133,33.80625,-179.41876,-414.58127,1,0,5.4
317.676,2725049.153,33.6375,-179.32501,-414.61877,1,0,5.4
317.696,2725049.173,33.3,-179.26875,-414.73126,1,0,5.4
317.715,2725049.193,33.15,-179.11876,-414.75003,1,0,5.4
317.736,2725049.213,33.1875,-179.19376,-414.82501,1,0,5.4
317.755,2725049.233,33.24375,-179.60626,-414.69376,1,0,5.4
317.779,2725049.253,33.15,-179.41876,-414.69376,1,0,5.4
317.799,2725049.273,33.15,-179.32501,-414.73126,1,0,5.4
317.819,2725049.293,32.98125,-179.56876,-414.65628,1,0,5.4
317.835,2725049.313,33.1125,-179.625,-414.61877,1,0,5.4
317.856,2725049.333,33.2625,-179.55,-414.73126,1,0,5.4
317.878,2725049.353,33.375,-179.60626,-414.71252,1,0,5.4
317.898,2725049.373,33.2625,-179.58751,-414.82501,1,0,5.4
317.917,2725049.393,33.375,-179.47501,-414.90002,1,0,5.4
317.935,2725049.413,33.4125,-179.70001,-414.90002,1,0,5.4
317.958,2725049.433,33.43125,-179.71875,-414.84378,1,0,5.4
317.977,2725049.453,33.50625,-179.56876,-414.78751,1,0,5.4
317.996,2725049.473,33.375,-179.56876,-414.95627,1,0,5.4
318.016,2725049.493,33.24375,-179.47501,-414.86252,1,0,5.4
318.037,2725049.513,33.24375,-179.40001,-415.03128,1,0,5.4
318.056,2725049.533,33.3375,-179.30626,-414.63751,1,0,5.4
318.076,2725049.553,33.05625,-179.30626,-414.54376,1,0,5.4
318.096,2725049.573,32.8125,-179.38126,-414.60001,1,0,5.4
318.118,2725049.593,32.98125,-179.41876,-414.65628,1,0,5.4
318.135,2725049.613,32.8875,-179.41876,-414.69376,1,0,5.4
318.159,2725049.633,32.90625,-179.40001,-414.84378,1,0,5.4
318.176,2725049.653,32.8125,-179.40001,-414.76877,1,0,5.4
318.196,2725049.673,32.90625,-179.40001,-414.54376,1,0,5.4
318.217,2725049.693,32.98125,-179.25,-414.61877,1,0,5.4
318.235,2725049.713,33.09375,-179.23126,-414.76877,1,0,5.4
318.256,2725049.733,33.28125,-179.00626,-414.63751,1,0,5.4
318.277,2725049.753,33.16875,-178.89375,-414.52502,1,0,5.4
318.296,2725049.773,33.075,-178.93126,-414.43127,1,0,5.4
318.318,2725049.793,33.0375,-178.875,-414.43127,1,0,5.4
318.336,2725049.813,33.28125,-178.9875,-414.58127,1,0,5.4
318.358,2725049.833,33.24375,-179.08125,-414.61877,1,0,5.4
318.377,2725049.853,33.15,-179.34375,-415.01251,1,0,5.4
318.396,2725049.873,33.15,-179.25,-414.97501,1,0,5.4
318.416,2725049.893,32.90625,-179.3625,-415.05002,1,0,5.4
318.438,2725049.913,33.1125,-179.3625,-415.23752,1,0,5.4
318.456,2725049.933,33.09375,-179.25,-415.48126,1,0,5.4
318.476,2725049.953,33.1125,-179.13751,-415.46252,1,0,5.4
318.497,2725049.973,33.1875,-179.25,-415.31253,1,0,5.4
318.519,2725049.993,33.15,-178.95001,-415.18127,1,0,5.4
318.535,2725050.013,33.15,-178.78125,-414.86252,1,0,5.4
318.556,2725050.033,33.20625,-178.6875,-414.86252,1,0,5.4
318.578,2725050.053,33.375,-178.78125,-414.73126,1,0,5.4
318.599,2725050.073,33.3,-178.9875,-414.73126,1,0,5.4
318.619,2725050.093,33.6,-179.19376,-414.61877,1,0,5.4
318.636,2725050.113,33.73125,-179.51251,-414.35626,1,0,5.4
318.655,2725050.133,33.69375,-179.38126,-414.39377,1,0,5.4
318.676,2725050.153,33.7125,-179.75626,-414.35626,1,0,5.4
318.698,2725050.173,33.4875,-179.70001,-414.31876,1,0,5.4
318.717,2725050.193,33.375,-179.77501,-414.07501,1,0,5.4
318.737,2725050.213,33.4875,-179.79376,-414.22501,1,0,5.4
318.756,2725050.233,33.39375,-179.625,-414.09378,1,0,5.4
318.776,2725050.253,33.3375,-179.4375,-414.01877,1,0,5.4
318.798,2725050.273,33.13125,-179.23126,-414.16876,1,0,5.4
318.817,2725050.293,33.0375,-179.41876,-414.16876,1,0,5.4
318.835,2725050.313,32.98125,-179.08125,-414.37503,1,0,5.4
318.856,2725050.333,33.2625,-179.0625,-414.31876,1,0,5.4
318.876,2725050.353,33.4125,-179.25,-414.60001,1,0,5.4
318.895,2725050.373,33.4125,-179.11876,-414.33752,1,0,5.4
318.918,2725050.393,33.3375,-179.13751,-414.30002,1,0,5.4
318.936,2725050.413,33.28125,-179.15625,-414.15002,1,0,5.4
318.955,2725050.433,33.3375,-179.25,-414.46878,1,0,5.4
318.976,2725050.453,33.35625,-178.95001,-414.61877,1,0,5.4
318.998,2725050.473,33.39375,-179.00626,-414.71252,1,0,5.4
319.019,2725050.493,33.375,-179.38126,-414.99377,1,0,5.4
319.035,2725050.513,33.2625,-179.26875,-414.84378,1,0,5.4
319.072,2725050.533,33.0375,-179.26875,-414.97501,1,0,5.4
319.076,2725050.553,32.9625,-179.40001,-415.20001,1,0,5.4
319.097,2725050.573,32.98125,-179.34375,-415.48126,1,0,5.4
319.118,2725050.593,33.09375,-179.32501,-415.27502,1,0,5.4
319.137,2725050.613,32.9625,-179.28751,-415.14377,1,0,5.4
319.156,2725050.633,33.0,-179.32501,-415.01251,1,0,5.4
319.176,2725050.653,33.075,-178.95001,-414.90002,1,0,5.4
319.197,2725050.673,33.15,-178.83751,-415.01251,1,0,5.4
319.216,2725050.693,33.24375,-178.83751,-415.05002,1,0,5.4
319.235,2725050.713,33.20625,-178.78125,-414.86252,1,0,5.4
319.256,2725050.733,33.2625,-178.76251,-414.58127,1,0,5.4
319.276,2725050.753,33.39375,-178.76251,-414.45001,1,0,5.4
319.296,2725050.773,33.50625,-178.875,-414.43127,1,0,5.4
319.319,2725050.793,33.43125,-179.10001,-414.43127,1,0,5.4
319.336,2725050.813,33.35625,-179.175,-414.58127,1,0,5.4
319.356,2725050.833,33.24375,-179.28751,-414.60001,1,0,5.4
319.376,2725050.853,33.2625,-179.47501,-414.58127,1,0,5.4
319.398,2725050.873,33.46875,-179.26875,-414.46878,1,0,5.4
319.419,2725050.893,33.50625,-179.23126,-414.65628,1,0,5.4
319.435,2725050.913,33.13125,-179.21251,-414.76877,1,0,5.4
319.458,2725050.933,33.13125,-179.08125,-414.76877,1,0,5.4
319.478,2725050.953,33.0375,-178.95001,-414.50626,1,0,5.4
319.5,2725050.973,32.86875,-178.9875,-414.46878,1,0,5.4
319.522,2725050.993,32.98125,-178.93126,-414.58127,1,0,5.4
319.538,2725051.013,33.1125,-178.63126,-414.71252,1,0,5.4
319.556,2725051.033,33.01875,-178.89375,-414.75003,1,0,5.4
319.575,2725051.053,33.01875,-178.9875,-414.71252,1,0,5.4
319.595,2725051.073,33.225,-179.02501,-414.52502,1,0,5.4
319.617,2725051.093,33.3375,-179.04376,-414.46878,1,0,5.4
319.636,2725051.113,33.31875,-178.93126,-414.65628,1,0,5.4
319.656,2725051.133,33.24375,-178.91251,-414.58127,1,0,5.4
319.678,2725051.153,33.05625,-179.00626,-414.67502,1,0,5.4
319.698,2725051.173,33.13125,-179.25,-414.61877,1,0,5.4
319.717,2725051.193,33.225,-179.02501,-414.84378,1,0,5.4
319.736,2725051.213,32.925,-179.26875,-414.82501,1,0,5.4
319.758,2725051.233,33.075,-179.08125,-414.65628,1,0,5.4
319.777,2725051.253,32.79375,-179.21251,-414.65628,1,0,5.4
319.797,2725051.273,33.1125,-179.40001,-414.67502,1,0,5.4
319.818,2725051.293,33.4875,-179.51251,-414.75003,1,0,5.4
319.835,2725051.313,33.5625,-179.60626,-414.50626,1,0,5.4
319.858,2725051.333,33.46875,-179.51251,-414.24377,1,0,5.4
319.878,2725051.353,33.43125,-179.56876,-414.15002,1,0,5.4
319.898,2725051.373,33.7875,-179.40001,-414.18753,1,0,5.4
319.918,2725051.393,33.73125,-179.49376,-414.35626,1,0,5.4
319.935,2725051.413,33.91875,-179.53125,-414.39377,1,0,5.4
319.957,2725051.433,33.9,-179.4375,-414.41251,1,0,5.4
319.976,2725051.453,33.825,-179.30626,-414.15002,1,0,5.4
319.995,2725051.473,33.99375,-179.10001,-414.18753,1,0,5.4
320.016,2725051.493,33.80625,-179.23126,-414.39377,1,0,5.4
320.036,2725051.513,33.61875,-179.175,-414.52502,1,0,5.4
320.055,2725051.533,33.3375,-179.19376,-414.54376,1,0,5.4
320.077,2725051.553,33.225,-179.175,-414.48752,1,0,5.4
320.095,2725051.573,33.075,-179.25,-414.50626,1,0,5.4
320.119,2725051.593,32.83125,-179.26875,-414.61877,1,0,5.4
320.136,2725051.613,32.6625,-179.51251,-414.73126,1,0,5.4
320.156,2725051.633,32.4375,-179.64375,-414.60001,1,0,5.4
320.175,2725051.653,32.6625,-179.60626,-414.56253,1,0,5.4
320.196,2725051.673,32.94375,-179.75626,-414.65628,1,0,5.4
320.217,2725051.693,33.01875,-179.71875,-414.56253,1,0,5.4
320.248,2725051.713,33.1125,-179.85001,-414.82501,1,0,5.4
320.259,2725051.733,33.3375,-179.71875,-414.65628,1,0,5.4
320.276,2725051.753,33.50625,-179.7375,-414.73126,1,0,5.4
320.298,2725051.773,33.375,-179.47501,-414.90002,1,0,5.4
320.318,2725051.793,33.6,-179.25,-415.08752,1,0,5.4
320.336,2725051.813,33.46875,-179.32501,-415.12503,1,0,5.4
320.355,2725051.833,33.4125,-179.04376,-414.73126,1,0,5.4
320.376,2725051.853,33.24375,-178.9875,-414.65628,1,0,5.4
320.395,2725051.873,33.2625,-179.00626,-414.63751,1,0,5.4
320.417,2725051.893,33.15,-178.9875,-414.88126,1,0,5.4
320.437,2725051.913,32.85,-178.875,-414.76877,1,0,5.4
320.458,2725051.933,32.98125,-179.04376,-414.60001,1,0,5.4
320.479,2725051.953,32.8125,-179.13751,-414.41251,1,0,5.4
320.496,2725051.973,32.775,-178.875,-414.33752,1,0,5.4
320.52,2725051.993,32.8875,-179.11876,-414.48752,1,0,5.4
320.537,2725052.013,33.0,-178.96875,-414.63751,1,0,5.4
320.556,2725052.033,32.8875,-179.04376,-414.43127,1,0,5.4
320.58,2725052.053,32.7375,-178.85626,-414.50626,1,0,5.4
320.596,2725052.073,32.925,-178.66876,-414.63751,1,0,5.4
320.62,2725052.093,32.94375,-178.33125,-414.69376,1,0,5.4
320.637,2725052.113,32.9625,-178.25626,-414.90002,1,0,5.4
320.66,2725052.133,33.1125,-178.20001,-414.82501,1,0,5.4
320.68,2725052.153,32.8875,-178.25626,-414.60001,1,0,5.4
320.701,2725052.173,33.09375,-178.27501,-414.65628,1,0,5.4
320.717,2725052.193,32.9625,-178.14375,-414.78751,1,0,5.4
320.736,2725052.213,33.15,-178.36876,-414.48752,1,0,5.4
320.757,2725052.233,33.075,-178.44376,-414.37503,1,0,5.4
320.777,2725052.253,33.15,-178.74376,-414.18753,1,0,5.4
320.796,2725052.273,33.1875,-178.875,-414.13126,1,0,5.4
320.816,2725052.293,33.3,-179.02501,-414.33752,1,0,5.4
320.837,2725052.313,33.16875,-178.89375,-414.65628,1,0,5.4
320.858,2725052.333,32.94375,-179.11876,-414.52502,1,0,5.4
320.88,2725052.353,33.13125,-178.93126,-414.31876,1,0,5.4
320.897,2725052.373,33.0375,-178.8,-414.28128,1,0,5.4
320.916,2725052.393,33.075,-179.02501,-414.18753,1,0,5.4
320.936,2725052.413,32.8125,-178.96875,-414.13126,1,0,5.4
320.956,2725052.433,32.775,-178.93126,-414.13126,1,0,5.4
320.976,2725052.453,32.56875,-178.91251,-413.83127,1,0,5.4
321.0,2725052.473,32.75625,-178.95001,-413.70001,1,0,5.4
321.016,2725052.493,32.7,-178.95001,-413.83127,1,0,5.4
321.036,2725052.513,32.53125,-178.93126,-414.05627,1,0,5.4
321.059,2725052.533,32.4375,-179.0625,-414.39377,1,0,5.4
321.08,2725052.553,32.2875,-178.95001,-414.60001,1,0,5.4
321.097,2725052.573,32.4,-178.93126,-414.84378,1,0,5.4
321.115,2725052.593,32.4,-178.875,-414.63751,1,0,5.4
321.135,2725052.613,32.38125,-178.70625,-414.93753,1,0,5.4
321.158,2725052.633,32.41875,-178.70625,-414.88126,1,0,5.4
321.177,2725052.653,32.41875,-178.70625,-414.80627,1,0,5.4
321.195,2725052.673,32.4375,-178.91251,-414.71252,1,0,5.4
321.215,2725052.693,32.6625,-178.91251,-414.45001,1,0,5.4
321.236,2725052.713,32.86875,-178.8,-414.24377,1,0,5.4
321.256,2725052.733,32.98125,-178.81876,-414.13126,1,0,5.4
321.277,2725052.753,32.98125,-178.81876,-414.13126,1,0,5.4
321.296,2725052.773,33.16875,-178.96875,-414.20627,1,0,5.4
321.32,2725052.793,33.16875,-178.96875,-414.13126,1,0,5.4
321.335,2725052.813,33.3375,-178.66876,-414.18753,1,0,5.4
321.356,2725052.833,33.5625,-178.70625,-414.18753,1,0,5.4
321.376,2725052.853,33.50625,-178.63126,-414.30002,1,0,5.4
321.396,2725052.873,33.39375,-178.65001,-414.33752,1,0,5.4
321.42,2725052.893,33.3375,-178.6125,-414.33752,1,0,5.4
321.437,2725052.913,33.35625,-178.55626,-414.45001,1,0,5.4
321.46,2725052.933,33.075,-178.72501,-414.01877,1,0,5.4
321.48,2725052.953,32.98125,-178.59375,-414.22501,1,0,5.4
321.501,2725052.973,32.98125,-178.81876,-414.22501,1,0,5.4
321.517,2725052.993,32.85,-178.72501,-414.22501,1,0,5.4
321.536,2725053.013,32.8875,-178.78125,-414.26251,1,0,5.4
321.557,2725053.033,33.01875,-178.74376,-414.16876,1,0,5.4
321.577,2725053.053,33.1875,-178.63126,-414.41251,1,0,5.4
321.595,2725053.073,33.3,-178.91251,-414.33752,1,0,5.4
321.616,2725053.093,33.3375,-178.66876,-414.58127,1,0,5.4
321.636,2725053.113,33.35625,-178.55626,-414.60001,1,0,5.4
321.66,2725053.133,33.1125,-178.40625,-414.31876,1,0,5.4
321.68,2725053.153,33.09375,-178.29376,-414.24377,1,0,5.4
321.697,2725053.173,32.9625,-178.38751,-414.03751,1,0,5.4
321.718,2725053.193,32.71875,-178.76251,-414.37503,1,0,5.4
321.738,2725053.213,32.56875,-179.02501,-414.20627,1,0,5.4
321.757,2725053.233,32.64375,-178.83751,-414.45001,1,0,5.4
321.777,2725053.253,32.8875,-179.08125,-414.50626,1,0,5.4
321.8,2725053.273,32.925,-179.32501,-414.48752,1,0,5.4
321.817,2725053.293,33.09375,-179.32501,-414.75003,1,0,5.4
321.838,2725053.313,33.24375,-179.30626,-414.99377,1,0,5.4
321.859,2725053.333,33.225,-179.19376,-415.18127,1,0,5.4
321.878,2725053.353,33.46875,-178.95001,-414.84378,1,0,5.4
321.9,2725053.373,33.31875,-178.8,-414.73126,1,0,5.4
321.916,2725053.393,33.20625,-178.91251,-414.58127,1,0,5.4
321.936,2725053.413,33.0375,-178.89375,-414.39377,1,0,5.4
321.957,2725053.433,33.05625,-178.875,-414.24377,1,0,5.4
321.976,2725053.453,33.1875,-179.0625,-414.11252,1,0,5.4
322.001,2725053.473,32.925,-179.11876,-413.94376,1,0,5.4
322.017,2725053.493,33.15,-179.15625,-413.81253,1,0,5.4
322.036,2725053.513,32.925,-179.32501,-413.81253,1,0,5.4
322.056,2725053.533,33.05625,-179.32501,-413.94376,1,0,5.4
322.077,2725053.553,33.15,-179.175,-413.88751,1,0,5.4
322.1,2725053.573,32.98125,-179.04376,-414.01877,1,0,5.4
322.118,2725053.593,33.01875,-179.04376,-413.98126,1,0,5.4
322.136,2725053.613,32.86875,-179.19376,-414.00003,1,0,5.4
322.158,2725053.633,32.98125,-179.34375,-413.83127,1,0,5.4
322.179,2725053.653,32.98125,-179.38126,-414.01877,1,0,5.4
322.196,2725053.673,33.075,-179.08125,-414.11252,1,0,5.4
322.218,2725053.693,33.075,-179.04376,-414.07501,1,0,5.4
322.238,2725053.713,33.01875,-179.19376,-414.16876,1,0,5.4
322.259,2725053.733,33.24375,-179.3625,-414.24377,1,0,5.4
322.277,2725053.753,33.0375,-179.28751,-414.35626,1,0,5.4
322.295,2725053.773,33.20625,-179.02501,-414.28128,1,0,5.4
322.316,2725053.793,33.1875,-178.95001,-414.35626,1,0,5.4
322.337,2725053.813,33.05625,-178.81876,-414.09378,1,0,5.4
322.358,2725053.833,33.0,-179.04376,-414.00003,1,0,5.4
322.38,2725053.853,33.225,-178.89375,-413.90628,1,0,5.4
322.397,2725053.873,33.16875,-178.9875,-413.98126,1,0,5.4
322.417,2725053.893,33.1875,-178.875,-413.88751,1,0,5.4
322.436,2725053.913,33.2625,-178.76251,-413.71878,1,0,5.4
322.457,2725053.933,32.98125,-178.81876,-413.86877,1,0,5.4
322.477,2725053.953,33.09375,-178.85626,-413.92502,1,0,5.4
322.497,2725053.973,33.0375,-178.85626,-414.00003,1,0,5.4
322.517,2725053.993,33.1875,-178.8,-414.16876,1,0,5.4
322.536,2725054.013,32.90625,-179.13751,-414.31876,1,0,5.4
322.556,2725054.033,32.71875,-178.83751,-414.18753,1,0,5.4
322.58,2725054.053,32.60625,-178.91251,-414.20627,1,0,5.4
322.602,2725054.073,32.71875,-179.21251,-414.37503,1,0,5.4
322.622,2725054.093,32.925,-179.15625,-414.13126,1,0,5.4
322.638,2725054.113,33.0375,-179.08125,-414.07501,1,0,5.4
322.658,2725054.133,33.05625,-179.19376,-414.15002,1,0,5.4
322.678,2725054.153,32.85,-179.00626,-414.13126,1,0,5.4
322.695,2725054.173,32.8875,-178.74376,-413.90628,1,0,5.4
322.716,2725054.193,32.925,-178.83751,-413.85001,1,0,5.4
322.737,2725054.213,33.0,-178.63126,-413.86877,1,0,5.4
322.757,2725054.233,32.90625,-178.53751,-413.94376,1,0,5.4
322.777,2725054.253,32.85,-178.53751,-414.20627,1,0,5.4
322.797,2725054.273,32.6625,-178.5,-414.20627,1,0,5.4
322.82,2725054.293,32.85,-178.40625,-414.20627,1,0,5.4
322.836,2725054.313,33.01875,-178.57501,-414.03751,1,0,5.4
322.857,2725054.333,32.925,-178.70625,-414.26251,1,0,5.4
322.877,2725054.353,33.09375,-178.72501,-414.37503,1,0,5.4
322.897,2725054.373,32.98125,-178.93126,-414.22501,1,0,5.4
322.918,2725054.393,32.925,-178.85626,-414.11252,1,0,5.4
322.938,2725054.413,32.98125,-178.9875,-414.11252,1,0,5.4
322.957,2725054.433,32.98125,-179.0625,-414.11252,1,0,5.4
322.977,2725054.453,32.83125,-179.23126,-414.00003,1,0,5.4
323.002,2725054.473,32.8125,-179.25,-414.01877,1,0,5.4
323.022,2725054.493,32.8125,-179.34375,-413.88751,1,0,5.4
323.037,2725054.513,32.9625,-179.53125,-413.83127,1,0,5.4
323.068,2725054.533,33.15,-179.32501,-413.98126,1,0,5.4
323.075,2725054.553,33.15,-179.41876,-413.94376,1,0,5.4
323.095,2725054.573,33.05625,-179.23126,-413.77502,1,0,5.4
323.116,2725054.593,33.05625,-179.23126,-414.00003,1,0,5.4
323.137,2725054.613,33.09375,-179.10001,-414.16876,1,0,5.4
323.156,2725054.633,33.0,-179.32501,-414.43127,1,0,5.4
323.177,2725054.653,33.16875,-179.11876,-414.63751,1,0,5.4
323.197,2725054.673,32.925,-179.0625,-414.65628,1,0,5.4
323.216,2725054.693,32.79375,-179.25,-414.65628,1,0,5.4
