AppTimestamp(s),SensorTimestamp(s),Mag_X,Mag_Y,Mag_Z,Label,Latitude,Longitude
1.903,2732352.333,54.58125,-171.82501,-396.56253,6,3,0.6
1.92,2732352.353,54.9,-171.88126,-396.37503,6,3,0.6
1.94,2732352.373,54.8625,-171.69376,-396.30002,6,3,0.6
1.959,2732352.393,54.80625,-171.84375,-396.33752,6,3,0.6
1.981,2732352.413,54.675,-171.84375,-396.46878,6,3,0.6
2.0,2732352.433,54.45,-171.75,-396.52502,6,3,0.6
2.022,2732352.453,54.05625,-171.91876,-396.76877,6,3,0.6
2.039,2732352.473,54.28125,-172.14375,-396.73126,6,3,0.6
2.099,2732352.493,54.43125,-172.21875,-396.88126,6,3,0.6
2.101,2732352.513,54.20625,-172.21875,-396.61877,6,3,0.6
2.102,2732352.533,54.1875,-172.46251,-396.71252,6,3,0.6
2.121,2732352.553,54.16875,-172.53751,-396.63751,6,3,0.6
2.139,2732352.573,54.45,-172.74376,-396.41251,6,3,0.6
2.159,2732352.593,54.675,-172.6125,-396.45001,6,3,0.6
2.18,2732352.613,55.0125,-172.57501,-396.26251,6,3,0.6
2.198,2732352.633,55.06875,-172.14375,-396.26251,6,3,0.6
2.219,2732352.653,55.125,-171.9375,-396.16876,6,3,0.6
2.239,2732352.673,55.25625,-171.84375,-396.48752,6,3,0.6
2.259,2732352.693,55.40625,-171.82501,-396.46878,6,3,0.6
2.279,2732352.713,55.48125,-171.73126,-396.30002,6,3,0.6
2.299,2732352.733,55.33125,-171.5625,-396.26251,6,3,0.6
2.319,2732352.753,55.29375,-171.91876,-396.22501,6,3,0.6
2.339,2732352.773,55.06875,-171.91876,-396.35626,6,3,0.6
2.359,2732352.793,54.95625,-171.88126,-396.24377,6,3,0.6
2.38,2732352.813,54.80625,-171.8625,-396.46878,6,3,0.6
2.4,2732352.833,54.825,-171.97501,-396.39377,6,3,0.6
2.42,2732352.853,54.75,-171.99376,-396.33752,6,3,0.6
2.439,2732352.873,54.7125,-171.90001,-396.54376,6,3,0.6
2.459,2732352.893,54.65625,-171.91876,-396.52502,6,3,0.6
2.481,2732352.913,54.39375,-171.69376,-396.52502,6,3,0.6
2.502,2732352.933,54.43125,-171.8625,-396.31876,6,3,0.6
2.522,2732352.953,54.375,-171.91876,-396.39377,6,3,0.6
2.539,2732352.973,54.50625,-172.2375,-396.26251,6,3,0.6
2.559,2732352.993,54.28125,-172.14375,-396.09378,6,3,0.6
2.579,2732353.013,54.31875,-172.03125,-396.01877,6,3,0.6
2.599,2732353.033,54.31875,-171.9375,-395.81253,6,3,0.6
2.619,2732353.053,54.4125,-171.88126,-395.79376,6,3,0.6
2.64,2732353.073,54.45,-172.06876,-395.70001,6,3,0.6
2.659,2732353.093,54.28125,-171.82501,-395.58752,6,3,0.6
2.681,2732353.113,54.3375,-171.76875,-395.45627,6,3,0.6
2.699,2732353.133,54.1875,-171.69376,-395.43753,6,3,0.6
2.723,2732353.153,54.4125,-171.75,-395.56876,6,3,0.6
2.74,2732353.173,54.35625,-171.84375,-395.75626,6,3,0.6
2.759,2732353.193,54.5625,-172.36876,-396.00003,6,3,0.6
2.779,2732353.213,54.525,-172.3125,-396.22501,6,3,0.6
2.8,2732353.233,54.4125,-172.2375,-396.07501,6,3,0.6
2.822,2732353.253,54.46875,-172.27501,-396.33752,6,3,0.6
2.84,2732353.273,54.4125,-172.36876,-396.52502,6,3,0.6
2.86,2732353.293,54.225,-172.20001,-396.52502,6,3,0.6
2.881,2732353.313,54.05625,-172.20001,-396.39377,6,3,0.6
2.903,2732353.333,54.1125,-172.20001,-396.43127,6,3,0.6
2.922,2732353.353,53.94375,-171.76875,-396.35626,6,3,0.6
2.94,2732353.373,54.05625,-171.71251,-396.33752,6,3,0.6
2.96,2732353.393,54.3,-171.5625,-396.52502,6,3,0.6
2.98,2732353.413,54.58125,-171.45001,-396.60001,6,3,0.6
3.0,2732353.433,54.76875,-171.4875,-396.41251,6,3,0.6
3.019,2732353.453,55.06875,-171.63751,-396.35626,6,3,0.6
3.04,2732353.473,55.10625,-171.54376,-396.45001,6,3,0.6
3.06,2732353.493,55.10625,-171.45001,-396.48752,6,3,0.6
3.086,2732353.513,54.9375,-171.54376,-396.39377,6,3,0.6
3.101,2732353.533,54.80625,-171.675,-396.33752,6,3,0.6
3.12,2732353.553,54.75,-171.65625,-396.28128,6,3,0.6
3.139,2732353.573,54.6375,-171.8625,-396.03751,6,3,0.6
3.158,2732353.593,54.6375,-171.95625,-396.16876,6,3,0.6
3.179,2732353.613,54.69375,-171.75,-396.22501,6,3,0.6
3.2,2732353.633,54.7875,-171.84375,-396.39377,6,3,0.6
3.22,2732353.653,54.9375,-171.69376,-396.20627,6,3,0.6
3.239,2732353.673,55.14375,-171.80626,-396.37503,6,3,0.6
3.259,2732353.693,55.125,-171.60001,-396.26251,6,3,0.6
3.283,2732353.713,55.05,-171.65625,-396.24377,6,3,0.6
3.302,2732353.733,55.0875,-171.52501,-396.37503,6,3,0.6
3.323,2732353.753,54.8625,-171.3,-396.43127,6,3,0.6
3.341,2732353.773,54.80625,-171.54376,-396.50626,6,3,0.6
3.359,2732353.793,54.75,-171.35626,-396.46878,6,3,0.6
3.381,2732353.813,54.525,-171.4875,-396.46878,6,3,0.6
3.401,2732353.833,54.31875,-171.375,-396.52502,6,3,0.6
3.42,2732353.853,54.31875,-171.43126,-396.58127,6,3,0.6
3.44,2732353.873,54.45,-171.39375,-396.45001,6,3,0.6
3.46,2732353.893,54.45,-171.5625,-396.54376,6,3,0.6
3.482,2732353.913,54.43125,-171.675,-396.52502,6,3,0.6
3.501,2732353.933,54.225,-171.65625,-396.41251,6,3,0.6
3.53,2732353.953,54.3,-171.675,-396.37503,6,3,0.6
3.539,2732353.973,54.28125,-171.82501,-396.30002,6,3,0.6
3.559,2732353.993,54.35625,-171.52501,-396.24377,6,3,0.6
3.58,2732354.013,54.4125,-171.58125,-396.35626,6,3,0.6
3.6,2732354.033,54.43125,-171.60001,-396.54376,6,3,0.6
3.619,2732354.053,54.50625,-171.61876,-396.46878,6,3,0.6
3.64,2732354.073,54.69375,-171.63751,-396.43127,6,3,0.6
3.662,2732354.093,54.825,-171.46875,-396.52502,6,3,0.6
3.682,2732354.113,54.84375,-171.50626,-396.37503,6,3,0.6
3.704,2732354.133,54.80625,-171.20625,-396.50626,6,3,0.6
3.722,2732354.153,54.95625,-171.41251,-396.33752,6,3,0.6
3.739,2732354.173,54.95625,-171.41251,-396.33752,6,3,0.6
3.76,2732354.193,54.9375,-171.22501,-396.45001,6,3,0.6
3.78,2732354.213,54.8625,-171.07501,-396.46878,6,3,0.6
3.8,2732354.233,54.825,-171.07501,-396.30002,6,3,0.6
3.822,2732354.253,54.88125,-171.24376,-396.20627,6,3,0.6
3.84,2732354.273,54.84375,-171.15001,-396.39377,6,3,0.6
3.859,2732354.293,54.84375,-171.31876,-396.39377,6,3,0.6
3.882,2732354.313,54.84375,-171.22501,-396.61877,6,3,0.6
3.903,2732354.333,54.84375,-171.22501,-396.56253,6,3,0.6
3.924,2732354.353,54.75,-171.43126,-396.33752,6,3,0.6
3.939,2732354.373,54.73125,-171.54376,-396.37503,6,3,0.6
3.96,2732354.393,54.88125,-171.4875,-396.45001,6,3,0.6
3.982,2732354.413,54.675,-171.01875,-396.46878,6,3,0.6
4.002,2732354.433,54.50625,-171.16876,-396.43127,6,3,0.6
4.021,2732354.453,54.675,-171.16876,-396.43127,6,3,0.6
4.041,2732354.473,54.525,-171.28125,-396.31876,6,3,0.6
4.061,2732354.493,54.54375,-171.22501,-396.33752,6,3,0.6
4.082,2732354.513,54.4875,-171.13126,-396.31876,6,3,0.6
4.1,2732354.533,54.46875,-171.05626,-396.24377,6,3,0.6
4.12,2732354.553,54.35625,-171.07501,-396.33752,6,3,0.6
4.139,2732354.573,54.4875,-171.39375,-396.30002,6,3,0.6
4.159,2732354.593,54.80625,-171.26251,-396.22501,6,3,0.6
4.179,2732354.613,54.91875,-171.24376,-396.16876,6,3,0.6
4.2,2732354.633,54.975,-171.26251,-396.05627,6,3,0.6
4.22,2732354.653,55.14375,-171.50626,-396.03751,6,3,0.6
4.239,2732354.673,55.33125,-171.46875,-396.01877,6,3,0.6
4.259,2732354.693,55.425,-171.46875,-396.11252,6,3,0.6
4.279,2732354.713,55.5,-171.58125,-395.96252,6,3,0.6
4.302,2732354.733,55.44375,-171.50626,-395.94376,6,3,0.6
4.323,2732354.753,55.2,-171.58125,-395.92502,6,3,0.6
4.34,2732354.773,55.0125,-171.58125,-395.92502,6,3,0.6
4.359,2732354.793,54.99375,-171.4875,-395.86877,6,3,0.6
4.382,2732354.813,54.9,-171.13126,-395.70001,6,3,0.6
4.402,2732354.833,55.10625,-171.24376,-395.71878,6,3,0.6
4.423,2732354.853,54.95625,-171.1875,-395.77502,6,3,0.6
4.442,2732354.873,54.75,-170.98126,-395.85001,6,3,0.6
4.461,2732354.893,54.88125,-171.03751,-395.88751,6,3,0.6
4.481,2732354.913,54.91875,-171.07501,-395.88751,6,3,0.6
4.502,2732354.933,54.95625,-171.15001,-395.73752,6,3,0.6
4.521,2732354.953,55.06875,-171.1125,-395.66251,6,3,0.6
4.541,2732354.973,54.9,-171.01875,-395.88751,6,3,0.6
4.56,2732354.993,54.69375,-171.1875,-395.73752,6,3,0.6
4.58,2732355.013,54.84375,-171.20625,-395.49377,6,3,0.6
4.6,2732355.033,54.95625,-171.15001,-395.55002,6,3,0.6
4.619,2732355.053,55.03125,-171.1875,-395.55002,6,3,0.6
4.639,2732355.073,55.10625,-171.20625,-395.60626,6,3,0.6
4.658,2732355.093,54.88125,-171.01875,-395.86877,6,3,0.6
4.682,2732355.113,54.65625,-171.15001,-396.00003,6,3,0.6
4.701,2732355.133,54.8625,-171.375,-395.94376,6,3,0.6
4.72,2732355.153,54.825,-171.1875,-396.20627,6,3,0.6
4.74,2732355.173,54.825,-171.22501,-396.30002,6,3,0.6
4.759,2732355.193,54.9,-171.41251,-396.18753,6,3,0.6
4.78,2732355.213,54.65625,-171.52501,-396.33752,6,3,0.6
4.804,2732355.233,54.50625,-171.375,-396.35626,6,3,0.6
4.822,2732355.253,54.54375,-171.5625,-396.43127,6,3,0.6
4.842,2732355.273,54.6375,-171.4875,-396.61877,6,3,0.6
4.861,2732355.293,54.525,-171.50626,-396.46878,6,3,0.6
4.88,2732355.313,54.43125,-171.54376,-396.60001,6,3,0.6
4.899,2732355.333,54.225,-171.4875,-396.58127,6,3,0.6
4.921,2732355.353,54.28125,-171.43126,-396.61877,6,3,0.6
4.941,2732355.373,54.46875,-171.24376,-396.52502,6,3,0.6
4.959,2732355.393,54.525,-171.35626,-396.50626,6,3,0.6
4.98,2732355.413,54.6375,-171.05626,-396.35626,6,3,0.6
5.001,2732355.433,54.75,-170.88751,-396.28128,6,3,0.6
5.024,2732355.453,54.5625,-170.90625,-396.35626,6,3,0.6
5.039,2732355.473,54.6,-170.94376,-396.20627,6,3,0.6
5.059,2732355.493,54.825,-171.07501,-396.11252,6,3,0.6
5.08,2732355.513,54.825,-170.88751,-396.24377,6,3,0.6
5.1,2732355.533,54.6375,-171.01875,-396.20627,6,3,0.6
5.122,2732355.553,54.75,-170.94376,-396.22501,6,3,0.6
5.139,2732355.573,54.7125,-171.13126,-396.35626,6,3,0.6
5.159,2732355.593,54.58125,-171.1875,-396.35626,6,3,0.6
5.18,2732355.613,54.69375,-171.03751,-396.45001,6,3,0.6
5.201,2732355.633,54.73125,-170.75626,-396.45001,6,3,0.6
5.223,2732355.653,54.76875,-170.58751,-396.67502,6,3,0.6
5.241,2732355.673,54.7125,-170.83125,-396.56253,6,3,0.6
5.261,2732355.693,54.80625,-170.66251,-396.52502,6,3,0.6
5.28,2732355.713,54.80625,-170.71875,-396.61877,6,3,0.6
5.3,2732355.733,54.84375,-170.71875,-396.48752,6,3,0.6
5.32,2732355.753,54.91875,-170.8125,-396.45001,6,3,0.6
5.34,2732355.773,54.99375,-170.94376,-396.45001,6,3,0.6
5.359,2732355.793,55.14375,-171.1125,-396.46878,6,3,0.6
5.383,2732355.813,54.9375,-171.1875,-396.24377,6,3,0.6
5.403,2732355.833,54.825,-171.09375,-396.30002,6,3,0.6
5.421,2732355.853,54.80625,-171.16876,-396.18753,6,3,0.6
5.44,2732355.873,54.5625,-171.31876,-396.11252,6,3,0.6
5.459,2732355.893,54.58125,-171.43126,-396.00003,6,3,0.6
5.482,2732355.913,54.39375,-171.58125,-396.15002,6,3,0.6
5.528,2732355.933,54.43125,-171.46875,-396.18753,6,3,0.6
5.529,2732355.953,54.15,-171.4875,-396.20627,6,3,0.6
5.539,2732355.973,54.1875,-171.45001,-396.16876,6,3,0.6
5.559,2732355.993,54.1875,-171.52501,-396.16876,6,3,0.6
5.58,2732356.013,54.3375,-171.45001,-396.54376,6,3,0.6
5.601,2732356.033,54.4875,-171.24376,-396.52502,6,3,0.6
5.622,2732356.053,54.54375,-171.28125,-396.75003,6,3,0.6
5.64,2732356.073,54.9,-171.09375,-396.52502,6,3,0.6
5.658,2732356.093,54.825,-171.39375,-396.48752,6,3,0.6
5.682,2732356.113,55.0875,-171.52501,-396.48752,6,3,0.6
5.701,2732356.133,55.2,-171.54376,-396.60001,6,3,0.6
5.72,2732356.153,55.21875,-171.52501,-396.61877,6,3,0.6
5.741,2732356.173,55.06875,-171.50626,-396.46878,6,3,0.6
5.76,2732356.193,55.1625,-171.46875,-396.33752,6,3,0.6
5.78,2732356.213,55.03125,-171.33751,-396.07501,6,3,0.6
5.804,2732356.233,54.7875,-171.45001,-396.11252,6,3,0.6
5.824,2732356.253,54.76875,-171.1125,-396.01877,6,3,0.6
5.843,2732356.273,54.6375,-171.01875,-395.98126,6,3,0.6
5.86,2732356.293,54.525,-171.03751,-396.00003,6,3,0.6
5.883,2732356.313,54.46875,-170.88751,-395.98126,6,3,0.6
5.904,2732356.333,54.4875,-171.03751,-395.94376,6,3,0.6
5.92,2732356.353,54.45,-171.07501,-396.07501,6,3,0.6
5.939,2732356.373,54.6375,-171.09375,-396.13126,6,3,0.6
5.959,2732356.393,54.675,-171.01875,-396.07501,6,3,0.6
5.981,2732356.413,54.7125,-171.24376,-395.98126,6,3,0.6
6.002,2732356.433,54.73125,-171.35626,-395.86877,6,3,0.6
6.024,2732356.454,54.825,-171.41251,-395.73752,6,3,0.6
6.04,2732356.473,54.7875,-171.65625,-395.75626,6,3,0.6
6.059,2732356.493,54.76875,-171.73126,-395.73752,6,3,0.6
6.081,2732356.513,54.4875,-171.82501,-395.79376,6,3,0.6
6.099,2732356.533,54.35625,-171.69376,-395.98126,6,3,0.6
6.12,2732356.553,54.375,-171.84375,-396.09378,6,3,0.6
6.14,2732356.573,54.43125,-171.61876,-396.09378,6,3,0.6
6.158,2732356.593,54.4125,-171.5625,-396.24377,6,3,0.6
6.179,2732356.613,54.24375,-171.4875,-396.35626,6,3,0.6
6.204,2732356.633,54.3,-171.35626,-396.35626,6,3,0.6
6.221,2732356.653,54.2625,-171.13126,-396.45001,6,3,0.6
6.239,2732356.673,54.50625,-170.925,-396.28128,6,3,0.6
6.258,2732356.693,54.6,-170.88751,-396.18753,6,3,0.6
6.28,2732356.713,54.4875,-170.8125,-396.30002,6,3,0.6
6.304,2732356.733,54.39375,-170.8125,-396.39377,6,3,0.6
6.32,2732356.753,54.525,-170.88751,-396.52502,6,3,0.6
6.339,2732356.773,54.73125,-170.90625,-396.45001,6,3,0.6
6.359,2732356.793,54.65625,-171.05626,-396.48752,6,3,0.6
6.384,2732356.813,54.73125,-171.28125,-396.35626,6,3,0.6
6.404,2732356.833,54.88125,-171.46875,-396.45001,6,3,0.6
6.424,2732356.853,54.6375,-171.52501,-396.52502,6,3,0.6
6.441,2732356.873,54.84375,-171.63751,-396.41251,6,3,0.6
6.459,2732356.893,54.99375,-171.78751,-396.37503,6,3,0.6
6.48,2732356.913,54.825,-171.75,-396.16876,6,3,0.6
6.499,2732356.933,54.675,-171.63751,-396.15002,6,3,0.6
6.52,2732356.953,54.8625,-171.50626,-396.28128,6,3,0.6
6.54,2732356.973,54.88125,-171.46875,-396.43127,6,3,0.6
6.56,2732356.993,54.69375,-171.50626,-396.16876,6,3,0.6
6.579,2732357.013,54.95625,-171.69376,-396.11252,6,3,0.6
6.6,2732357.033,55.0125,-171.63751,-396.18753,6,3,0.6
6.62,2732357.053,54.84375,-171.76875,-396.31876,6,3,0.6
6.639,2732357.073,55.05,-171.675,-396.35626,6,3,0.6
6.659,2732357.093,55.05,-171.76875,-396.58127,6,3,0.6
6.68,2732357.113,55.0875,-171.80626,-396.26251,6,3,0.6
6.703,2732357.133,55.0875,-171.63751,-395.96252,6,3,0.6
6.72,2732357.153,55.33125,-171.75,-396.30002,6,3,0.6
6.739,2732357.173,55.33125,-171.65625,-396.30002,6,3,0.6
6.76,2732357.193,55.1625,-171.5625,-396.33752,6,3,0.6
6.782,2732357.213,55.3125,-171.41251,-396.24377,6,3,0.6
6.805,2732357.233,55.29375,-171.39375,-396.22501,6,3,0.6
6.824,2732357.253,55.275,-171.50626,-396.07501,6,3,0.6
6.84,2732357.273,55.25625,-171.4875,-396.15002,6,3,0.6
6.859,2732357.293,55.125,-171.65625,-396.18753,6,3,0.6
6.88,2732357.313,54.76875,-171.4875,-396.26251,6,3,0.6
6.9,2732357.333,54.73125,-171.58125,-396.39377,6,3,0.6
6.92,2732357.353,54.9,-171.58125,-396.30002,6,3,0.6
6.94,2732357.373,54.675,-171.675,-396.43127,6,3,0.6
6.959,2732357.393,54.675,-171.675,-396.46878,6,3,0.6
6.984,2732357.413,54.7125,-171.50626,-396.60001,6,3,0.6
7.0,2732357.433,54.4875,-171.54376,-396.60001,6,3,0.6
7.025,2732357.453,54.54375,-171.46875,-396.69376,6,3,0.6
7.041,2732357.473,54.69375,-171.43126,-396.37503,6,3,0.6
7.059,2732357.493,54.58125,-171.31876,-396.22501,6,3,0.6
7.081,2732357.513,54.4125,-171.41251,-396.18753,6,3,0.6
7.1,2732357.533,54.50625,-171.41251,-396.05627,6,3,0.6
7.122,2732357.553,54.45,-171.3,-396.26251,6,3,0.6
7.14,2732357.573,54.4125,-171.375,-396.03751,6,3,0.6
7.16,2732357.593,54.50625,-171.33751,-396.20627,6,3,0.6
7.181,2732357.613,54.525,-171.31876,-396.39377,6,3,0.6
7.2,2732357.633,54.45,-171.41251,-396.73126,6,3,0.6
7.222,2732357.653,54.50625,-171.43126,-396.58127,6,3,0.6
7.242,2732357.673,54.6,-171.5625,-396.61877,6,3,0.6
7.259,2732357.693,54.80625,-171.45001,-396.50626,6,3,0.6
7.28,2732357.713,54.69375,-171.52501,-396.16876,6,3,0.6
7.3,2732357.733,54.75,-171.63751,-396.22501,6,3,0.6
7.32,2732357.753,54.7875,-171.675,-395.92502,6,3,0.6
7.34,2732357.773,54.80625,-171.95625,-395.64377,6,3,0.6
7.359,2732357.793,54.69375,-171.9375,-395.55002,6,3,0.6
7.383,2732357.813,54.65625,-171.9375,-395.68127,6,3,0.6
7.405,2732357.833,54.65625,-171.84375,-395.77502,6,3,0.6
7.423,2732357.853,54.24375,-171.61876,-395.98126,6,3,0.6
7.44,2732357.873,54.35625,-171.50626,-396.45001,6,3,0.6
7.459,2732357.893,54.3375,-171.35626,-396.61877,6,3,0.6
7.48,2732357.913,54.4875,-171.3,-396.63751,6,3,0.6
7.501,2732357.933,54.50625,-170.925,-396.71252,6,3,0.6
7.527,2732357.953,54.75,-170.90625,-396.67502,6,3,0.6
7.541,2732357.973,54.84375,-170.8125,-396.54376,6,3,0.6
7.562,2732357.993,54.7125,-170.71875,-396.58127,6,3,0.6
7.58,2732358.013,54.88125,-170.96251,-396.43127,6,3,0.6
7.6,2732358.033,54.84375,-171.3,-396.05627,6,3,0.6
7.619,2732358.053,54.825,-171.1875,-396.07501,6,3,0.6
7.639,2732358.073,54.46875,-171.28125,-396.20627,6,3,0.6
7.659,2732358.093,54.3375,-171.28125,-396.37503,6,3,0.6
7.681,2732358.113,54.15,-171.35626,-396.16876,6,3,0.6
7.7,2732358.133,54.05625,-171.4875,-396.33752,6,3,0.6
7.72,2732358.153,54.09375,-171.45001,-396.03751,6,3,0.6
7.739,2732358.173,54.0375,-171.35626,-396.09378,6,3,0.6
7.759,2732358.193,53.8875,-171.05626,-396.15002,6,3,0.6
7.781,2732358.213,53.8125,-171.26251,-396.00003,6,3,0.6
7.804,2732358.233,54.09375,-171.16876,-395.96252,6,3,0.6
7.825,2732358.253,54.35625,-171.52501,-395.96252,6,3,0.6
7.841,2732358.273,54.5625,-171.50626,-396.11252,6,3,0.6
7.859,2732358.293,54.525,-171.50626,-395.90628,6,3,0.6
7.882,2732358.313,54.4875,-171.46875,-395.94376,6,3,0.6
7.902,2732358.333,54.58125,-171.375,-395.98126,6,3,0.6
7.924,2732358.353,54.73125,-171.45001,-395.86877,6,3,0.6
7.942,2732358.373,54.7125,-171.375,-396.05627,6,3,0.6
7.96,2732358.393,54.65625,-171.46875,-396.18753,6,3,0.6
7.983,2732358.413,54.45,-171.24376,-396.09378,6,3,0.6
