AppTimestamp(s),SensorTimestamp(s),Mag_X,Mag_Y,Mag_Z,Label,Latitude,Longitude
196.225,2730284.933,51.3375,-169.9875,-420.78751,4,3,6
196.246,2730284.953,51.28125,-170.10001,-420.90002,4,3,6
196.266,2730284.973,51.15,-170.00626,-420.82501,4,3,6
196.288,2730284.993,51.39375,-170.02501,-420.84378,4,3,6
196.308,2730285.013,51.39375,-169.93126,-420.71252,4,3,6
196.325,2730285.033,51.39375,-170.02501,-420.76877,4,3,6
196.346,2730285.053,51.375,-170.00626,-420.93753,4,3,6
196.365,2730285.073,51.6,-169.91251,-420.86252,4,3,6
196.388,2730285.093,51.4875,-169.8,-420.88126,4,3,6
196.407,2730285.113,51.4875,-169.89375,-421.01251,4,3,6
196.427,2730285.133,51.525,-170.00626,-421.06876,4,3,6
196.446,2730285.153,51.375,-169.76251,-421.05002,4,3,6
196.466,2730285.173,51.3,-169.83751,-421.14377,4,3,6
196.486,2730285.193,51.15,-169.72501,-421.20001,4,3,6
196.507,2730285.213,51.09375,-169.89375,-421.14377,4,3,6
196.527,2730285.233,51.16875,-169.875,-421.03128,4,3,6
196.545,2730285.253,51.43125,-170.08125,-421.08752,4,3,6
196.565,2730285.273,51.3375,-169.89375,-421.05002,4,3,6
196.586,2730285.293,51.28125,-169.95001,-421.18127,4,3,6
196.605,2730285.313,51.20625,-169.83751,-421.33127,4,3,6
196.626,2730285.333,51.46875,-169.96875,-421.12503,4,3,6
196.645,2730285.353,51.4875,-169.9875,-421.23752,4,3,6
196.665,2730285.373,51.3,-169.96875,-421.31253,4,3,6
196.685,2730285.393,51.0375,-169.78125,-421.38751,4,3,6
196.706,2730285.413,51.0375,-169.65001,-421.16251,4,3,6
196.725,2730285.433,51.28125,-170.02501,-421.12503,4,3,6
196.745,2730285.453,51.46875,-170.02501,-420.86252,4,3,6
196.765,2730285.473,51.675,-170.45625,-420.75003,4,3,6
196.786,2730285.493,51.58125,-170.175,-420.88126,4,3,6
196.806,2730285.513,51.6375,-170.13751,-420.91876,4,3,6
196.825,2730285.533,51.69375,-169.89375,-420.71252,4,3,6
196.846,2730285.553,52.0125,-170.00626,-420.61877,4,3,6
196.866,2730285.573,51.88125,-169.83751,-420.93753,4,3,6
196.888,2730285.593,51.7125,-169.53751,-420.86252,4,3,6
196.906,2730285.613,51.4875,-169.57501,-420.95627,4,3,6
196.928,2730285.633,51.375,-169.20001,-420.97501,4,3,6
196.945,2730285.653,51.3,-169.38751,-421.05002,4,3,6
196.965,2730285.673,51.2625,-169.66876,-420.99377,4,3,6
196.985,2730285.693,51.35625,-170.0625,-421.12503,4,3,6
197.005,2730285.713,51.09375,-169.96875,-421.12503,4,3,6
197.025,2730285.733,51.20625,-169.95001,-420.82501,4,3,6
197.045,2730285.753,51.375,-170.04376,-420.90002,4,3,6
197.066,2730285.773,51.5625,-169.93126,-420.82501,4,3,6
197.089,2730285.793,51.4875,-170.04376,-420.84378,4,3,6
197.108,2730285.813,51.5625,-170.00626,-420.67502,4,3,6
197.125,2730285.833,51.5625,-169.83751,-420.58127,4,3,6
197.148,2730285.853,51.4125,-169.33125,-420.46878,4,3,6
197.168,2730285.873,51.31875,-169.425,-420.73126,4,3,6
197.185,2730285.893,51.0375,-169.55626,-420.95627,4,3,6
197.206,2730285.913,50.925,-169.48126,-421.06876,4,3,6
197.225,2730285.933,50.7375,-169.46251,-421.23752,4,3,6
197.246,2730285.953,50.75625,-169.51875,-421.31253,4,3,6
197.266,2730285.973,50.79375,-169.53751,-421.46252,4,3,6
197.286,2730285.993,50.925,-169.53751,-421.46252,4,3,6
197.307,2730286.013,51.20625,-169.81876,-421.57501,4,3,6
197.328,2730286.033,51.35625,-169.95001,-421.35001,4,3,6
197.348,2730286.053,51.45,-169.89375,-421.12503,4,3,6
197.365,2730286.073,51.45,-169.93126,-420.86252,4,3,6
197.386,2730286.093,51.46875,-169.85626,-420.82501,4,3,6
197.405,2730286.113,51.54375,-169.875,-420.71252,4,3,6
197.425,2730286.133,51.35625,-169.91251,-420.80627,4,3,6
197.445,2730286.153,51.35625,-169.81876,-420.71252,4,3,6
197.465,2730286.173,51.20625,-169.85626,-420.69376,4,3,6
197.485,2730286.193,51.3,-169.83751,-420.75003,4,3,6
197.506,2730286.213,51.45,-169.91251,-420.90002,4,3,6
197.526,2730286.233,51.54375,-170.00626,-420.99377,4,3,6
197.546,2730286.253,51.5625,-170.175,-420.90002,4,3,6
197.566,2730286.273,51.675,-170.0625,-420.65628,4,3,6
197.586,2730286.293,51.6375,-169.83751,-420.56253,4,3,6
197.608,2730286.313,51.46875,-169.93126,-420.52502,4,3,6
197.626,2730286.333,51.39375,-169.81876,-420.73126,4,3,6
197.647,2730286.353,51.225,-169.78125,-420.56253,4,3,6
197.669,2730286.373,51.375,-169.6875,-420.48752,4,3,6
197.686,2730286.393,51.28125,-169.55626,-420.39377,4,3,6
197.707,2730286.413,51.35625,-169.3125,-420.31876,4,3,6
197.728,2730286.433,51.50625,-169.38751,-420.65628,4,3,6
197.747,2730286.453,51.54375,-169.51875,-420.52502,4,3,6
197.767,2730286.473,51.58125,-169.51875,-420.39377,4,3,6
197.786,2730286.493,51.675,-169.55626,-420.20627,4,3,6
197.806,2730286.513,51.76875,-169.5,-420.43127,4,3,6
197.826,2730286.533,51.69375,-169.3125,-420.22501,4,3,6
197.847,2730286.553,51.5625,-169.27501,-420.35626,4,3,6
197.866,2730286.573,51.5625,-169.3125,-420.58127,4,3,6
197.886,2730286.593,51.28125,-169.29376,-420.33752,4,3,6
197.906,2730286.613,51.375,-169.29376,-420.52502,4,3,6
197.926,2730286.633,51.375,-169.29376,-420.75003,4,3,6
197.95,2730286.653,51.39375,-169.40625,-420.60001,4,3,6
197.965,2730286.673,51.375,-169.38751,-420.52502,4,3,6
197.991,2730286.693,51.13125,-169.57501,-420.67502,4,3,6
198.007,2730286.713,51.39375,-169.48126,-420.60001,4,3,6
198.026,2730286.733,51.3375,-169.3125,-420.33752,4,3,6
198.048,2730286.753,51.2625,-169.10626,-420.39377,4,3,6
198.066,2730286.773,51.2625,-168.97501,-420.26251,4,3,6
198.088,2730286.793,51.2625,-168.91876,-420.30002,4,3,6
198.107,2730286.813,51.39375,-168.95625,-420.20627,4,3,6
198.125,2730286.833,51.43125,-169.08751,-419.90628,4,3,6
198.147,2730286.853,51.39375,-168.95625,-419.96252,4,3,6
198.168,2730286.873,51.45,-168.99376,-419.96252,4,3,6
198.185,2730286.893,51.3375,-169.40625,-420.20627,4,3,6
198.204,2730286.913,51.46875,-169.76251,-420.20627,4,3,6
198.226,2730286.933,51.28125,-169.9875,-420.24377,4,3,6
198.246,2730286.953,51.31875,-170.0625,-420.09378,4,3,6
198.266,2730286.973,51.2625,-170.04376,-420.20627,4,3,6
198.29,2730286.993,51.13125,-169.91251,-420.30002,4,3,6
198.31,2730287.013,51.15,-170.0625,-420.31876,4,3,6
198.327,2730287.033,51.01875,-170.28751,-420.39377,4,3,6
198.347,2730287.053,51.3375,-170.25,-420.30002,4,3,6
198.366,2730287.073,51.225,-169.91251,-420.31876,4,3,6
198.387,2730287.093,51.28125,-169.65001,-420.28128,4,3,6
198.409,2730287.113,51.1875,-169.6875,-420.37503,4,3,6
198.429,2730287.133,51.09375,-169.38751,-420.63751,4,3,6
198.448,2730287.153,51.1875,-169.38751,-421.03128,4,3,6
198.466,2730287.173,51.16875,-169.27501,-420.82501,4,3,6
198.485,2730287.193,51.13125,-169.16251,-420.76877,4,3,6
198.506,2730287.213,50.90625,-169.16251,-420.76877,4,3,6
198.527,2730287.233,50.83125,-169.44376,-420.76877,4,3,6
198.546,2730287.253,50.7,-169.57501,-420.80627,4,3,6
198.567,2730287.273,50.9625,-169.27501,-420.61877,4,3,6
198.585,2730287.293,50.86875,-169.53751,-420.48752,4,3,6
198.606,2730287.313,51.0,-169.57501,-420.35626,4,3,6
198.628,2730287.333,51.13125,-169.63126,-420.71252,4,3,6
198.648,2730287.353,51.225,-169.59375,-420.61877,4,3,6
198.667,2730287.373,51.31875,-169.5,-420.52502,4,3,6
198.686,2730287.393,51.35625,-169.3125,-420.52502,4,3,6
198.71,2730287.413,51.46875,-169.38751,-420.50626,4,3,6
198.726,2730287.433,51.39375,-169.63126,-420.78751,4,3,6
198.747,2730287.453,51.39375,-169.5,-420.71252,4,3,6
198.766,2730287.473,51.16875,-169.29376,-420.65628,4,3,6
198.79,2730287.493,51.09375,-169.21875,-420.46878,4,3,6
198.812,2730287.513,51.13125,-169.44376,-420.56253,4,3,6
198.829,2730287.533,51.0375,-169.3125,-420.75003,4,3,6
198.848,2730287.553,50.90625,-169.14375,-420.88126,4,3,6
198.866,2730287.573,51.0375,-169.08751,-420.78751,4,3,6
198.888,2730287.593,50.9625,-169.08751,-420.61877,4,3,6
198.905,2730287.613,50.9625,-169.08751,-420.52502,4,3,6
198.926,2730287.633,51.01875,-169.2375,-420.50626,4,3,6
198.946,2730287.653,50.98125,-169.20001,-420.58127,4,3,6
198.97,2730287.673,50.8875,-168.99376,-420.63751,4,3,6
198.986,2730287.693,51.075,-169.21875,-420.58127,4,3,6
199.007,2730287.713,51.3,-169.48126,-420.50626,4,3,6
199.026,2730287.733,51.24375,-169.53751,-420.67502,4,3,6
199.049,2730287.753,51.3,-169.5,-420.75003,4,3,6
199.066,2730287.773,51.16875,-169.40625,-420.88126,4,3,6
199.087,2730287.793,51.16875,-169.3125,-420.88126,4,3,6
199.11,2730287.813,51.4125,-169.20001,-420.99377,4,3,6
199.128,2730287.833,51.3375,-169.3125,-420.97501,4,3,6
199.148,2730287.853,51.24375,-169.125,-420.84378,4,3,6
199.165,2730287.873,51.375,-169.16251,-420.75003,4,3,6
199.19,2730287.893,51.4125,-169.18126,-420.69376,4,3,6
199.209,2730287.913,51.05625,-169.18126,-420.69376,4,3,6
199.227,2730287.934,51.375,-169.18126,-420.69376,4,3,6
199.245,2730287.953,51.43125,-169.21875,-420.73126,4,3,6
199.265,2730287.973,51.20625,-169.44376,-420.37503,4,3,6
199.285,2730287.993,51.09375,-169.46251,-420.22501,4,3,6
199.305,2730288.013,51.13125,-169.425,-420.18753,4,3,6
199.327,2730288.033,50.71875,-169.29376,-420.28128,4,3,6
199.35,2730288.053,50.7375,-169.27501,-420.26251,4,3,6
199.366,2730288.073,50.98125,-169.25626,-420.22501,4,3,6
199.389,2730288.093,51.0,-169.3125,-420.28128,4,3,6
199.406,2730288.113,51.13125,-169.40625,-420.01877,4,3,6
199.426,2730288.133,51.05625,-169.425,-420.22501,4,3,6
199.447,2730288.153,51.1875,-169.425,-420.35626,4,3,6
199.466,2730288.173,51.0375,-169.66876,-420.50626,4,3,6
199.488,2730288.193,51.3375,-169.74376,-420.52502,4,3,6
199.507,2730288.213,51.24375,-169.59375,-420.46878,4,3,6
199.529,2730288.233,51.31875,-169.66876,-420.71252,4,3,6
199.547,2730288.253,51.1875,-169.76251,-420.80627,4,3,6
199.566,2730288.273,51.05625,-169.72501,-420.86252,4,3,6
199.592,2730288.293,51.3,-169.57501,-420.91876,4,3,6
199.609,2730288.313,51.39375,-169.53751,-420.69376,4,3,6
199.626,2730288.333,51.525,-169.44376,-420.39377,4,3,6
199.646,2730288.353,51.54375,-169.40625,-420.45001,4,3,6
199.666,2730288.373,51.5625,-169.44376,-420.56253,4,3,6
199.685,2730288.393,51.5625,-169.48126,-420.35626,4,3,6
199.705,2730288.413,51.39375,-169.5,-420.24377,4,3,6
199.727,2730288.433,51.43125,-169.53751,-420.28128,4,3,6
199.746,2730288.453,51.43125,-169.66876,-420.33752,4,3,6
199.767,2730288.473,51.54375,-169.59375,-420.41251,4,3,6
199.786,2730288.493,51.675,-169.33125,-420.58127,4,3,6
199.806,2730288.513,51.675,-169.425,-420.41251,4,3,6
199.829,2730288.533,51.80625,-169.46251,-420.41251,4,3,6
199.85,2730288.553,51.9,-169.2375,-420.31876,4,3,6
199.866,2730288.573,52.0125,-169.125,-420.30002,4,3,6
199.888,2730288.593,52.05,-169.03125,-420.26251,4,3,6
199.907,2730288.613,52.0875,-169.08751,-420.15002,4,3,6
199.926,2730288.633,51.95625,-168.95625,-420.45001,4,3,6
199.947,2730288.653,51.9,-169.16251,-420.56253,4,3,6
199.967,2730288.673,51.75,-169.05,-420.90002,4,3,6
199.99,2730288.693,51.75,-169.05,-420.99377,4,3,6
200.007,2730288.713,51.525,-169.14375,-421.29376,4,3,6
200.026,2730288.733,51.4875,-169.20001,-421.16251,4,3,6
200.047,2730288.753,51.28125,-169.125,-421.29376,4,3,6
200.066,2730288.773,51.15,-169.05,-421.33127,4,3,6
200.087,2730288.793,51.075,-169.25626,-421.31253,4,3,6
200.107,2730288.813,51.0,-169.36876,-421.23752,4,3,6
200.125,2730288.833,51.0375,-169.33125,-420.91876,4,3,6
200.147,2730288.853,50.90625,-169.06876,-420.65628,4,3,6
200.168,2730288.873,50.9625,-169.08751,-420.28128,4,3,6
200.186,2730288.893,50.98125,-169.33125,-420.26251,4,3,6
200.207,2730288.913,51.01875,-169.5,-420.26251,4,3,6
200.225,2730288.933,50.94375,-169.65001,-420.20627,4,3,6
200.246,2730288.953,51.0,-169.51875,-419.98126,4,3,6
200.265,2730288.973,50.9625,-169.20001,-419.94376,4,3,6
200.289,2730288.993,50.79375,-169.29376,-420.00003,4,3,6
200.309,2730289.013,50.75625,-169.6875,-420.13126,4,3,6
200.328,2730289.033,50.53125,-169.46251,-420.31876,4,3,6
200.346,2730289.053,50.53125,-169.20001,-420.48752,4,3,6
200.372,2730289.073,50.64375,-169.14375,-420.50626,4,3,6
200.391,2730289.093,50.7375,-169.05,-420.41251,4,3,6
200.411,2730289.113,50.6625,-169.10626,-420.48752,4,3,6
200.426,2730289.133,50.68125,-169.125,-420.50626,4,3,6
200.446,2730289.153,50.98125,-168.99376,-420.37503,4,3,6
200.466,2730289.173,51.0375,-169.01251,-420.43127,4,3,6
200.485,2730289.193,51.45,-169.2375,-420.56253,4,3,6
200.506,2730289.213,51.3,-169.125,-420.54376,4,3,6
200.526,2730289.233,51.3375,-169.03125,-420.54376,4,3,6
200.546,2730289.253,51.35625,-169.36876,-420.43127,4,3,6
200.565,2730289.273,51.20625,-169.38751,-420.41251,4,3,6
200.586,2730289.293,50.8875,-169.6125,-420.54376,4,3,6
200.605,2730289.313,50.775,-169.85626,-420.60001,4,3,6
200.624,2730289.333,50.8125,-169.66876,-420.45001,4,3,6
200.646,2730289.353,50.94375,-169.76251,-420.26251,4,3,6
200.666,2730289.373,50.98125,-169.89375,-420.22501,4,3,6
200.686,2730289.393,50.86875,-169.81876,-420.20627,4,3,6
200.71,2730289.413,50.8875,-169.25626,-420.41251,4,3,6
200.727,2730289.433,51.0375,-169.10626,-420.37503,4,3,6
200.75,2730289.453,51.375,-169.25626,-420.18753,4,3,6
200.768,2730289.473,51.3375,-169.29376,-420.22501,4,3,6
200.788,2730289.493,51.54375,-169.29376,-420.22501,4,3,6
200.81,2730289.513,51.16875,-169.08751,-420.16876,4,3,6
200.827,2730289.533,51.2625,-169.08751,-420.39377,4,3,6
200.847,2730289.553,51.46875,-169.38751,-420.31876,4,3,6
200.866,2730289.573,51.375,-169.6125,-420.31876,4,3,6
200.885,2730289.593,51.39375,-169.6875,-420.22501,4,3,6
200.905,2730289.613,51.24375,-169.57501,-420.33752,4,3,6
200.926,2730289.633,51.225,-169.425,-420.45001,4,3,6
200.946,2730289.653,50.98125,-169.48126,-420.60001,4,3,6
200.966,2730289.673,51.075,-169.57501,-420.69376,4,3,6
200.99,2730289.693,51.0,-169.59375,-420.45001,4,3,6
201.006,2730289.713,50.775,-169.53751,-420.54376,4,3,6
201.027,2730289.733,50.86875,-169.59375,-420.35626,4,3,6
201.046,2730289.753,50.83125,-169.63126,-420.48752,4,3,6
201.066,2730289.773,50.94375,-169.74376,-420.28128,4,3,6
201.086,2730289.793,51.0375,-169.81876,-420.15002,4,3,6
201.106,2730289.813,51.20625,-169.63126,-419.96252,4,3,6
201.125,2730289.833,51.20625,-169.53751,-420.03751,4,3,6
201.147,2730289.853,51.1875,-169.6125,-420.09378,4,3,6
201.167,2730289.873,51.1875,-169.6125,-420.18753,4,3,6
201.187,2730289.893,51.16875,-169.66876,-420.30002,4,3,6
201.206,2730289.913,51.15,-169.875,-420.18753,4,3,6
201.226,2730289.933,51.1875,-169.74376,-420.31876,4,3,6
201.246,2730289.953,51.0375,-169.8,-420.28128,4,3,6
201.266,2730289.973,50.98125,-169.96875,-420.45001,4,3,6
201.286,2730289.993,51.1125,-170.10001,-420.37503,4,3,6
201.313,2730290.013,51.16875,-169.95001,-420.33752,4,3,6
201.326,2730290.033,51.075,-170.00626,-420.33752,4,3,6
201.349,2730290.053,51.075,-169.83751,-420.39377,4,3,6
201.367,2730290.073,51.2625,-169.53751,-420.45001,4,3,6
201.389,2730290.093,51.15,-169.6125,-420.43127,4,3,6
201.41,2730290.113,51.20625,-169.70625,-420.60001,4,3,6
201.428,2730290.133,51.1875,-169.6875,-420.28128,4,3,6
201.446,2730290.153,51.01875,-169.72501,-420.11252,4,3,6
201.466,2730290.173,51.15,-169.91251,-420.18753,4,3,6
201.489,2730290.193,51.5625,-169.81876,-419.92502,4,3,6
201.511,2730290.213,51.4875,-169.83751,-420.07501,4,3,6
201.529,2730290.233,51.35625,-169.89375,-420.13126,4,3,6
201.548,2730290.253,51.45,-169.63126,-420.26251,4,3,6
201.566,2730290.273,51.54375,-169.57501,-420.35626,4,3,6
201.591,2730290.293,51.4125,-169.70625,-420.75003,4,3,6
201.607,2730290.313,51.2625,-169.5,-420.99377,4,3,6
201.626,2730290.333,51.1875,-169.35001,-421.03128,4,3,6
201.646,2730290.353,50.9625,-169.25626,-421.36877,4,3,6
201.666,2730290.373,50.90625,-169.2375,-421.16251,4,3,6
201.689,2730290.393,50.8875,-169.20001,-421.31253,4,3,6
201.705,2730290.413,50.7,-169.40625,-421.27502,4,3,6
201.726,2730290.433,50.775,-169.27501,-421.01251,4,3,6
201.746,2730290.453,50.8875,-169.125,-420.93753,4,3,6
201.769,2730290.473,51.0,-169.10626,-420.75003,4,3,6
201.79,2730290.493,51.0,-169.27501,-420.61877,4,3,6
201.811,2730290.513,50.8875,-169.44376,-420.46878,4,3,6
201.828,2730290.533,50.90625,-169.55626,-420.48752,4,3,6
201.846,2730290.553,50.98125,-169.46251,-420.37503,4,3,6
201.866,2730290.573,51.05625,-169.35001,-420.46878,4,3,6
201.889,2730290.593,50.98125,-169.3125,-420.76877,4,3,6
201.911,2730290.613,50.98125,-169.35001,-420.60001,4,3,6
201.929,2730290.633,50.90625,-169.5,-420.61877,4,3,6
201.946,2730290.653,51.13125,-169.5,-420.56253,4,3,6
201.966,2730290.673,51.2625,-169.40625,-420.52502,4,3,6
201.988,2730290.693,51.225,-169.44376,-420.61877,4,3,6
202.005,2730290.713,51.2625,-169.6125,-420.58127,4,3,6
202.028,2730290.733,51.35625,-169.8,-420.45001,4,3,6
202.047,2730290.753,51.4875,-169.83751,-420.28128,4,3,6
202.066,2730290.773,51.3,-169.83751,-420.24377,4,3,6
202.086,2730290.793,51.45,-169.875,-420.37503,4,3,6
202.106,2730290.813,51.20625,-169.85626,-420.35626,4,3,6
202.125,2730290.833,51.15,-169.875,-420.20627,4,3,6
202.149,2730290.853,51.15,-169.78125,-420.20627,4,3,6
202.166,2730290.873,51.16875,-169.76251,-420.16876,4,3,6
202.188,2730290.893,51.15,-169.65001,-420.11252,4,3,6
202.206,2730290.913,51.01875,-169.55626,-420.01877,4,3,6
202.225,2730290.933,51.1125,-169.55626,-420.22501,4,3,6
202.245,2730290.953,51.15,-169.35001,-420.35626,4,3,6
202.265,2730290.973,51.225,-169.14375,-420.43127,4,3,6
202.286,2730290.993,51.2625,-169.10626,-420.46878,4,3,6
202.309,2730291.013,51.43125,-169.10626,-420.37503,4,3,6
202.327,2730291.033,51.3375,-169.05,-420.43127,4,3,6
202.346,2730291.053,51.46875,-169.2375,-420.39377,4,3,6
202.366,2730291.073,51.24375,-169.425,-420.26251,4,3,6
202.386,2730291.093,51.2625,-169.40625,-420.20627,4,3,6
202.406,2730291.113,51.24375,-169.33125,-420.13126,4,3,6
202.426,2730291.133,51.39375,-169.70625,-420.01877,4,3,6
202.446,2730291.153,51.28125,-169.89375,-420.00003,4,3,6
202.466,2730291.173,51.16875,-169.96875,-420.07501,4,3,6
202.489,2730291.193,51.2625,-170.02501,-419.98126,4,3,6
202.506,2730291.213,51.09375,-169.91251,-420.00003,4,3,6
202.526,2730291.233,51.45,-169.91251,-420.00003,4,3,6
202.547,2730291.253,51.4125,-169.91251,-419.90628,4,3,6
202.566,2730291.273,51.24375,-170.0625,-419.62503,4,3,6
202.588,2730291.293,51.13125,-169.78125,-419.64377,4,3,6
202.607,2730291.313,51.05625,-169.5,-419.75626,4,3,6
202.625,2730291.333,51.2625,-169.38751,-419.51251,4,3,6
202.646,2730291.353,51.1125,-169.36876,-419.58752,4,3,6
202.666,2730291.373,51.20625,-169.27501,-419.66251,4,3,6
202.691,2730291.393,51.09375,-169.16251,-419.73752,4,3,6
202.711,2730291.413,51.1125,-169.14375,-419.75626,4,3,6
202.728,2730291.433,51.225,-169.35001,-420.13126,4,3,6
202.746,2730291.453,51.09375,-169.3125,-420.09378,4,3,6
202.766,2730291.473,51.45,-169.48126,-420.03751,4,3,6
202.787,2730291.493,51.24375,-169.63126,-420.11252,4,3,6
202.806,2730291.513,51.24375,-169.63126,-420.24377,4,3,6
202.827,2730291.533,51.01875,-169.53751,-420.33752,4,3,6
202.846,2730291.553,50.8875,-169.53751,-420.41251,4,3,6
202.867,2730291.573,51.0,-169.55626,-420.56253,4,3,6
202.886,2730291.593,51.225,-169.51875,-420.39377,4,3,6
202.907,2730291.613,51.24375,-169.63126,-420.35626,4,3,6
202.926,2730291.633,51.09375,-169.51875,-420.33752,4,3,6
202.949,2730291.653,51.31875,-169.35001,-420.46878,4,3,6
202.966,2730291.673,51.43125,-169.18126,-420.22501,4,3,6
202.987,2730291.693,51.76875,-169.03125,-420.16876,4,3,6
203.006,2730291.713,51.9,-168.97501,-420.22501,4,3,6
203.029,2730291.733,51.8625,-168.75,-420.15002,4,3,6
203.046,2730291.753,51.58125,-168.58125,-420.00003,4,3,6
203.066,2730291.773,51.50625,-168.46875,-420.16876,4,3,6
203.09,2730291.793,51.45,-168.45001,-420.50626,4,3,6
203.108,2730291.813,51.1125,-168.50626,-420.46878,4,3,6
203.129,2730291.833,51.09375,-168.675,-420.58127,4,3,6
203.15,2730291.853,50.8875,-168.91876,-420.54376,4,3,6
203.171,2730291.873,50.775,-168.82501,-420.56253,4,3,6
203.186,2730291.893,50.79375,-169.20001,-420.31876,4,3,6
203.204,2730291.913,50.79375,-169.06876,-420.35626,4,3,6
203.226,2730291.933,50.8875,-169.20001,-420.26251,4,3,6
203.246,2730291.953,50.8125,-169.18126,-420.01877,4,3,6
203.266,2730291.973,50.98125,-169.16251,-419.96252,4,3,6
203.286,2730291.993,50.64375,-169.125,-419.88751,4,3,6
203.306,2730292.013,50.64375,-169.16251,-419.81253,4,3,6
203.326,2730292.033,50.7,-169.21875,-419.66251,4,3,6
203.346,2730292.053,50.68125,-169.01251,-419.81253,4,3,6
203.368,2730292.073,50.79375,-169.51875,-420.09378,4,3,6
203.386,2730292.093,50.86875,-169.3125,-420.20627,4,3,6
203.406,2730292.113,51.01875,-169.55626,-420.18753,4,3,6
203.425,2730292.133,51.01875,-169.6875,-420.35626,4,3,6
203.446,2730292.153,51.375,-169.875,-420.45001,4,3,6
203.468,2730292.173,51.43125,-169.875,-420.52502,4,3,6
203.488,2730292.193,51.4875,-169.91251,-420.60001,4,3,6
203.508,2730292.213,51.3,-169.96875,-420.73126,4,3,6
203.529,2730292.233,51.16875,-169.83751,-420.56253,4,3,6
203.547,2730292.253,51.15,-169.85626,-420.54376,4,3,6
203.566,2730292.273,51.16875,-169.93126,-420.60001,4,3,6
203.585,2730292.293,51.20625,-169.83751,-420.46878,4,3,6
203.606,2730292.313,51.20625,-169.74376,-420.41251,4,3,6
203.625,2730292.333,51.31875,-169.81876,-420.58127,4,3,6
203.646,2730292.353,51.1875,-169.91251,-420.54376,4,3,6
203.667,2730292.373,51.5625,-169.89375,-420.43127,4,3,6
203.686,2730292.393,51.84375,-169.74376,-420.31876,4,3,6
203.707,2730292.413,51.73125,-169.91251,-420.28128,4,3,6
203.728,2730292.433,51.4125,-169.6125,-420.26251,4,3,6
203.746,2730292.453,51.46875,-169.59375,-420.37503,4,3,6
203.766,2730292.473,51.4125,-169.55626,-420.46878,4,3,6
203.79,2730292.493,51.3,-169.38751,-420.16876,4,3,6
203.806,2730292.513,51.50625,-169.29376,-420.16876,4,3,6
203.828,2730292.533,51.375,-169.36876,-420.16876,4,3,6
203.846,2730292.553,51.2625,-169.29376,-420.35626,4,3,6
203.868,2730292.573,51.54375,-169.3125,-420.39377,4,3,6
203.891,2730292.593,51.61875,-169.53751,-420.22501,4,3,6
203.911,2730292.613,51.46875,-169.70625,-420.20627,4,3,6
203.926,2730292.633,51.4125,-169.85626,-420.05627,4,3,6
203.947,2730292.653,51.39375,-169.93126,-420.16876,4,3,6
203.967,2730292.673,51.075,-170.19376,-420.37503,4,3,6
203.985,2730292.693,51.24375,-170.23126,-420.35626,4,3,6
204.005,2730292.713,51.075,-170.32501,-420.09378,4,3,6
204.025,2730292.733,50.86875,-170.15625,-420.01877,4,3,6
204.047,2730292.753,50.98125,-169.91251,-420.30002,4,3,6
204.066,2730292.773,50.925,-169.74376,-420.28128,4,3,6
204.087,2730292.793,51.15,-169.70625,-420.37503,4,3,6
204.109,2730292.813,51.075,-169.6875,-420.48752,4,3,6
204.127,2730292.833,51.20625,-169.5,-420.13126,4,3,6
204.146,2730292.853,51.0375,-169.425,-420.01877,4,3,6
204.166,2730292.873,51.0375,-169.48126,-420.43127,4,3,6
204.188,2730292.893,51.15,-169.55626,-420.50626,4,3,6
204.206,2730292.913,51.13125,-169.70625,-420.43127,4,3,6
204.225,2730292.933,51.1875,-169.72501,-420.41251,4,3,6
204.247,2730292.953,51.01875,-169.65001,-420.37503,4,3,6
204.267,2730292.973,51.16875,-169.57501,-420.05627,4,3,6
204.287,2730292.993,51.09375,-169.36876,-420.03751,4,3,6
204.305,2730293.013,51.0375,-169.51875,-420.37503,4,3,6
204.328,2730293.033,51.225,-169.3125,-420.30002,4,3,6
204.347,2730293.053,51.0375,-169.20001,-420.45001,4,3,6
204.366,2730293.073,51.05625,-169.27501,-420.30002,4,3,6
204.389,2730293.093,51.1125,-169.2375,-420.24377,4,3,6
204.405,2730293.113,51.05625,-169.18126,-420.31876,4,3,6
204.425,2730293.133,51.05625,-169.2375,-420.48752,4,3,6
204.446,2730293.153,51.1125,-169.10626,-420.61877,4,3,6
204.466,2730293.173,51.09375,-168.91876,-420.33752,4,3,6
204.486,2730293.193,51.16875,-169.03125,-420.22501,4,3,6
204.507,2730293.213,51.24375,-169.03125,-420.26251,4,3,6
204.525,2730293.233,51.01875,-169.125,-420.35626,4,3,6
204.546,2730293.253,51.20625,-169.10626,-420.46878,4,3,6
204.566,2730293.273,51.225,-168.90001,-420.39377,4,3,6
204.589,2730293.293,51.225,-169.125,-420.48752,4,3,6
204.608,2730293.313,51.13125,-169.44376,-420.48752,4,3,6
204.628,2730293.333,50.98125,-169.38751,-420.75003,4,3,6
204.647,2730293.353,50.79375,-169.38751,-420.65628,4,3,6
204.667,2730293.373,50.8875,-169.51875,-420.48752,4,3,6
204.686,2730293.393,51.16875,-169.06876,-420.30002,4,3,6
204.708,2730293.413,50.79375,-168.8625,-420.01877,4,3,6
204.729,2730293.433,50.83125,-169.03125,-419.98126,4,3,6
204.747,2730293.453,51.0,-168.76875,-420.13126,4,3,6
